"id","consumptionDate","truckId","excavatorId","supportEquipmentId","fuelType","quantity","costPerLiter","totalCost","operatingHours","distance","fuelEfficiency","fuelStation","remarks","createdAt","updatedAt"
"cmifyj2sw0clu2o7go4vt7k92","2025-10-28T12:04:41.602Z",,"cmifyiwvm05if2o7gftf27f0p",,"SOLAR",401.5856574459058,6500,2610306.773398388,8.39187832127491,,,"Station-A",,"2025-11-26T12:04:41.840Z","2025-11-26T12:04:41.840Z"
"cmifyj2sx0clw2o7gqzab1ex8","2025-11-22T12:04:41.602Z",,,"cmifyixft05z42o7go0g0k1dh","SOLAR",304.1781142321501,6500,1977157.742508975,10.41135969685989,,,"Station-C",,"2025-11-26T12:04:41.841Z","2025-11-26T12:04:41.841Z"
"cmifyj2sy0cly2o7gqz2tp7kx","2025-11-07T12:04:41.602Z",,"cmifyiwvo05ih2o7gidchbf3n",,"SOLAR",465.3445021696832,6500,3024739.264102941,15.54297512908032,,,"Station-C",,"2025-11-26T12:04:41.842Z","2025-11-26T12:04:41.842Z"
"cmifyj2sz0cm02o7gzxfzo7rj","2025-11-02T12:04:41.602Z",,,"cmifyixfv05z62o7gloadnl5y","SOLAR",276.7974972988112,6500,1799183.732442273,13.29594901348021,,,"Station-A",,"2025-11-26T12:04:41.844Z","2025-11-26T12:04:41.844Z"
"cmifyj2t00cm22o7gducmf03a","2025-11-07T12:04:41.602Z","cmifyiw7b04qe2o7g8pu29h39",,,"PERTAMAX",347.7700002874183,12000,4173240.00344902,12.75268715190144,193.8623002039394,2.244148684592912,"Station-C",,"2025-11-26T12:04:41.845Z","2025-11-26T12:04:41.845Z"
"cmifyj2t20cm42o7gf3dq0ili","2025-11-26T12:04:41.602Z","cmifyiw7d04qg2o7geq4laqa3",,,"PERTAMAX",430.4153502070348,12000,5164984.202484418,10.17145118060078,107.0997411016296,2.452872370298229,"Station-C",,"2025-11-26T12:04:41.846Z","2025-11-26T12:04:41.846Z"
"cmifyj2t30cm62o7g85k2cqcr","2025-11-06T12:04:41.602Z","cmifyiw7e04qi2o7g3jtejql4",,,"PERTAMAX",320.4979335672894,12000,3845975.202807472,10.06502951994721,108.2503677616696,1.76706058688807,"Station-B",,"2025-11-26T12:04:41.847Z","2025-11-26T12:04:41.847Z"
"cmifyj2t40cm82o7gybt7haaf","2025-11-15T12:04:41.602Z","cmifyiw7g04qk2o7gh6nco99v",,,"SOLAR",127.015416552196,6500,825600.2075892742,8.057585183244827,105.5458004344009,1.720137562514172,"Station-C",,"2025-11-26T12:04:41.848Z","2025-11-26T12:04:41.848Z"
"cmifyj2t50cma2o7gouwku8m9","2025-11-13T12:04:41.602Z",,,"cmifyixg005zb2o7gn42c3jxz","SOLAR",228.7808871049261,6500,1487075.76618202,8.528145990878096,,,"Station-C",,"2025-11-26T12:04:41.850Z","2025-11-26T12:04:41.850Z"
"cmifyj2t60cmc2o7ghmb9nhm9","2025-11-08T12:04:41.602Z","cmifyiw7j04qo2o7gcf2827f5",,,"PERTAMAX",314.2320542435824,12000,3770784.650922989,11.05562156894777,149.2986903741462,2.168753515893841,"Station-B",,"2025-11-26T12:04:41.851Z","2025-11-26T12:04:41.851Z"
"cmifyj2t80cme2o7g3qp4p34x","2025-11-08T12:04:41.602Z",,,"cmifyixg205zd2o7g603c9zsy","SOLAR",443.161324854274,6500,2880548.611552781,14.78907169075575,,,"Station-C",,"2025-11-26T12:04:41.852Z","2025-11-26T12:04:41.852Z"
"cmifyj2t90cmg2o7g55ub4uur","2025-11-03T12:04:41.602Z","cmifyiw7m04qs2o7gfcjf2cun",,,"SOLAR",187.7514157748244,6500,1220384.202536359,11.55699019599601,141.8314129061501,2.523742544368126,"Station-A",,"2025-11-26T12:04:41.853Z","2025-11-26T12:04:41.853Z"
"cmifyj2tb0cmi2o7g764ixj1a","2025-11-17T12:04:41.602Z",,"cmifyiww105ir2o7gas3g5do2",,"SOLAR",332.2474628313522,6500,2159608.508403789,12.58980115040576,,,"Station-B",,"2025-11-26T12:04:41.855Z","2025-11-26T12:04:41.855Z"
"cmifyj2tc0cmk2o7gk634eeat","2025-11-11T12:04:41.602Z","cmifyiw7p04qw2o7gltc3290j",,,"PERTAMAX",104.0062551889695,12000,1248075.062267634,15.00361958100763,137.9981182029765,2.488578713395583,"Station-B",,"2025-11-26T12:04:41.856Z","2025-11-26T12:04:41.856Z"
"cmifyj2td0cmm2o7gc3qlvhbg","2025-11-20T12:04:41.602Z","cmifyiw7q04qy2o7gthxq0hwh",,,"PERTAMAX",455.2232786941905,12000,5462679.344330286,11.20552892076871,111.2700926140282,2.742292973695975,"Station-A",,"2025-11-26T12:04:41.857Z","2025-11-26T12:04:41.857Z"
"cmifyj2te0cmo2o7gggaedvh0","2025-11-09T12:04:41.602Z",,,"cmifyixg705zi2o7ggmp2mq4a","SOLAR",141.9639342873421,6500,922765.5728677238,15.16533509877656,,,"Station-A",,"2025-11-26T12:04:41.859Z","2025-11-26T12:04:41.859Z"
"cmifyj2tf0cmq2o7gqyydcumh","2025-11-21T12:04:41.602Z",,"cmifyiww705iv2o7g2i1uq88y",,"SOLAR",246.5761552431395,6500,1602745.009080407,12.25644491513799,,,"Station-B",,"2025-11-26T12:04:41.860Z","2025-11-26T12:04:41.860Z"
"cmifyj2th0cms2o7ggw2q3cu1","2025-11-17T12:04:41.602Z","cmifyiw7v04r42o7g0m6g7yrz",,,"PERTAMAX",319.6809923564372,12000,3836171.908277246,12.54596071368189,54.76553592073623,2.027073339105232,"Station-B",,"2025-11-26T12:04:41.861Z","2025-11-26T12:04:41.861Z"
"cmifyj2ti0cmu2o7gdz2tcdf4","2025-11-14T12:04:41.602Z","cmifyiw7x04r62o7gkhetg18g",,,"PERTAMAX",245.3216324420943,12000,2943859.589305131,9.569501903666653,151.9232051535181,1.774444644186585,"Station-A",,"2025-11-26T12:04:41.862Z","2025-11-26T12:04:41.862Z"
"cmifyj2tj0cmw2o7gs3i418sg","2025-10-30T12:04:41.602Z","cmifyiw7y04r82o7g80yvzkq5",,,"PERTAMAX",350.7736388520765,12000,4209283.666224918,8.22810292748112,90.21662871115704,1.626799524507895,"Station-A",,"2025-11-26T12:04:41.863Z","2025-11-26T12:04:41.863Z"
"cmifyj2tk0cmy2o7gzqqux5x4","2025-11-02T12:04:41.602Z",,,"cmifyixgd05zn2o7gpaeemxd1","SOLAR",149.6500554454446,6500,972725.3603953898,9.838952975884279,,,"Station-C",,"2025-11-26T12:04:41.865Z","2025-11-26T12:04:41.865Z"
"cmifyj2tl0cn02o7g0bwd12r1","2025-11-20T12:04:41.602Z",,"cmifyiwwe05j02o7gkjpc0k4f",,"SOLAR",236.8878205042893,6500,1539770.833277881,11.72811134872144,,,"Station-B",,"2025-11-26T12:04:41.866Z","2025-11-26T12:04:41.866Z"
"cmifyj2tn0cn22o7gbexlovg9","2025-11-26T12:04:41.602Z","cmifyiw8304re2o7gcgdtvr5k",,,"SOLAR",324.6189985442459,6500,2110023.490537599,9.437188770959294,185.9253634074812,2.11511736571978,"Station-B",,"2025-11-26T12:04:41.867Z","2025-11-26T12:04:41.867Z"
"cmifyj2to0cn42o7gjb3e6aop","2025-11-23T12:04:41.602Z",,"cmifyiwwg05j22o7gcz1ev3ed",,"SOLAR",434.2139895507911,6500,2822390.932080142,11.91857595618452,,,"Station-A",,"2025-11-26T12:04:41.868Z","2025-11-26T12:04:41.868Z"
"cmifyj2tp0cn62o7g27mea7ce","2025-11-17T12:04:41.602Z","cmifyiw8604ri2o7gz6ag14fd",,,"SOLAR",498.2068382034053,6500,3238344.448322134,8.862536113624541,175.550649153852,2.689310794100399,"Station-B",,"2025-11-26T12:04:41.869Z","2025-11-26T12:04:41.869Z"
"cmifyj2tq0cn82o7gspdqt2gd","2025-11-19T12:04:41.602Z",,,"cmifyixgi05zs2o7gpfp8d4na","SOLAR",122.7442217996352,6500,797837.441697629,10.06678336911141,,,"Station-B",,"2025-11-26T12:04:41.871Z","2025-11-26T12:04:41.871Z"
"cmifyj2ts0cna2o7gngdwp3qb","2025-11-13T12:04:41.602Z","cmifyiw8904rm2o7gh3s7hbki",,,"PERTAMAX",318.1528657856357,12000,3817834.389427628,12.9407409688674,62.17640647173853,2.065054699800275,"Station-A",,"2025-11-26T12:04:41.872Z","2025-11-26T12:04:41.872Z"
"cmifyj2tt0cnc2o7gslptmsks","2025-11-17T12:04:41.602Z","cmifyiw8b04ro2o7g8eqonpw1",,,"SOLAR",216.5232208357532,6500,1407400.935432396,15.22327517799256,127.0519288872294,2.924592302775874,"Station-C",,"2025-11-26T12:04:41.873Z","2025-11-26T12:04:41.873Z"
"cmifyj2tu0cne2o7g3sp21v5p","2025-11-11T12:04:41.602Z","cmifyiw8c04rq2o7g9riyzyep",,,"PERTAMAX",285.8008476278918,12000,3429610.171534702,15.12409979260484,193.7226899208499,2.957497524603514,"Station-A",,"2025-11-26T12:04:41.875Z","2025-11-26T12:04:41.875Z"
"cmifyj2tv0cng2o7gz5gdz15h","2025-11-20T12:04:41.602Z","cmifyiw8e04rs2o7glo9ufn2p",,,"PERTAMAX",359.5009565059463,12000,4314011.478071355,13.4082185703709,177.138957287942,1.844968612680975,"Station-B",,"2025-11-26T12:04:41.876Z","2025-11-26T12:04:41.876Z"
"cmifyj2tx0cni2o7g5qxizlio","2025-11-12T12:04:41.602Z",,,"cmifyixgn05zx2o7gwn9n4q6r","SOLAR",472.430774409767,6500,3070800.033663486,14.33222613243675,,,"Station-C",,"2025-11-26T12:04:41.877Z","2025-11-26T12:04:41.877Z"
"cmifyj2ty0cnk2o7g1gd0yj6m","2025-11-12T12:04:41.602Z",,"cmifyiwwr05ja2o7gnpxi02t4",,"SOLAR",100.3622950483445,6500,652354.9178142392,13.00122916421601,,,"Station-B",,"2025-11-26T12:04:41.878Z","2025-11-26T12:04:41.878Z"
"cmifyj2tz0cnm2o7gbidjzta8","2025-11-08T12:04:41.602Z",,"cmifyiwwt05jb2o7ggsoil8nw",,"SOLAR",299.9609029236421,6500,1949745.869003674,14.13839541176594,,,"Station-C",,"2025-11-26T12:04:41.879Z","2025-11-26T12:04:41.879Z"
"cmifyj2u00cno2o7ggr08kwxq","2025-11-01T12:04:41.602Z","cmifyiw8k04s02o7gl5xn9pdv",,,"PERTAMAX",296.7537881684693,12000,3561045.458021632,8.119288107475578,131.1187616758137,1.821537270618299,"Station-A",,"2025-11-26T12:04:41.881Z","2025-11-26T12:04:41.881Z"
"cmifyj2u10cnq2o7gaaa2y3wg","2025-11-03T12:04:41.602Z",,,"cmifyixgr06012o7gleds3y6l","SOLAR",131.3523305696615,6500,853790.1487028,8.874208243825382,,,"Station-C",,"2025-11-26T12:04:41.882Z","2025-11-26T12:04:41.882Z"
"cmifyj2u30cns2o7g7psma5nc","2025-11-24T12:04:41.602Z",,,"cmifyixgs06022o7g6qee8nwi","SOLAR",126.9139713126345,6500,824940.813532124,9.149336959329059,,,"Station-C",,"2025-11-26T12:04:41.883Z","2025-11-26T12:04:41.883Z"
"cmifyj2u40cnu2o7g12sh0nya","2025-11-05T12:04:41.602Z","cmifyiw8o04s62o7g8pxeh6zm",,,"SOLAR",210.2448376125448,6500,1366591.444481541,15.70027640568012,133.64524679401,2.562432611815547,"Station-B",,"2025-11-26T12:04:41.884Z","2025-11-26T12:04:41.884Z"
"cmifyj2u50cnw2o7gq5ffi3p7","2025-11-13T12:04:41.602Z","cmifyiw8q04s82o7g3c4sexh9",,,"PERTAMAX",409.6496327395541,12000,4915795.592874649,15.54655767352415,88.47749468256552,1.975078204012815,"Station-C",,"2025-11-26T12:04:41.885Z","2025-11-26T12:04:41.885Z"
"cmifyj2u60cny2o7gg5397lb5","2025-11-22T12:04:41.602Z",,"cmifyiwx105jh2o7gu64nhtlp",,"SOLAR",415.2474152499688,6500,2699108.199124797,12.71603439402783,,,"Station-A",,"2025-11-26T12:04:41.887Z","2025-11-26T12:04:41.887Z"
"cmifyj2u80co02o7grjjampme","2025-10-31T12:04:41.602Z",,,"cmifyixgw06062o7gkcagoz2t","SOLAR",204.5556305497442,6500,1329611.598573337,12.2977735174685,,,"Station-A",,"2025-11-26T12:04:41.888Z","2025-11-26T12:04:41.888Z"
"cmifyj2u90co22o7gr03006wx","2025-11-23T12:04:41.602Z","cmifyiw8u04se2o7gm6l9dd4v",,,"SOLAR",457.7479790849089,6500,2975361.864051908,8.357775508560177,97.7795793244108,2.839439882695788,"Station-C",,"2025-11-26T12:04:41.889Z","2025-11-26T12:04:41.889Z"
"cmifyj2ua0co42o7ga2e77ltd","2025-11-02T12:04:41.602Z",,"cmifyiwx505jk2o7gf3lcynwc",,"SOLAR",402.7167122862029,6500,2617658.629860319,13.11823720728394,,,"Station-C",,"2025-11-26T12:04:41.891Z","2025-11-26T12:04:41.891Z"
"cmifyj2ub0co62o7g56b2tjbx","2025-11-24T12:04:41.602Z",,"cmifyiwx705jl2o7gfca400gt",,"SOLAR",202.2263025559122,6500,1314470.96661343,8.294178342706552,,,"Station-C",,"2025-11-26T12:04:41.892Z","2025-11-26T12:04:41.892Z"
"cmifyj2ud0co82o7gybhm0dhv","2025-11-07T12:04:41.602Z",,"cmifyiwx805jm2o7gty6y56rl",,"SOLAR",354.6727431166241,6500,2305372.830258057,14.57120117861553,,,"Station-C",,"2025-11-26T12:04:41.893Z","2025-11-26T12:04:41.893Z"
"cmifyj2ue0coa2o7goq9qkfqk","2025-11-16T12:04:41.602Z",,"cmifyiwxa05jn2o7gmj9zfqn4",,"SOLAR",391.0179348356811,6500,2541616.576431927,12.91655678543291,,,"Station-B",,"2025-11-26T12:04:41.894Z","2025-11-26T12:04:41.894Z"
"cmifyj2uf0coc2o7gk3m7x6hy","2025-11-11T12:04:41.602Z","cmifyiw9204so2o7gq02lbga5",,,"SOLAR",231.5214424507834,6500,1504889.375930092,8.88561228159341,160.956083970747,2.88645785505432,"Station-A",,"2025-11-26T12:04:41.895Z","2025-11-26T12:04:41.895Z"
"cmifyj2ug0coe2o7gmm0i8wk3","2025-11-09T12:04:41.602Z",,"cmifyiwxc05jp2o7gagscn900",,"SOLAR",391.3133923411116,6500,2543537.050217225,14.46252050697718,,,"Station-A",,"2025-11-26T12:04:41.896Z","2025-11-26T12:04:41.896Z"
"cmifyj2uh0cog2o7gguj28n8n","2025-11-13T12:04:41.602Z","cmifyiw9504ss2o7gpzrjo2ko",,,"PERTAMAX",212.9607935328931,12000,2555529.522394718,10.96707857810614,125.6995128142027,2.691397025662752,"Station-C",,"2025-11-26T12:04:41.898Z","2025-11-26T12:04:41.898Z"
"cmifyj2ui0coi2o7g9xktcuga","2025-11-25T12:04:41.602Z","cmifyiw9704su2o7ghoq0mzyt",,,"PERTAMAX",167.6451571501254,12000,2011741.885801505,11.35337859270615,144.2221023694779,1.716388094774346,"Station-B",,"2025-11-26T12:04:41.899Z","2025-11-26T12:04:41.899Z"
"cmifyj2uj0cok2o7ggr86tufn","2025-11-05T12:04:41.602Z","cmifyiw9804sw2o7gy2c24rh7",,,"PERTAMAX",119.8871968345525,12000,1438646.36201463,13.59323958546092,102.9094318896499,1.59718948053053,"Station-B",,"2025-11-26T12:04:41.900Z","2025-11-26T12:04:41.900Z"
"cmifyj2ul0com2o7ggb3w3m02","2025-11-23T12:04:41.602Z",,,"cmifyixh8060h2o7gvonb6bam","SOLAR",441.5345293188818,6500,2869974.440572732,11.12612878723286,,,"Station-A",,"2025-11-26T12:04:41.901Z","2025-11-26T12:04:41.901Z"
"cmifyj2um0coo2o7ggc8z9y4m","2025-11-05T12:04:41.602Z","cmifyiw9b04t02o7gxxg07ksb",,,"SOLAR",331.2206372948552,6500,2152934.142416559,13.28461314092858,164.6967108388841,2.154923204368361,"Station-A",,"2025-11-26T12:04:41.902Z","2025-11-26T12:04:41.902Z"
"cmifyj2un0coq2o7gzlo9uty5","2025-11-18T12:04:41.602Z","cmifyiw9d04t22o7g14b6c6kp",,,"PERTAMAX",271.3339639129124,12000,3256007.566954949,9.381918931365089,116.2151787861318,1.88355859110572,"Station-A",,"2025-11-26T12:04:41.904Z","2025-11-26T12:04:41.904Z"
"cmifyj2up0cos2o7g9h5hgknr","2025-11-01T12:04:41.602Z","cmifyiw9e04t42o7g4mqv8vc6",,,"SOLAR",185.1226306140204,6500,1203297.098991133,11.50948864703454,145.2594201529635,2.52026572613633,"Station-A",,"2025-11-26T12:04:41.905Z","2025-11-26T12:04:41.905Z"
"cmifyj2uq0cou2o7gp04bp7kl","2025-11-05T12:04:41.602Z",,"cmifyiwxm05jx2o7gmo1dzj3i",,"SOLAR",358.6127623636123,6500,2330982.95536348,14.65096835173891,,,"Station-B",,"2025-11-26T12:04:41.907Z","2025-11-26T12:04:41.907Z"
"cmifyj2us0cow2o7g2v7ylnvg","2025-11-25T12:04:41.602Z",,"cmifyiwxn05jy2o7g9lo88m3k",,"SOLAR",102.0748464237192,6500,663486.5017541748,12.38272429039481,,,"Station-A",,"2025-11-26T12:04:41.908Z","2025-11-26T12:04:41.908Z"
"cmifyj2ut0coy2o7gnvglkhf4","2025-11-16T12:04:41.602Z",,,"cmifyixhe060n2o7gwir7xxwv","SOLAR",278.0623799091518,6500,1807405.469409487,10.80038499011426,,,"Station-C",,"2025-11-26T12:04:41.909Z","2025-11-26T12:04:41.909Z"
"cmifyj2uu0cp02o7g3hmmzq6o","2025-11-26T12:04:41.602Z",,,"cmifyixhf060o2o7ggj4dg9gi","SOLAR",364.3576838661343,6500,2368324.945129873,9.415837769648984,,,"Station-B",,"2025-11-26T12:04:41.910Z","2025-11-26T12:04:41.910Z"
"cmifyj2uv0cp22o7g4utfh7yj","2025-11-03T12:04:41.602Z","cmifyiw9m04te2o7gkzqrs6ta",,,"SOLAR",195.9528399369348,6500,1273693.459590076,13.70974093399218,138.2134934882444,2.599712242077953,"Station-B",,"2025-11-26T12:04:41.912Z","2025-11-26T12:04:41.912Z"
"cmifyj2ux0cp42o7gijyaec9h","2025-10-31T12:04:41.602Z",,"cmifyiwxt05k22o7gnkzbxg1f",,"SOLAR",179.0949076716541,6500,1164116.899865752,12.22430587166039,,,"Station-A",,"2025-11-26T12:04:41.913Z","2025-11-26T12:04:41.913Z"
"cmifyj2uy0cp62o7g7y2q5fxo","2025-11-02T12:04:41.602Z","cmifyiw9p04ti2o7gaagfoy3i",,,"SOLAR",267.9654534355767,6500,1741775.447331249,12.79251970327263,193.5830121290324,1.516244607920418,"Station-B",,"2025-11-26T12:04:41.914Z","2025-11-26T12:04:41.914Z"
"cmifyj2uz0cp82o7g1mj524nb","2025-11-03T12:04:41.602Z",,,"cmifyixhj060s2o7g1ewkzs34","SOLAR",237.7506441222317,6500,1545379.186794506,15.25106762442195,,,"Station-C",,"2025-11-26T12:04:41.915Z","2025-11-26T12:04:41.915Z"
"cmifyj2v00cpa2o7gmm0g8nqa","2025-11-03T12:04:41.602Z",,"cmifyiwxw05k52o7gbl8tv068",,"SOLAR",416.7498840396082,6500,2708874.246257453,8.115976386244284,,,"Station-B",,"2025-11-26T12:04:41.917Z","2025-11-26T12:04:41.917Z"
"cmifyj2v20cpc2o7gefe42fbw","2025-11-05T12:04:41.602Z",,"cmifyiwxx05k62o7gcb0t4bfq",,"SOLAR",199.6353200009452,6500,1297629.580006144,8.407618060974137,,,"Station-A",,"2025-11-26T12:04:41.918Z","2025-11-26T12:04:41.918Z"
"cmifyj2v30cpe2o7gc0y4hc91","2025-11-07T12:04:41.602Z",,"cmifyiwxz05k72o7genb6yqby",,"SOLAR",492.1174503765374,6500,3198763.427447493,9.987455734370084,,,"Station-B",,"2025-11-26T12:04:41.919Z","2025-11-26T12:04:41.919Z"
"cmifyj2v40cpg2o7gnv5ii9yp","2025-11-22T12:04:41.602Z","cmifyiw9x04ts2o7gx821v5d9",,,"PERTAMAX",326.7955785316339,12000,3921546.942379606,13.18161400657054,182.7900142142999,2.118979844357259,"Station-B",,"2025-11-26T12:04:41.921Z","2025-11-26T12:04:41.921Z"
"cmifyj2v60cpi2o7gsvb1cm04","2025-11-23T12:04:41.602Z","cmifyiw9y04tu2o7gmo90moxf",,,"SOLAR",176.4055875085471,6500,1146636.318805556,14.0630205370902,156.889985820047,2.820789739263931,"Station-C",,"2025-11-26T12:04:41.922Z","2025-11-26T12:04:41.922Z"
"cmifyj2v70cpk2o7gu2qyhhc8","2025-11-26T12:04:41.602Z",,"cmifyiwy205ka2o7gy8oljk2m",,"SOLAR",100.2068310025819,6500,651344.4015167822,9.596027579366694,,,"Station-A",,"2025-11-26T12:04:41.924Z","2025-11-26T12:04:41.924Z"
"cmifyj2v90cpm2o7gis6gfzb9","2025-11-05T12:04:41.602Z","cmifyiwa104ty2o7gubji7ut1",,,"SOLAR",103.8479157459658,6500,675011.4523487773,11.40157113547757,195.8612904593315,1.825512106344703,"Station-A",,"2025-11-26T12:04:41.925Z","2025-11-26T12:04:41.925Z"
"cmifyj2va0cpo2o7gkauzqxzs","2025-11-10T12:04:41.602Z",,"cmifyiwy505kc2o7geb5mb3r3",,"SOLAR",411.4994915660525,6500,2674746.695179341,11.65262245057461,,,"Station-B",,"2025-11-26T12:04:41.926Z","2025-11-26T12:04:41.926Z"
"cmifyj2vb0cpq2o7goy2h61an","2025-11-12T12:04:41.602Z","cmifyiwa404u22o7gpsqkbcko",,,"PERTAMAX",309.0698828154012,12000,3708838.593784815,10.40255422585991,84.34693727369098,2.000674033806297,"Station-A",,"2025-11-26T12:04:41.927Z","2025-11-26T12:04:41.927Z"
"cmifyj2vc0cps2o7gugf5mwtd","2025-11-07T12:04:41.602Z",,"cmifyiwy805ke2o7g6xq84uo9",,"SOLAR",447.7954863887211,6500,2910670.661526687,9.632669690989012,,,"Station-C",,"2025-11-26T12:04:41.929Z","2025-11-26T12:04:41.929Z"
"cmifyj2ve0cpu2o7ga4e6u85y","2025-11-21T12:04:41.602Z","cmifyiwa704u62o7gi2s9r8bs",,,"PERTAMAX",144.5626239179167,12000,1734751.487015001,15.60080325014423,53.83956273028514,2.68208889386682,"Station-B",,"2025-11-26T12:04:41.930Z","2025-11-26T12:04:41.930Z"
"cmifyj2vf0cpw2o7gn9izklb5","2025-11-19T12:04:41.602Z",,"cmifyiwya05kg2o7g5gwwdb43",,"SOLAR",163.9710349641226,6500,1065811.727266797,9.33285451296028,,,"Station-C",,"2025-11-26T12:04:41.931Z","2025-11-26T12:04:41.931Z"
"cmifyj2vg0cpy2o7gbt2rgcvk","2025-11-17T12:04:41.602Z",,"cmifyiwyb05kh2o7gh6n7vew4",,"SOLAR",120.1837303977159,6500,781194.2475851534,10.93553363029281,,,"Station-A",,"2025-11-26T12:04:41.932Z","2025-11-26T12:04:41.932Z"
"cmifyj2vh0cq02o7gqt2297dd","2025-11-26T12:04:41.602Z",,"cmifyiwyd05ki2o7g1q5fur45",,"SOLAR",487.1367691775448,6500,3166388.999654041,14.38195631584832,,,"Station-C",,"2025-11-26T12:04:41.934Z","2025-11-26T12:04:41.934Z"
"cmifyj2vi0cq22o7gcdlnun3c","2025-11-18T12:04:41.602Z","cmifyiwad04ue2o7gop63xzy0",,,"PERTAMAX",249.8562245584043,12000,2998274.694700852,15.10845563587791,53.92748225522021,1.778655372283566,"Station-C",,"2025-11-26T12:04:41.935Z","2025-11-26T12:04:41.935Z"
"cmifyj2vk0cq42o7gu0tdy82f","2025-10-28T12:04:41.602Z",,"cmifyiwyf05kk2o7g65k0w8og",,"SOLAR",223.9635083186685,6500,1455762.804071345,9.122127132692738,,,"Station-C",,"2025-11-26T12:04:41.936Z","2025-11-26T12:04:41.936Z"
"cmifyj2vm0cq62o7g13cst35z","2025-11-01T12:04:41.602Z","cmifyiwaf04ui2o7g3r8vtt2p",,,"PERTAMAX",344.0506444526458,12000,4128607.73343175,14.71401652416858,52.18988573158793,1.502464562460467,"Station-A",,"2025-11-26T12:04:41.938Z","2025-11-26T12:04:41.938Z"
"cmifyj2vn0cq82o7glfkle7vo","2025-11-10T12:04:41.602Z",,"cmifyiwyh05km2o7gd7z7z9th",,"SOLAR",427.5847411474264,6500,2779300.817458272,9.773131740214728,,,"Station-A",,"2025-11-26T12:04:41.940Z","2025-11-26T12:04:41.940Z"
"cmifyj2vp0cqa2o7g2wy2rzsc","2025-10-29T12:04:41.602Z","cmifyiwai04um2o7gzzmz0lxt",,,"SOLAR",280.2353690904825,6500,1821529.899088136,14.02293610985703,109.5462531498061,2.381214952676542,"Station-B",,"2025-11-26T12:04:41.941Z","2025-11-26T12:04:41.941Z"
"cmifyj2vq0cqc2o7g1wv1bupl","2025-11-23T12:04:41.602Z","cmifyiwak04uo2o7gg6tg3d70",,,"PERTAMAX",430.1768060631356,12000,5162121.672757627,8.186525310374865,97.32900008769286,2.493221459494502,"Station-A",,"2025-11-26T12:04:41.942Z","2025-11-26T12:04:41.942Z"
"cmifyj2vr0cqe2o7gs6wusl5c","2025-11-05T12:04:41.602Z","cmifyiwam04uq2o7g907qspts",,,"PERTAMAX",412.4254223907144,12000,4949105.068688572,9.237726521488813,96.72058856784767,2.509004789458783,"Station-A",,"2025-11-26T12:04:41.944Z","2025-11-26T12:04:41.944Z"
"cmifyj2vs0cqg2o7gbzjqzow3","2025-11-15T12:04:41.602Z",,,"cmifyixi6061e2o7g7jy8jgl4","SOLAR",275.5236615683415,6500,1790903.80019422,8.339218277194266,,,"Station-B",,"2025-11-26T12:04:41.945Z","2025-11-26T12:04:41.945Z"
"cmifyj2vu0cqi2o7gkyoacolr","2025-11-09T12:04:41.602Z",,"cmifyiwyo05kr2o7gapeqoksp",,"SOLAR",275.1775918455871,6500,1788654.346996316,9.337960055228907,,,"Station-B",,"2025-11-26T12:04:41.946Z","2025-11-26T12:04:41.946Z"
"cmifyj2vv0cqk2o7g7numc61d","2025-11-04T12:04:41.602Z",,,"cmifyixi8061g2o7gs0dvtlvi","SOLAR",172.4130346642174,6500,1120684.725317413,15.86406175723482,,,"Station-A",,"2025-11-26T12:04:41.947Z","2025-11-26T12:04:41.947Z"
"cmifyj2vw0cqm2o7gxdmsecj2","2025-11-23T12:04:41.602Z",,"cmifyiwyq05kt2o7gyns4o4t8",,"SOLAR",313.9863514433205,6500,2040911.284381583,9.136090802806438,,,"Station-B",,"2025-11-26T12:04:41.949Z","2025-11-26T12:04:41.949Z"
"cmifyj2vx0cqo2o7gsxm772qr","2025-11-04T12:04:41.602Z",,"cmifyiwys05ku2o7g4macaaxt",,"SOLAR",337.3194461284826,6500,2192576.399835137,10.62249228740335,,,"Station-A",,"2025-11-26T12:04:41.950Z","2025-11-26T12:04:41.950Z"
"cmifyj2vz0cqq2o7gaazwo1pn","2025-11-01T12:04:41.602Z",,"cmifyiwyt05kv2o7gvxx434uf",,"SOLAR",401.3148635672397,6500,2608546.613187058,15.29504867540461,,,"Station-C",,"2025-11-26T12:04:41.951Z","2025-11-26T12:04:41.951Z"
"cmifyj2w00cqs2o7goowoq5sb","2025-10-29T12:04:41.602Z",,,"cmifyixic061k2o7gxodrx33j","SOLAR",431.3477925893905,6500,2803760.651831038,12.35063141816107,,,"Station-B",,"2025-11-26T12:04:41.952Z","2025-11-26T12:04:41.952Z"
"cmifyj2w20cqu2o7g5dazmy5w","2025-11-12T12:04:41.602Z","cmifyiway04v62o7gylh1iav4",,,"PERTAMAX",401.7780403095521,12000,4821336.483714625,10.1955165608767,128.2762469928878,2.215612389562197,"Station-A",,"2025-11-26T12:04:41.954Z","2025-11-26T12:04:41.954Z"
"cmifyj2w30cqw2o7gq17mj0lc","2025-11-22T12:04:41.602Z",,,"cmifyixie061m2o7gqdffspba","SOLAR",139.6881476998823,6500,907972.960049235,9.836034800006473,,,"Station-A",,"2025-11-26T12:04:41.955Z","2025-11-26T12:04:41.955Z"
