"id","code","name","portName","maxVesselSize","maxDraft","hasConveyor","loadingCapacity","isActive","remarks","createdAt","updatedAt"
"cmifyiyhr06y92o7gug89yr7s","JT-0249","Banjarmasin Berth O","Banjarmasin",6822.608054352591,9.418116807551044,false,173.8918613193518,true,,"2025-11-26T12:04:36.256Z","2025-11-26T12:04:36.256Z"
"cmifyiyhs06ya2o7gg6gubqhk","JT-0250","Muara Pantai Berth P","Muara Pantai",19506.12623479034,9.091378765533584,false,528.1925158068502,true,,"2025-11-26T12:04:36.257Z","2025-11-26T12:04:36.257Z"
"cmifyiyhu06yb2o7gm9x16otu","JT-0251","Tarakan Berth Q","Tarakan",17442.5515301082,8.488538077145428,true,588.4841373041319,false,,"2025-11-26T12:04:36.258Z","2025-11-26T12:04:36.258Z"
"cmifyiyhv06yc2o7gcpxh6qbh","JT-0252","Samarinda Berth R","Samarinda",8483.860044163446,8.630802663483028,true,225.4447985217957,true,,"2025-11-26T12:04:36.259Z","2025-11-26T12:04:36.259Z"
"cmifyiyhw06yd2o7gk70nzh2o","JT-0253","Muara Pantai Berth S","Muara Pantai",17189.08110475693,6.793237667115803,false,331.9814812712848,true,,"2025-11-26T12:04:36.260Z","2025-11-26T12:04:36.260Z"
"cmifyiyhx06ye2o7grfowgs3i","JT-0254","Tarakan Berth T","Tarakan",19281.03205521864,8.118903942528878,false,393.115616539289,true,,"2025-11-26T12:04:36.261Z","2025-11-26T12:04:36.261Z"
"cmifyiyhy06yf2o7gei2u2kge","JT-0255","Muara Pantai Berth U","Muara Pantai",8107.770066444691,9.463595841719533,true,390.3068794879233,true,,"2025-11-26T12:04:36.262Z","2025-11-26T12:04:36.262Z"
"cmifyiyhz06yg2o7gdanpnsq0","JT-0256","Muara Pantai Berth V","Muara Pantai",19730.30311287735,7.672099353909144,false,288.483918522872,true,,"2025-11-26T12:04:36.263Z","2025-11-26T12:04:36.263Z"
"cmifyiyi006yh2o7gzxtce4de","JT-0257","Balikpapan Berth W","Balikpapan",12936.38606260875,6.028364633680653,true,427.7280018488771,true,,"2025-11-26T12:04:36.264Z","2025-11-26T12:04:36.264Z"
"cmifyiyi106yi2o7gsulfc51i","JT-0258","Samarinda Berth X","Samarinda",9100.691132953005,7.890830857157805,false,480.8562717451478,true,,"2025-11-26T12:04:36.265Z","2025-11-26T12:04:36.265Z"
"cmifyiyi206yj2o7gpx92vdfw","JT-0259","Muara Pantai Berth Y","Muara Pantai",11916.03406003155,8.025233705821314,true,459.5337662712325,true,,"2025-11-26T12:04:36.266Z","2025-11-26T12:04:36.266Z"
"cmifyiyi306yk2o7g9vxs5e4d","JT-0260","Tanjung Bara Berth Z","Tanjung Bara",17999.84585566563,8.246200583235659,false,228.0086370698081,true,,"2025-11-26T12:04:36.267Z","2025-11-26T12:04:36.267Z"
"cmifyiyi406yl2o7g1rxyh19u","JT-0261","Banjarmasin Berth A","Banjarmasin",19273.58155923957,9.304684432478135,true,305.5127165619798,true,,"2025-11-26T12:04:36.268Z","2025-11-26T12:04:36.268Z"
"cmifyiyi506ym2o7g6gpp9nhy","JT-0262","Muara Pantai Berth B","Muara Pantai",17407.16511524619,7.986283126438401,false,487.7986050853049,true,,"2025-11-26T12:04:36.269Z","2025-11-26T12:04:36.269Z"
"cmifyiyi606yn2o7guoyu7f97","JT-0263","Samarinda Berth C","Samarinda",15474.4550105072,9.912937076494138,false,215.2532088003698,true,,"2025-11-26T12:04:36.271Z","2025-11-26T12:04:36.271Z"
"cmifyiyi706yo2o7gh90o4qt3","JT-0264","Tarakan Berth D","Tarakan",9334.411655811677,6.747918462877858,true,333.2905063114966,true,,"2025-11-26T12:04:36.272Z","2025-11-26T12:04:36.272Z"
"cmifyiyi906yp2o7g9ita8tsg","JT-0265","Tanjung Bara Berth E","Tanjung Bara",5987.821977598011,8.960302333425926,true,580.2085502647261,true,,"2025-11-26T12:04:36.273Z","2025-11-26T12:04:36.273Z"
"cmifyiyia06yq2o7g3mnwwvn4","JT-0266","Samarinda Berth F","Samarinda",15116.03446971424,6.309251881751464,false,353.5390145125938,true,,"2025-11-26T12:04:36.274Z","2025-11-26T12:04:36.274Z"
"cmifyiyib06yr2o7gwhpv227d","JT-0267","Sangatta Berth G","Sangatta",15384.40639427272,7.758659907378683,true,316.6893802389055,true,,"2025-11-26T12:04:36.275Z","2025-11-26T12:04:36.275Z"
"cmifyiyic06ys2o7gat360vpn","JT-0268","Samarinda Berth H","Samarinda",19740.23045438004,9.876645843082501,true,249.0914367326405,true,,"2025-11-26T12:04:36.276Z","2025-11-26T12:04:36.276Z"
"cmifyiyid06yt2o7gfb31b6vf","JT-0269","Kariangau Berth I","Kariangau",11308.29976804895,7.488224549952585,false,235.8721326074752,false,,"2025-11-26T12:04:36.277Z","2025-11-26T12:04:36.277Z"
"cmifyiyie06yu2o7g78ggdtxe","JT-0270","Balikpapan Berth J","Balikpapan",13488.61017413194,8.63770115808257,true,224.1188768795662,false,,"2025-11-26T12:04:36.278Z","2025-11-26T12:04:36.278Z"
"cmifyiyie06yv2o7gbuanfqzo","JT-0271","Muara Pantai Berth K","Muara Pantai",19615.2691814975,9.234304499738748,true,523.9109604786202,true,,"2025-11-26T12:04:36.279Z","2025-11-26T12:04:36.279Z"
"cmifyiyif06yw2o7g9im20rvr","JT-0272","Balikpapan Berth L","Balikpapan",15457.38393054451,7.210973980745891,false,230.6879667951655,true,,"2025-11-26T12:04:36.280Z","2025-11-26T12:04:36.280Z"
"cmifyiyig06yx2o7g6phwxv5c","JT-0273","Samarinda Berth M","Samarinda",17857.58976865705,8.920594172883602,true,147.8873467623664,true,,"2025-11-26T12:04:36.281Z","2025-11-26T12:04:36.281Z"
"cmifyiyih06yy2o7gkxjbffvb","JT-0274","Balikpapan Berth N","Balikpapan",12978.75179070549,8.587033422028107,true,257.2226291102298,true,,"2025-11-26T12:04:36.282Z","2025-11-26T12:04:36.282Z"
"cmifyiyii06yz2o7gk0ig3zkb","JT-0275","Kariangau Berth O","Kariangau",17664.01800019218,7.645084101380873,true,218.6145929773596,true,,"2025-11-26T12:04:36.283Z","2025-11-26T12:04:36.283Z"
"cmifyiyij06z02o7g9vihe0zv","JT-0276","Samarinda Berth P","Samarinda",10871.80617622586,7.491265605838427,true,492.6507407929648,true,,"2025-11-26T12:04:36.284Z","2025-11-26T12:04:36.284Z"
"cmifyiyik06z12o7gtsqaxii0","JT-0277","Balikpapan Berth Q","Balikpapan",9099.087003297187,6.154775224714445,true,166.7678317882241,true,,"2025-11-26T12:04:36.285Z","2025-11-26T12:04:36.285Z"
"cmifyiyil06z22o7g8bd5lyp6","JT-0278","Tarakan Berth R","Tarakan",15302.77957256294,7.051711149502784,true,180.4032564400554,true,,"2025-11-26T12:04:36.286Z","2025-11-26T12:04:36.286Z"
"cmifyiyim06z32o7gnnh0v7ap","JT-0279","Sangatta Berth S","Sangatta",7586.917198993537,6.637087344455616,true,484.0130829254791,true,,"2025-11-26T12:04:36.287Z","2025-11-26T12:04:36.287Z"
"cmifyiyio06z42o7g76lbjgf2","JT-0280","Samarinda Berth T","Samarinda",9968.289885565777,6.702413508123949,false,217.6017573304329,true,,"2025-11-26T12:04:36.288Z","2025-11-26T12:04:36.288Z"
"cmifyiyip06z52o7ggr5nn79d","JT-0281","Balikpapan Berth U","Balikpapan",10673.82125265555,9.063291952746486,true,543.8085911787914,true,,"2025-11-26T12:04:36.289Z","2025-11-26T12:04:36.289Z"
"cmifyiyiq06z62o7gvxou7jm2","JT-0282","Balikpapan Berth V","Balikpapan",8436.238231853726,6.901878101833518,true,170.6801392689216,true,,"2025-11-26T12:04:36.290Z","2025-11-26T12:04:36.290Z"
"cmifyiyir06z72o7g04kdjbut","JT-0283","Muara Pantai Berth W","Muara Pantai",12113.42126403654,7.548297411379751,false,378.8053537123598,true,,"2025-11-26T12:04:36.291Z","2025-11-26T12:04:36.291Z"
"cmifyiyis06z82o7gjsvo9csd","JT-0284","Sangatta Berth X","Sangatta",16040.86315543291,8.811619753353877,true,412.9695558939518,true,,"2025-11-26T12:04:36.292Z","2025-11-26T12:04:36.292Z"
"cmifyiyit06z92o7g7kegivot","JT-0285","Kariangau Berth Y","Kariangau",18595.18888181834,9.471374035157499,false,291.6912150320074,true,,"2025-11-26T12:04:36.293Z","2025-11-26T12:04:36.293Z"
"cmifyiyiu06za2o7gohisw559","JT-0286","Tanjung Bara Berth Z","Tanjung Bara",11870.76437143189,6.626538301479502,false,532.5523332230483,true,,"2025-11-26T12:04:36.294Z","2025-11-26T12:04:36.294Z"
"cmifyiyiv06zb2o7gsikxjphl","JT-0287","Tanjung Bara Berth A","Tanjung Bara",5076.168902827592,6.87430118783387,false,289.1957570659273,true,,"2025-11-26T12:04:36.295Z","2025-11-26T12:04:36.295Z"
"cmifyiyiw06zc2o7gfk5umwud","JT-0288","Balikpapan Berth B","Balikpapan",11755.09827762175,6.040241766830441,true,267.0295319415803,true,,"2025-11-26T12:04:36.296Z","2025-11-26T12:04:36.296Z"
"cmifyiyix06zd2o7g5d3wttkx","JT-0289","Balikpapan Berth C","Balikpapan",19641.02899652729,8.590707406625711,false,528.2377586042812,true,,"2025-11-26T12:04:36.297Z","2025-11-26T12:04:36.297Z"
"cmifyiyiy06ze2o7gsl8524x5","JT-0290","Banjarmasin Berth D","Banjarmasin",6693.728426830594,8.301468443636715,true,352.9071810228074,true,,"2025-11-26T12:04:36.298Z","2025-11-26T12:04:36.298Z"
"cmifyiyiz06zf2o7gg58szg1y","JT-0291","Sangatta Berth E","Sangatta",13825.27091210298,7.160194012094049,false,293.0385318812648,true,,"2025-11-26T12:04:36.299Z","2025-11-26T12:04:36.299Z"
"cmifyiyj006zg2o7gev4sotqq","JT-0292","Tanjung Bara Berth F","Tanjung Bara",13189.72228263419,9.029164843259787,false,570.3013992134431,true,,"2025-11-26T12:04:36.300Z","2025-11-26T12:04:36.300Z"
"cmifyiyj106zh2o7g93sr9bvu","JT-0293","Tanjung Bara Berth G","Tanjung Bara",13947.38458803638,6.069703469461042,true,596.8222049106191,true,,"2025-11-26T12:04:36.301Z","2025-11-26T12:04:36.301Z"
"cmifyiyj106zi2o7g15uvz183","JT-0294","Muara Pantai Berth H","Muara Pantai",9942.532266074268,9.406559238421202,true,269.53921566223,true,,"2025-11-26T12:04:36.302Z","2025-11-26T12:04:36.302Z"
"cmifyiyj206zj2o7gxctsvc2y","JT-0295","Sangatta Berth I","Sangatta",8865.962421601014,8.959458856350437,true,121.2408572176708,true,,"2025-11-26T12:04:36.303Z","2025-11-26T12:04:36.303Z"
"cmifyiyj406zk2o7gtkbs82hq","JT-0296","Balikpapan Berth J","Balikpapan",14664.88209109103,6.262113493137511,false,507.5051972758769,true,,"2025-11-26T12:04:36.304Z","2025-11-26T12:04:36.304Z"
"cmifyiyj506zl2o7gy6n6fa2r","JT-0297","Tarakan Berth K","Tarakan",8804.445770951022,7.917361200543766,true,415.8282236152459,true,,"2025-11-26T12:04:36.305Z","2025-11-26T12:04:36.305Z"
"cmifyiyj606zm2o7gm0v2l185","JT-0298","Banjarmasin Berth L","Banjarmasin",9223.824431148358,7.553914316722718,true,501.986257837584,true,,"2025-11-26T12:04:36.306Z","2025-11-26T12:04:36.306Z"
"cmifyiyj706zn2o7gkujd4bsw","JT-0299","Tanjung Bara Berth M","Tanjung Bara",5807.584211337544,8.140924380458014,false,357.4622701622799,true,,"2025-11-26T12:04:36.307Z","2025-11-26T12:04:36.307Z"
"cmifyiyj806zo2o7g48dbx8lr","JT-0300","Banjarmasin Berth N","Banjarmasin",11684.3582845175,9.551859916865695,false,309.7141630646111,true,,"2025-11-26T12:04:36.308Z","2025-11-26T12:04:36.308Z"
"cmifyiyj906zp2o7gq2gz7ffj","JT-0301","Tanjung Bara Berth O","Tanjung Bara",13325.21373810897,6.339257138612938,true,592.0832059413431,true,,"2025-11-26T12:04:36.309Z","2025-11-26T12:04:36.309Z"
"cmifyiyj906zq2o7g4t2oxblv","JT-0302","Banjarmasin Berth P","Banjarmasin",18720.41800444046,7.33396151368355,false,458.9156821108086,true,,"2025-11-26T12:04:36.310Z","2025-11-26T12:04:36.310Z"
"cmifyiyja06zr2o7g0nc5bqli","JT-0303","Balikpapan Berth Q","Balikpapan",12079.49748129021,8.554175683461871,true,115.7866046684453,true,,"2025-11-26T12:04:36.311Z","2025-11-26T12:04:36.311Z"
"cmifyiyjb06zs2o7g6zipkfap","JT-0304","Kariangau Berth R","Kariangau",14576.89377511489,8.81768663225412,false,249.9004934523899,true,,"2025-11-26T12:04:36.312Z","2025-11-26T12:04:36.312Z"
"cmifyiyjc06zt2o7gsluccx0v","JT-0305","Sangatta Berth S","Sangatta",19230.60794032658,7.306124346640972,false,123.0197320674486,true,,"2025-11-26T12:04:36.313Z","2025-11-26T12:04:36.313Z"
"cmifyiyjd06zu2o7g6x4dm55n","JT-0306","Tanjung Bara Berth T","Tanjung Bara",15611.77560728996,9.18224723780141,true,439.1030331346703,true,,"2025-11-26T12:04:36.314Z","2025-11-26T12:04:36.314Z"
"cmifyiyje06zv2o7gho1hsk5x","JT-0307","Sangatta Berth U","Sangatta",16908.70599177423,7.722679246732644,true,411.1083600381881,true,,"2025-11-26T12:04:36.314Z","2025-11-26T12:04:36.314Z"
"cmifyiyjf06zw2o7gp6xglass","JT-0308","Kariangau Berth V","Kariangau",6055.86621944447,8.546171441749307,false,431.4582927054815,true,,"2025-11-26T12:04:36.315Z","2025-11-26T12:04:36.315Z"
"cmifyiyjg06zx2o7g670v1lxl","JT-0309","Tarakan Berth W","Tarakan",11019.23197389866,7.018410195739638,false,214.1338008922097,true,,"2025-11-26T12:04:36.316Z","2025-11-26T12:04:36.316Z"
"cmifyiyjh06zy2o7gpg03wf6t","JT-0310","Samarinda Berth X","Samarinda",6274.097900254786,9.867315999162509,true,121.4739106571159,true,,"2025-11-26T12:04:36.317Z","2025-11-26T12:04:36.317Z"
"cmifyiyji06zz2o7ggce6y8jr","JT-0311","Sangatta Berth Y","Sangatta",19956.10023455347,6.422802031020398,false,182.4305653975579,true,,"2025-11-26T12:04:36.318Z","2025-11-26T12:04:36.318Z"
"cmifyiyjj07002o7gskd3hrq9","JT-0312","Balikpapan Berth Z","Balikpapan",8320.787748165625,7.930240271018043,false,317.3743271282349,true,,"2025-11-26T12:04:36.319Z","2025-11-26T12:04:36.319Z"
"cmifyiyjk07012o7grx716y9l","JT-0313","Tanjung Bara Berth A","Tanjung Bara",14769.35835358679,9.130529001469021,true,460.4487573091516,true,,"2025-11-26T12:04:36.320Z","2025-11-26T12:04:36.320Z"
"cmifyiyjl07022o7gm3l93mxg","JT-0314","Kariangau Berth B","Kariangau",8491.25122798629,6.478308239395465,true,129.4893146957127,true,,"2025-11-26T12:04:36.321Z","2025-11-26T12:04:36.321Z"
"cmifyiyjm07032o7gkxp3ydwq","JT-0315","Banjarmasin Berth C","Banjarmasin",17235.58377157844,6.711952837619079,false,565.340653086289,true,,"2025-11-26T12:04:36.322Z","2025-11-26T12:04:36.322Z"
"cmifyiyjn07042o7g5mb33m9h","JT-0316","Kariangau Berth D","Kariangau",18782.96162122003,6.693856715170917,true,286.874561346506,true,,"2025-11-26T12:04:36.323Z","2025-11-26T12:04:36.323Z"
"cmifyiyjo07052o7g9oqoq0j2","JT-0317","Tanjung Bara Berth E","Tanjung Bara",18317.89172437378,6.896303917138034,true,267.5658745534149,true,,"2025-11-26T12:04:36.324Z","2025-11-26T12:04:36.324Z"
"cmifyiyjp07062o7g6loonhc7","JT-0318","Sangatta Berth F","Sangatta",11760.75393986872,9.775415625343829,false,399.4862419255177,true,,"2025-11-26T12:04:36.325Z","2025-11-26T12:04:36.325Z"
"cmifyiyjq07072o7gzfg0i68w","JT-0319","Sangatta Berth G","Sangatta",6598.772702623477,7.901958737080125,true,529.8331904343629,true,,"2025-11-26T12:04:36.326Z","2025-11-26T12:04:36.326Z"
"cmifyiyjr07082o7ghkfs94v0","JT-0320","Kariangau Berth H","Kariangau",12773.93033183843,7.474796761293346,false,285.2752737698819,true,,"2025-11-26T12:04:36.327Z","2025-11-26T12:04:36.327Z"
"cmifyiyjs07092o7g8zc5reii","JT-0321","Balikpapan Berth I","Balikpapan",5604.788422716847,6.102675174354494,true,553.8885400969226,true,,"2025-11-26T12:04:36.328Z","2025-11-26T12:04:36.328Z"
"cmifyiyjt070a2o7gikz10v2w","JT-0322","Banjarmasin Berth J","Banjarmasin",11491.38172292388,9.267935773249828,true,513.4016611829592,true,,"2025-11-26T12:04:36.329Z","2025-11-26T12:04:36.329Z"
"cmifyiyju070b2o7gxwqr3qgc","JT-0323","Balikpapan Berth K","Balikpapan",7540.481807549188,7.418767987457927,false,186.7307394545548,true,,"2025-11-26T12:04:36.330Z","2025-11-26T12:04:36.330Z"
"cmifyiyju070c2o7goepzm2d9","JT-0324","Samarinda Berth L","Samarinda",16029.35972249797,7.533670107384923,false,154.4116120595502,true,,"2025-11-26T12:04:36.331Z","2025-11-26T12:04:36.331Z"
"cmifyiyjv070d2o7gz2bu7ada","JT-0325","Samarinda Berth M","Samarinda",19117.8239202019,6.854880481271038,true,531.6421387894802,false,,"2025-11-26T12:04:36.332Z","2025-11-26T12:04:36.332Z"
"cmifyiyjw070e2o7g3il0ez31","JT-0326","Tarakan Berth N","Tarakan",16588.56274794094,9.442378931352769,true,513.9237874531192,true,,"2025-11-26T12:04:36.333Z","2025-11-26T12:04:36.333Z"
"cmifyiyjx070f2o7gsi9s2uhh","JT-0327","Banjarmasin Berth O","Banjarmasin",12215.58255919671,9.80236350440935,true,428.4287811129084,true,,"2025-11-26T12:04:36.334Z","2025-11-26T12:04:36.334Z"
"cmifyiyjy070g2o7gxchpfvci","JT-0328","Muara Pantai Berth P","Muara Pantai",18507.26883888917,7.785193725579842,false,223.8084873802768,true,,"2025-11-26T12:04:36.335Z","2025-11-26T12:04:36.335Z"
"cmifyiyjz070h2o7gql7ifgcf","JT-0329","Samarinda Berth Q","Samarinda",7878.860473394343,7.188534203946541,true,490.5334754466218,true,,"2025-11-26T12:04:36.336Z","2025-11-26T12:04:36.336Z"
"cmifyiyk1070i2o7grtrtgpsf","JT-0330","Kariangau Berth R","Kariangau",13427.81692518435,8.149021239159548,false,504.5814430752451,false,,"2025-11-26T12:04:36.337Z","2025-11-26T12:04:36.337Z"
"cmifyiyk2070j2o7g58wjqjaq","JT-0331","Banjarmasin Berth S","Banjarmasin",7771.461446915367,7.970122772373196,true,151.3852814587958,false,,"2025-11-26T12:04:36.338Z","2025-11-26T12:04:36.338Z"
"cmifyiyk3070k2o7gcjjsk0hw","JT-0332","Banjarmasin Berth T","Banjarmasin",16915.29058581174,6.244593352681549,false,332.6122700407045,true,,"2025-11-26T12:04:36.339Z","2025-11-26T12:04:36.339Z"
"cmifyiyk4070l2o7gm8yknp14","JT-0333","Banjarmasin Berth U","Banjarmasin",9162.760095672456,9.311857292207767,true,515.7168188883415,true,,"2025-11-26T12:04:36.340Z","2025-11-26T12:04:36.340Z"
"cmifyiyk5070m2o7goz02k5qk","JT-0334","Balikpapan Berth V","Balikpapan",13382.35809684451,7.361358520974509,true,368.0574824824176,true,,"2025-11-26T12:04:36.341Z","2025-11-26T12:04:36.341Z"
"cmifyiyk6070n2o7geoyo0xiq","JT-0335","Sangatta Berth W","Sangatta",8139.483872807199,8.931601742367457,true,531.3422210528693,true,,"2025-11-26T12:04:36.342Z","2025-11-26T12:04:36.342Z"
"cmifyiyk7070o2o7gsvs7m0rz","JT-0336","Balikpapan Berth X","Balikpapan",17696.52337891683,9.914845166618555,false,361.88254975967,true,,"2025-11-26T12:04:36.343Z","2025-11-26T12:04:36.343Z"
"cmifyiyk8070p2o7gas9fcyvd","JT-0337","Kariangau Berth Y","Kariangau",10667.76133822167,9.41067390145053,false,172.7348166602239,true,,"2025-11-26T12:04:36.344Z","2025-11-26T12:04:36.344Z"
"cmifyiyk9070q2o7gv82noocd","JT-0338","Tarakan Berth Z","Tarakan",12099.78912375181,8.949155836273501,false,228.2191762353508,true,,"2025-11-26T12:04:36.345Z","2025-11-26T12:04:36.345Z"
"cmifyiyka070r2o7gi837l9qe","JT-0339","Tarakan Berth A","Tarakan",8738.2612737919,6.769334216159138,true,479.0899223118512,true,,"2025-11-26T12:04:36.346Z","2025-11-26T12:04:36.346Z"
"cmifyiykb070s2o7g99wbply0","JT-0340","Tanjung Bara Berth B","Tanjung Bara",10117.48050003909,8.467549115855176,false,148.9129177103173,true,,"2025-11-26T12:04:36.347Z","2025-11-26T12:04:36.347Z"
"cmifyiykc070t2o7grlvu73fm","JT-0341","Samarinda Berth C","Samarinda",10281.96142347702,8.512502430775207,true,524.8417418241477,true,,"2025-11-26T12:04:36.348Z","2025-11-26T12:04:36.348Z"
"cmifyiykd070u2o7ga29u3jpa","JT-0342","Muara Pantai Berth D","Muara Pantai",7007.375135642225,7.111723609434155,true,293.5823973542029,true,,"2025-11-26T12:04:36.349Z","2025-11-26T12:04:36.349Z"
"cmifyiyke070v2o7gfd61otsf","JT-0343","Tarakan Berth E","Tarakan",8612.659811395359,8.150529587134908,true,502.5269494785983,true,,"2025-11-26T12:04:36.350Z","2025-11-26T12:04:36.350Z"
"cmifyiykf070w2o7g6b0x47g3","JT-0344","Muara Pantai Berth F","Muara Pantai",14771.41478028192,7.47262711479832,false,421.0191619453406,true,,"2025-11-26T12:04:36.351Z","2025-11-26T12:04:36.351Z"
"cmifyiykg070x2o7ghqsclmq1","JT-0345","Tanjung Bara Berth G","Tanjung Bara",17272.9244333138,8.292547269247683,true,521.9589733843825,true,,"2025-11-26T12:04:36.352Z","2025-11-26T12:04:36.352Z"
"cmifyiykh070y2o7gt42cvhvs","JT-0346","Banjarmasin Berth H","Banjarmasin",9199.711523229109,6.482910620501775,false,420.3600032051116,true,,"2025-11-26T12:04:36.353Z","2025-11-26T12:04:36.353Z"
"cmifyiyki070z2o7gwh4xe8zy","JT-0347","Sangatta Berth I","Sangatta",6204.683123562361,9.380860891776823,true,460.2495745289338,true,,"2025-11-26T12:04:36.354Z","2025-11-26T12:04:36.354Z"
"cmifyiykj07102o7gfwfm8gui","JT-0348","Kariangau Berth J","Kariangau",14917.18967391544,8.368795420821218,false,246.5290099769757,true,,"2025-11-26T12:04:36.355Z","2025-11-26T12:04:36.355Z"
"cmifyiykk07112o7g0kvz0w7l","JT-0349","Balikpapan Berth K","Balikpapan",6690.062347945197,7.682404058181415,true,566.9935158962603,true,,"2025-11-26T12:04:36.356Z","2025-11-26T12:04:36.356Z"
"cmifyiykl07122o7gj3hi3qwj","JT-0350","Kariangau Berth L","Kariangau",5543.299535467486,8.586013569683391,false,272.6700526125665,true,,"2025-11-26T12:04:36.357Z","2025-11-26T12:04:36.357Z"
"cmifyiykm07132o7g8mu31dsw","JT-0351","Banjarmasin Berth M","Banjarmasin",12461.11015118212,9.793777087779684,true,544.9126112060703,true,,"2025-11-26T12:04:36.358Z","2025-11-26T12:04:36.358Z"
"cmifyiykn07142o7g4l58lm13","JT-0352","Tanjung Bara Berth N","Tanjung Bara",11224.34089852885,6.571565663340894,false,444.9300904937006,true,,"2025-11-26T12:04:36.359Z","2025-11-26T12:04:36.359Z"
"cmifyiyko07152o7g13851n9n","JT-0353","Balikpapan Berth O","Balikpapan",11749.71000849696,6.38470602344259,true,422.171449973941,true,,"2025-11-26T12:04:36.360Z","2025-11-26T12:04:36.360Z"
"cmifyiykp07162o7gzx5uslvy","JT-0354","Balikpapan Berth P","Balikpapan",7135.647746614048,8.432427820048769,true,480.4277033786485,true,,"2025-11-26T12:04:36.361Z","2025-11-26T12:04:36.361Z"
"cmifyiykq07172o7g3v7f3paw","JT-0355","Muara Pantai Berth Q","Muara Pantai",7182.71016151132,6.524233876536543,true,129.4460257039307,true,,"2025-11-26T12:04:36.362Z","2025-11-26T12:04:36.362Z"
"cmifyiykr07182o7ghy8z4ftt","JT-0356","Samarinda Berth R","Samarinda",12890.70802806461,9.884246328706777,true,341.3581771067302,true,,"2025-11-26T12:04:36.363Z","2025-11-26T12:04:36.363Z"
"cmifyiyks07192o7guj8v8j25","JT-0357","Samarinda Berth S","Samarinda",19604.49827775184,7.979629064111831,true,221.0159196008328,true,,"2025-11-26T12:04:36.364Z","2025-11-26T12:04:36.364Z"
"cmifyiykt071a2o7gwazlzeij","JT-0358","Samarinda Berth T","Samarinda",13892.21021622454,9.844677429738812,false,550.2164344014924,true,,"2025-11-26T12:04:36.365Z","2025-11-26T12:04:36.365Z"
"cmifyiyku071b2o7gw1dcvi5v","JT-0359","Sangatta Berth U","Sangatta",18129.51406590323,9.757204481537528,true,124.4830277962211,true,,"2025-11-26T12:04:36.366Z","2025-11-26T12:04:36.366Z"
"cmifyiykv071c2o7g7cundzui","JT-0360","Sangatta Berth V","Sangatta",7362.749115908858,8.043963575862712,true,342.4760182270493,true,,"2025-11-26T12:04:36.367Z","2025-11-26T12:04:36.367Z"
"cmifyiykw071d2o7gy57021od","JT-0361","Tanjung Bara Berth W","Tanjung Bara",15499.68983791782,7.514657757355141,true,263.4473124376824,true,,"2025-11-26T12:04:36.368Z","2025-11-26T12:04:36.368Z"
"cmifyiykx071e2o7gcc6sun3m","JT-0362","Tarakan Berth X","Tarakan",13153.0467882364,6.814883908866448,false,231.111878309143,true,,"2025-11-26T12:04:36.369Z","2025-11-26T12:04:36.369Z"
"cmifyiyky071f2o7gggquo0z8","JT-0363","Sangatta Berth Y","Sangatta",10257.51562467155,9.445621195786096,true,565.5819250635968,true,,"2025-11-26T12:04:36.370Z","2025-11-26T12:04:36.370Z"
"cmifyiykz071g2o7gjvtl2fhx","JT-0364","Balikpapan Berth Z","Balikpapan",16301.05168148683,6.195144484889449,true,392.5758369073131,true,,"2025-11-26T12:04:36.371Z","2025-11-26T12:04:36.371Z"
"cmifyiyl0071h2o7gmgfex2tp","JT-0365","Balikpapan Berth A","Balikpapan",18887.80645015344,7.296865371452936,true,587.8999452379383,true,,"2025-11-26T12:04:36.372Z","2025-11-26T12:04:36.372Z"
"cmifyiyl1071i2o7glehi1fw4","JT-0366","Sangatta Berth B","Sangatta",8986.09985990678,6.768640314898838,true,229.8944782156102,true,,"2025-11-26T12:04:36.373Z","2025-11-26T12:04:36.373Z"
"cmifyiyl2071j2o7geuh0q82h","JT-0367","Sangatta Berth C","Sangatta",5247.23687598852,7.2986996908769,true,248.0798559440514,false,,"2025-11-26T12:04:36.374Z","2025-11-26T12:04:36.374Z"
"cmifyiyl3071k2o7g9awyuq08","JT-0368","Banjarmasin Berth D","Banjarmasin",18268.36467776546,7.98822744661339,true,442.0691025705236,true,,"2025-11-26T12:04:36.375Z","2025-11-26T12:04:36.375Z"
"cmifyiyl4071l2o7gqnumuz6o","JT-0369","Samarinda Berth E","Samarinda",8039.771734274887,8.741707813147443,true,297.404446578812,true,,"2025-11-26T12:04:36.376Z","2025-11-26T12:04:36.376Z"
"cmifyiyl5071m2o7grwcer9ac","JT-0370","Balikpapan Berth F","Balikpapan",19568.40077123766,8.530133818805863,true,399.4040111941987,true,,"2025-11-26T12:04:36.377Z","2025-11-26T12:04:36.377Z"
"cmifyiyl6071n2o7g72r9ti3x","JT-0371","Samarinda Berth G","Samarinda",8581.816631121257,8.695735839034734,false,128.2053282673885,true,,"2025-11-26T12:04:36.378Z","2025-11-26T12:04:36.378Z"
"cmifyiyl7071o2o7gnyu54jz8","JT-0372","Muara Pantai Berth H","Muara Pantai",18456.01635344973,7.394446250873591,true,145.2346050204456,true,,"2025-11-26T12:04:36.379Z","2025-11-26T12:04:36.379Z"
"cmifyiyl8071p2o7gdphu7khh","JT-0373","Kariangau Berth I","Kariangau",13011.87465240153,9.836930929283788,false,292.8248800055332,true,,"2025-11-26T12:04:36.380Z","2025-11-26T12:04:36.380Z"
