"id","code","name","equipmentType","brand","model","status","lastMaintenance","totalHours","isActive","createdAt","updatedAt"
"cmifyixgs06022o7g6qee8nwi","SUP-0218","XCMG GRADER-218","GRADER","XCMG","XCM296","IDLE","2025-11-09T12:04:34.686Z",2565,true,"2025-11-26T12:04:34.924Z","2025-11-26T12:04:34.924Z"
"cmifyixgt06032o7grjf9tjh4","SUP-0219","Caterpillar FUEL_TRUCK-219","FUEL_TRUCK","Caterpillar","CAT284","BREAKDOWN","2025-11-26T12:04:34.686Z",5690,true,"2025-11-26T12:04:34.926Z","2025-11-26T12:04:34.926Z"
"cmifyixgu06042o7gm8x4uwqv","SUP-0220","XCMG COMPACTOR-220","COMPACTOR","XCMG","XCM497","IDLE","2025-11-02T12:04:34.686Z",25731,true,"2025-11-26T12:04:34.927Z","2025-11-26T12:04:34.927Z"
"cmifyixgv06052o7g23e0dqk4","SUP-0221","Volvo WATER_TRUCK-221","WATER_TRUCK","Volvo","VOL314","ACTIVE","2025-11-26T12:04:34.686Z",7666,true,"2025-11-26T12:04:34.927Z","2025-11-26T12:04:34.927Z"
"cmifyixgw06062o7gkcagoz2t","SUP-0222","JCB WATER_TRUCK-222","WATER_TRUCK","JCB","JCB653","ACTIVE","2025-10-22T12:04:34.686Z",22996,true,"2025-11-26T12:04:34.928Z","2025-11-26T12:04:34.928Z"
"cmifyixgx06072o7g4c35ps90","SUP-0223","Shantui GRADER-223","GRADER","Shantui","SHA145","BREAKDOWN","2025-10-19T12:04:34.686Z",13229,true,"2025-11-26T12:04:34.929Z","2025-11-26T12:04:34.929Z"
"cmifyixgy06082o7gabh1wfgw","SUP-0224","Shantui FUEL_TRUCK-224","FUEL_TRUCK","Shantui","SHA816","ACTIVE","2025-11-09T12:04:34.686Z",16001,true,"2025-11-26T12:04:34.930Z","2025-11-26T12:04:34.930Z"
"cmifyixgz06092o7gdk4vwqos","SUP-0225","Komatsu WATER_TRUCK-225","WATER_TRUCK","Komatsu","KOM391","IDLE","2025-11-20T12:04:34.686Z",2557,true,"2025-11-26T12:04:34.931Z","2025-11-26T12:04:34.931Z"
"cmifyixh0060a2o7g6suvqrif","SUP-0226","Komatsu WATER_TRUCK-226","WATER_TRUCK","Komatsu","KOM292","BREAKDOWN","2025-11-03T12:04:34.686Z",25620,true,"2025-11-26T12:04:34.932Z","2025-11-26T12:04:34.932Z"
"cmifyixh1060b2o7gg2smrbtg","SUP-0227","XCMG LIGHT_VEHICLE-227","LIGHT_VEHICLE","XCMG","XCM550","IDLE","2025-10-18T12:04:34.686Z",11006,true,"2025-11-26T12:04:34.933Z","2025-11-26T12:04:34.933Z"
"cmifyixh2060c2o7gm510qon8","SUP-0228","Komatsu GRADER-228","GRADER","Komatsu","KOM676","ACTIVE","2025-10-19T12:04:34.686Z",13233,true,"2025-11-26T12:04:34.934Z","2025-11-26T12:04:34.934Z"
"cmifyixh3060d2o7grju20bos","SUP-0229","Volvo GRADER-229","GRADER","Volvo","VOL639","BREAKDOWN","2025-11-08T12:04:34.686Z",20391,true,"2025-11-26T12:04:34.935Z","2025-11-26T12:04:34.935Z"
"cmifyixh4060e2o7gkftta4mt","SUP-0230","XCMG DOZER-230","DOZER","XCMG","XCM718","IDLE","2025-11-03T12:04:34.686Z",10216,true,"2025-11-26T12:04:34.936Z","2025-11-26T12:04:34.936Z"
"cmifyixh5060f2o7g998z7ajm","SUP-0231","Shantui DOZER-231","DOZER","Shantui","SHA854","BREAKDOWN","2025-10-30T12:04:34.686Z",3945,true,"2025-11-26T12:04:34.938Z","2025-11-26T12:04:34.938Z"
"cmifyixh7060g2o7gohshvcaj","SUP-0232","Caterpillar DOZER-232","DOZER","Caterpillar","CAT244","IDLE","2025-11-25T12:04:34.686Z",23122,true,"2025-11-26T12:04:34.939Z","2025-11-26T12:04:34.939Z"
"cmifyixh8060h2o7gvonb6bam","SUP-0233","Komatsu COMPACTOR-233","COMPACTOR","Komatsu","KOM381","IDLE","2025-11-17T12:04:34.686Z",2949,true,"2025-11-26T12:04:34.940Z","2025-11-26T12:04:34.940Z"
"cmifyixh9060i2o7gixa8a2qi","SUP-0234","Volvo LIGHT_VEHICLE-234","LIGHT_VEHICLE","Volvo","VOL116","IDLE","2025-11-08T12:04:34.686Z",20588,true,"2025-11-26T12:04:34.941Z","2025-11-26T12:04:34.941Z"
"cmifyixha060j2o7g7fhb5i3o","SUP-0235","Volvo GRADER-235","GRADER","Volvo","VOL713","IDLE","2025-10-26T12:04:34.686Z",10244,true,"2025-11-26T12:04:34.942Z","2025-11-26T12:04:34.942Z"
"cmifyixhb060k2o7gkf6j9z8s","SUP-0236","Komatsu GRADER-236","GRADER","Komatsu","KOM595","IDLE","2025-11-01T12:04:34.686Z",15359,false,"2025-11-26T12:04:34.943Z","2025-11-26T12:04:34.943Z"
"cmifyixhc060l2o7gjsuqdye1","SUP-0237","Caterpillar GRADER-237","GRADER","Caterpillar","CAT382","MAINTENANCE","2025-11-06T12:04:34.686Z",25449,true,"2025-11-26T12:04:34.944Z","2025-11-26T12:04:34.944Z"
"cmifyixhd060m2o7gaz3sbrde","SUP-0238","JCB COMPACTOR-238","COMPACTOR","JCB","JCB939","BREAKDOWN","2025-10-19T12:04:34.686Z",8950,true,"2025-11-26T12:04:34.945Z","2025-11-26T12:04:34.945Z"
"cmifyixhe060n2o7gwir7xxwv","SUP-0239","Shantui FUEL_TRUCK-239","FUEL_TRUCK","Shantui","SHA269","MAINTENANCE","2025-11-11T12:04:34.686Z",18609,true,"2025-11-26T12:04:34.946Z","2025-11-26T12:04:34.946Z"
"cmifyixhf060o2o7ggj4dg9gi","SUP-0240","XCMG LIGHT_VEHICLE-240","LIGHT_VEHICLE","XCMG","XCM183","ACTIVE","2025-10-24T12:04:34.686Z",15528,true,"2025-11-26T12:04:34.947Z","2025-11-26T12:04:34.947Z"
"cmifyixhg060p2o7geqmkc5rg","SUP-0241","Shantui DOZER-241","DOZER","Shantui","SHA527","BREAKDOWN","2025-11-07T12:04:34.686Z",25869,true,"2025-11-26T12:04:34.948Z","2025-11-26T12:04:34.948Z"
"cmifyixhh060q2o7ghzf2sc9x","SUP-0242","Komatsu WATER_TRUCK-242","WATER_TRUCK","Komatsu","KOM929","IDLE","2025-11-01T12:04:34.686Z",23461,true,"2025-11-26T12:04:34.950Z","2025-11-26T12:04:34.950Z"
"cmifyixhi060r2o7gl0b2k6tv","SUP-0243","Volvo WATER_TRUCK-243","WATER_TRUCK","Volvo","VOL690","BREAKDOWN","2025-11-02T12:04:34.686Z",10884,true,"2025-11-26T12:04:34.951Z","2025-11-26T12:04:34.951Z"
"cmifyixhj060s2o7g1ewkzs34","SUP-0244","Shantui GRADER-244","GRADER","Shantui","SHA792","ACTIVE","2025-11-06T12:04:34.686Z",15358,true,"2025-11-26T12:04:34.952Z","2025-11-26T12:04:34.952Z"
"cmifyixhk060t2o7glwdj9rql","SUP-0245","Caterpillar FUEL_TRUCK-245","FUEL_TRUCK","Caterpillar","CAT822","BREAKDOWN","2025-10-20T12:04:34.686Z",18537,true,"2025-11-26T12:04:34.953Z","2025-11-26T12:04:34.953Z"
"cmifyixhl060u2o7g040t1vfd","SUP-0246","Volvo GRADER-246","GRADER","Volvo","VOL366","IDLE","2025-11-24T12:04:34.686Z",3450,false,"2025-11-26T12:04:34.954Z","2025-11-26T12:04:34.954Z"
"cmifyixhn060v2o7g4ht1rgvc","SUP-0247","XCMG DOZER-247","DOZER","XCMG","XCM938","ACTIVE","2025-10-26T12:04:34.686Z",11141,true,"2025-11-26T12:04:34.955Z","2025-11-26T12:04:34.955Z"
"cmifyixho060w2o7gpp8ky98i","SUP-0248","Shantui WATER_TRUCK-248","WATER_TRUCK","Shantui","SHA903","MAINTENANCE","2025-10-19T12:04:34.686Z",15647,true,"2025-11-26T12:04:34.956Z","2025-11-26T12:04:34.956Z"
"cmifyixhp060x2o7g1p4ziunl","SUP-0249","Volvo LIGHT_VEHICLE-249","LIGHT_VEHICLE","Volvo","VOL638","BREAKDOWN","2025-11-06T12:04:34.686Z",23943,true,"2025-11-26T12:04:34.957Z","2025-11-26T12:04:34.957Z"
"cmifyixhq060y2o7gj469qb7k","SUP-0250","JCB DOZER-250","DOZER","JCB","JCB789","BREAKDOWN","2025-11-06T12:04:34.686Z",2698,true,"2025-11-26T12:04:34.958Z","2025-11-26T12:04:34.958Z"
"cmifyixhr060z2o7gvvzz7w7r","SUP-0251","Caterpillar COMPACTOR-251","COMPACTOR","Caterpillar","CAT252","MAINTENANCE","2025-11-03T12:04:34.686Z",13369,true,"2025-11-26T12:04:34.959Z","2025-11-26T12:04:34.959Z"
"cmifyixhs06102o7gr2yowj8q","SUP-0252","Volvo WATER_TRUCK-252","WATER_TRUCK","Volvo","VOL286","IDLE","2025-10-17T12:04:34.686Z",8446,true,"2025-11-26T12:04:34.960Z","2025-11-26T12:04:34.960Z"
"cmifyixht06112o7g0s63ecei","SUP-0253","Komatsu WATER_TRUCK-253","WATER_TRUCK","Komatsu","KOM338","ACTIVE","2025-10-24T12:04:34.686Z",18177,true,"2025-11-26T12:04:34.961Z","2025-11-26T12:04:34.961Z"
"cmifyixhu06122o7g38232apn","SUP-0254","XCMG LIGHT_VEHICLE-254","LIGHT_VEHICLE","XCMG","XCM277","BREAKDOWN","2025-11-04T12:04:34.686Z",5448,true,"2025-11-26T12:04:34.962Z","2025-11-26T12:04:34.962Z"
"cmifyixhv06132o7gkw08t9em","SUP-0255","Volvo COMPACTOR-255","COMPACTOR","Volvo","VOL847","BREAKDOWN","2025-10-23T12:04:34.686Z",5265,true,"2025-11-26T12:04:34.963Z","2025-11-26T12:04:34.963Z"
"cmifyixhw06142o7ga1zaddy2","SUP-0256","Volvo GRADER-256","GRADER","Volvo","VOL449","IDLE","2025-11-13T12:04:34.686Z",3202,true,"2025-11-26T12:04:34.964Z","2025-11-26T12:04:34.964Z"
"cmifyixhx06152o7gkyscxap5","SUP-0257","Shantui DOZER-257","DOZER","Shantui","SHA694","BREAKDOWN","2025-11-08T12:04:34.686Z",25074,true,"2025-11-26T12:04:34.965Z","2025-11-26T12:04:34.965Z"
"cmifyixhy06162o7gdxstaixv","SUP-0258","Shantui WATER_TRUCK-258","WATER_TRUCK","Shantui","SHA877","ACTIVE","2025-10-24T12:04:34.686Z",5938,true,"2025-11-26T12:04:34.966Z","2025-11-26T12:04:34.966Z"
"cmifyixhz06172o7g35d5kqyo","SUP-0259","Volvo COMPACTOR-259","COMPACTOR","Volvo","VOL889","BREAKDOWN","2025-10-18T12:04:34.686Z",6237,true,"2025-11-26T12:04:34.967Z","2025-11-26T12:04:34.967Z"
"cmifyixi006182o7gjknwxajv","SUP-0260","Shantui WATER_TRUCK-260","WATER_TRUCK","Shantui","SHA575","IDLE","2025-10-20T12:04:34.686Z",10696,true,"2025-11-26T12:04:34.968Z","2025-11-26T12:04:34.968Z"
"cmifyixi106192o7gn6uruxlg","SUP-0261","Volvo DOZER-261","DOZER","Volvo","VOL601","IDLE","2025-11-17T12:04:34.686Z",15035,true,"2025-11-26T12:04:34.969Z","2025-11-26T12:04:34.969Z"
"cmifyixi2061a2o7g4p2gnw0o","SUP-0262","XCMG FUEL_TRUCK-262","FUEL_TRUCK","XCMG","XCM226","IDLE","2025-10-16T12:04:34.686Z",11212,true,"2025-11-26T12:04:34.970Z","2025-11-26T12:04:34.970Z"
"cmifyixi3061b2o7gkx7i13nq","SUP-0263","XCMG WATER_TRUCK-263","WATER_TRUCK","XCMG","XCM151","ACTIVE","2025-10-22T12:04:34.686Z",3147,true,"2025-11-26T12:04:34.972Z","2025-11-26T12:04:34.972Z"
"cmifyixi4061c2o7g4510jn6o","SUP-0264","Shantui GRADER-264","GRADER","Shantui","SHA930","MAINTENANCE","2025-10-29T12:04:34.686Z",25619,true,"2025-11-26T12:04:34.973Z","2025-11-26T12:04:34.973Z"
"cmifyixi5061d2o7gwzs9f0kd","SUP-0265","XCMG LIGHT_VEHICLE-265","LIGHT_VEHICLE","XCMG","XCM167","IDLE","2025-11-06T12:04:34.686Z",13373,true,"2025-11-26T12:04:34.974Z","2025-11-26T12:04:34.974Z"
"cmifyixi6061e2o7g7jy8jgl4","SUP-0266","Volvo COMPACTOR-266","COMPACTOR","Volvo","VOL889","IDLE","2025-11-18T12:04:34.687Z",16158,true,"2025-11-26T12:04:34.975Z","2025-11-26T12:04:34.975Z"
"cmifyixi7061f2o7gdcx0w3co","SUP-0267","Shantui COMPACTOR-267","COMPACTOR","Shantui","SHA581","BREAKDOWN","2025-10-27T12:04:34.687Z",17722,true,"2025-11-26T12:04:34.976Z","2025-11-26T12:04:34.976Z"
"cmifyixi8061g2o7gs0dvtlvi","SUP-0268","Komatsu LIGHT_VEHICLE-268","LIGHT_VEHICLE","Komatsu","KOM787","IDLE","2025-11-17T12:04:34.687Z",20083,true,"2025-11-26T12:04:34.977Z","2025-11-26T12:04:34.977Z"
"cmifyixi9061h2o7g6gqo41x3","SUP-0269","JCB COMPACTOR-269","COMPACTOR","JCB","JCB942","ACTIVE","2025-11-22T12:04:34.687Z",12825,false,"2025-11-26T12:04:34.978Z","2025-11-26T12:04:34.978Z"
"cmifyixia061i2o7g2fgttko4","SUP-0270","Shantui LIGHT_VEHICLE-270","LIGHT_VEHICLE","Shantui","SHA829","MAINTENANCE","2025-10-26T12:04:34.687Z",26438,true,"2025-11-26T12:04:34.979Z","2025-11-26T12:04:34.979Z"
"cmifyixib061j2o7gwjczch3g","SUP-0271","Shantui FUEL_TRUCK-271","FUEL_TRUCK","Shantui","SHA121","ACTIVE","2025-11-23T12:04:34.687Z",10167,true,"2025-11-26T12:04:34.980Z","2025-11-26T12:04:34.980Z"
"cmifyixic061k2o7gxodrx33j","SUP-0272","Caterpillar LIGHT_VEHICLE-272","LIGHT_VEHICLE","Caterpillar","CAT114","ACTIVE","2025-11-26T12:04:34.687Z",11062,true,"2025-11-26T12:04:34.981Z","2025-11-26T12:04:34.981Z"
"cmifyixid061l2o7grdpjsfiw","SUP-0273","Komatsu LIGHT_VEHICLE-273","LIGHT_VEHICLE","Komatsu","KOM511","ACTIVE","2025-11-07T12:04:34.687Z",10727,true,"2025-11-26T12:04:34.982Z","2025-11-26T12:04:34.982Z"
"cmifyixie061m2o7gqdffspba","SUP-0274","XCMG COMPACTOR-274","COMPACTOR","XCMG","XCM874","ACTIVE","2025-10-23T12:04:34.687Z",23877,false,"2025-11-26T12:04:34.983Z","2025-11-26T12:04:34.983Z"
"cmifyixif061n2o7gq5x1mh8b","SUP-0275","Komatsu COMPACTOR-275","COMPACTOR","Komatsu","KOM857","MAINTENANCE","2025-10-15T12:04:34.687Z",15878,true,"2025-11-26T12:04:34.984Z","2025-11-26T12:04:34.984Z"
"cmifyixig061o2o7gbwoyhmdm","SUP-0276","JCB DOZER-276","DOZER","JCB","JCB119","BREAKDOWN","2025-11-16T12:04:34.687Z",6178,true,"2025-11-26T12:04:34.985Z","2025-11-26T12:04:34.985Z"
"cmifyixih061p2o7gpokxcmba","SUP-0277","JCB DOZER-277","DOZER","JCB","JCB395","MAINTENANCE","2025-10-21T12:04:34.687Z",5915,true,"2025-11-26T12:04:34.986Z","2025-11-26T12:04:34.986Z"
"cmifyixii061q2o7g2iiqn5e3","SUP-0278","JCB COMPACTOR-278","COMPACTOR","JCB","JCB704","ACTIVE","2025-10-17T12:04:34.687Z",23670,true,"2025-11-26T12:04:34.986Z","2025-11-26T12:04:34.986Z"
"cmifyixij061r2o7g4ahz49eg","SUP-0279","XCMG WATER_TRUCK-279","WATER_TRUCK","XCMG","XCM160","MAINTENANCE","2025-11-03T12:04:34.687Z",25370,true,"2025-11-26T12:04:34.988Z","2025-11-26T12:04:34.988Z"
"cmifyixik061s2o7gqiaykzjm","SUP-0280","Caterpillar FUEL_TRUCK-280","FUEL_TRUCK","Caterpillar","CAT762","MAINTENANCE","2025-11-13T12:04:34.687Z",25719,true,"2025-11-26T12:04:34.989Z","2025-11-26T12:04:34.989Z"
"cmifyixil061t2o7g7aznyc1h","SUP-0281","Komatsu LIGHT_VEHICLE-281","LIGHT_VEHICLE","Komatsu","KOM754","BREAKDOWN","2025-11-23T12:04:34.687Z",12608,true,"2025-11-26T12:04:34.990Z","2025-11-26T12:04:34.990Z"
"cmifyixim061u2o7g1sckd7zd","SUP-0282","JCB LIGHT_VEHICLE-282","LIGHT_VEHICLE","JCB","JCB352","ACTIVE","2025-11-02T12:04:34.687Z",17896,true,"2025-11-26T12:04:34.991Z","2025-11-26T12:04:34.991Z"
"cmifyixin061v2o7gykkhkky2","SUP-0283","Komatsu GRADER-283","GRADER","Komatsu","KOM663","ACTIVE","2025-11-24T12:04:34.687Z",18356,true,"2025-11-26T12:04:34.992Z","2025-11-26T12:04:34.992Z"
"cmifyixio061w2o7gur9khjg9","SUP-0284","JCB COMPACTOR-284","COMPACTOR","JCB","JCB807","IDLE","2025-11-11T12:04:34.687Z",10509,true,"2025-11-26T12:04:34.993Z","2025-11-26T12:04:34.993Z"
"cmifyixip061x2o7gje24g9pn","SUP-0285","XCMG FUEL_TRUCK-285","FUEL_TRUCK","XCMG","XCM967","BREAKDOWN","2025-10-22T12:04:34.687Z",2509,true,"2025-11-26T12:04:34.994Z","2025-11-26T12:04:34.994Z"
"cmifyixiq061y2o7gbwzlinm3","SUP-0286","Komatsu COMPACTOR-286","COMPACTOR","Komatsu","KOM680","MAINTENANCE","2025-11-21T12:04:34.687Z",2515,true,"2025-11-26T12:04:34.995Z","2025-11-26T12:04:34.995Z"
"cmifyixir061z2o7gn0sjf9s8","SUP-0287","XCMG WATER_TRUCK-287","WATER_TRUCK","XCMG","XCM488","ACTIVE","2025-11-25T12:04:34.687Z",12798,true,"2025-11-26T12:04:34.996Z","2025-11-26T12:04:34.996Z"
"cmifyixis06202o7gsi4x9123","SUP-0288","Volvo LIGHT_VEHICLE-288","LIGHT_VEHICLE","Volvo","VOL273","BREAKDOWN","2025-11-12T12:04:34.687Z",11350,true,"2025-11-26T12:04:34.997Z","2025-11-26T12:04:34.997Z"
"cmifyixit06212o7gp5igl2sl","SUP-0289","Caterpillar GRADER-289","GRADER","Caterpillar","CAT177","ACTIVE","2025-10-20T12:04:34.687Z",21337,true,"2025-11-26T12:04:34.997Z","2025-11-26T12:04:34.997Z"
"cmifyixiu06222o7go1kiiaw7","SUP-0290","Shantui WATER_TRUCK-290","WATER_TRUCK","Shantui","SHA152","ACTIVE","2025-10-31T12:04:34.687Z",18600,false,"2025-11-26T12:04:34.998Z","2025-11-26T12:04:34.998Z"
"cmifyixiv06232o7gb8y012h1","SUP-0291","JCB FUEL_TRUCK-291","FUEL_TRUCK","JCB","JCB888","IDLE","2025-11-22T12:04:34.687Z",23730,true,"2025-11-26T12:04:34.999Z","2025-11-26T12:04:34.999Z"
"cmifyixiw06242o7glu7b1ml1","SUP-0292","JCB COMPACTOR-292","COMPACTOR","JCB","JCB764","BREAKDOWN","2025-11-22T12:04:34.687Z",6384,true,"2025-11-26T12:04:35.000Z","2025-11-26T12:04:35.000Z"
"cmifyixix06252o7ggi002piu","SUP-0293","Shantui COMPACTOR-293","COMPACTOR","Shantui","SHA728","MAINTENANCE","2025-11-12T12:04:34.687Z",10876,true,"2025-11-26T12:04:35.001Z","2025-11-26T12:04:35.001Z"
"cmifyixiy06262o7gkj7e6jej","SUP-0294","Komatsu WATER_TRUCK-294","WATER_TRUCK","Komatsu","KOM102","MAINTENANCE","2025-11-18T12:04:34.687Z",16352,true,"2025-11-26T12:04:35.002Z","2025-11-26T12:04:35.002Z"
"cmifyixiz06272o7g7jvzbbwd","SUP-0295","JCB DOZER-295","DOZER","JCB","JCB546","ACTIVE","2025-11-08T12:04:34.687Z",7740,true,"2025-11-26T12:04:35.004Z","2025-11-26T12:04:35.004Z"
"cmifyixj106282o7g1ualp5hs","SUP-0296","Shantui WATER_TRUCK-296","WATER_TRUCK","Shantui","SHA967","IDLE","2025-11-14T12:04:34.687Z",18550,true,"2025-11-26T12:04:35.005Z","2025-11-26T12:04:35.005Z"
"cmifyixj206292o7g9v0a7hbu","SUP-0297","Shantui LIGHT_VEHICLE-297","LIGHT_VEHICLE","Shantui","SHA142","MAINTENANCE","2025-11-03T12:04:34.687Z",18486,true,"2025-11-26T12:04:35.006Z","2025-11-26T12:04:35.006Z"
"cmifyixj3062a2o7gzm415fx2","SUP-0298","Shantui LIGHT_VEHICLE-298","LIGHT_VEHICLE","Shantui","SHA421","IDLE","2025-11-07T12:04:34.687Z",26346,true,"2025-11-26T12:04:35.008Z","2025-11-26T12:04:35.008Z"
"cmifyixj4062b2o7geel76x8k","SUP-0299","Volvo GRADER-299","GRADER","Volvo","VOL975","BREAKDOWN","2025-11-26T12:04:34.687Z",11167,true,"2025-11-26T12:04:35.009Z","2025-11-26T12:04:35.009Z"
"cmifyixj6062c2o7goehgcsyj","SUP-0300","Shantui FUEL_TRUCK-300","FUEL_TRUCK","Shantui","SHA334","IDLE","2025-11-04T12:04:34.687Z",5508,true,"2025-11-26T12:04:35.010Z","2025-11-26T12:04:35.010Z"
"cmifyixj7062d2o7gvytwo74c","SUP-0301","JCB FUEL_TRUCK-301","FUEL_TRUCK","JCB","JCB352","MAINTENANCE","2025-11-12T12:04:34.687Z",25666,true,"2025-11-26T12:04:35.011Z","2025-11-26T12:04:35.011Z"
"cmifyixj9062e2o7glv1tyrgu","SUP-0302","Caterpillar FUEL_TRUCK-302","FUEL_TRUCK","Caterpillar","CAT628","ACTIVE","2025-10-22T12:04:34.687Z",18405,true,"2025-11-26T12:04:35.013Z","2025-11-26T12:04:35.013Z"
"cmifyixja062f2o7gndhkzhb6","SUP-0303","Caterpillar COMPACTOR-303","COMPACTOR","Caterpillar","CAT189","ACTIVE","2025-10-15T12:04:34.687Z",13978,true,"2025-11-26T12:04:35.014Z","2025-11-26T12:04:35.014Z"
"cmifyixjb062g2o7gdcqvwu9p","SUP-0304","XCMG DOZER-304","DOZER","XCMG","XCM773","IDLE","2025-10-22T12:04:34.687Z",17764,true,"2025-11-26T12:04:35.015Z","2025-11-26T12:04:35.015Z"
"cmifyixjc062h2o7g459gdmw7","SUP-0305","Shantui COMPACTOR-305","COMPACTOR","Shantui","SHA574","MAINTENANCE","2025-11-18T12:04:34.687Z",3884,true,"2025-11-26T12:04:35.017Z","2025-11-26T12:04:35.017Z"
"cmifyixjd062i2o7ga0xv89q9","SUP-0306","Caterpillar GRADER-306","GRADER","Caterpillar","CAT572","IDLE","2025-11-15T12:04:34.687Z",16130,true,"2025-11-26T12:04:35.018Z","2025-11-26T12:04:35.018Z"
"cmifyixje062j2o7gc6f6zg2f","SUP-0307","XCMG COMPACTOR-307","COMPACTOR","XCMG","XCM827","MAINTENANCE","2025-11-25T12:04:34.687Z",10659,true,"2025-11-26T12:04:35.019Z","2025-11-26T12:04:35.019Z"
"cmifyixjf062k2o7gvjo955s0","SUP-0308","Shantui DOZER-308","DOZER","Shantui","SHA665","BREAKDOWN","2025-11-25T12:04:34.687Z",25160,true,"2025-11-26T12:04:35.020Z","2025-11-26T12:04:35.020Z"
"cmifyixjh062l2o7g57qp8wwg","SUP-0309","Volvo DOZER-309","DOZER","Volvo","VOL260","ACTIVE","2025-10-25T12:04:34.687Z",13411,true,"2025-11-26T12:04:35.021Z","2025-11-26T12:04:35.021Z"
"cmifyixji062m2o7ggm0nrwlo","SUP-0310","Caterpillar COMPACTOR-310","COMPACTOR","Caterpillar","CAT617","BREAKDOWN","2025-11-15T12:04:34.687Z",25327,true,"2025-11-26T12:04:35.022Z","2025-11-26T12:04:35.022Z"
"cmifyixjj062n2o7grosii13j","SUP-0311","Caterpillar DOZER-311","DOZER","Caterpillar","CAT947","ACTIVE","2025-11-16T12:04:34.687Z",7687,true,"2025-11-26T12:04:35.023Z","2025-11-26T12:04:35.023Z"
"cmifyixjk062o2o7gtkyj51tq","SUP-0312","XCMG LIGHT_VEHICLE-312","LIGHT_VEHICLE","XCMG","XCM145","MAINTENANCE","2025-10-22T12:04:34.687Z",13406,true,"2025-11-26T12:04:35.024Z","2025-11-26T12:04:35.024Z"
"cmifyixjl062p2o7glezip420","SUP-0313","Komatsu FUEL_TRUCK-313","FUEL_TRUCK","Komatsu","KOM493","ACTIVE","2025-11-06T12:04:34.687Z",8751,true,"2025-11-26T12:04:35.025Z","2025-11-26T12:04:35.025Z"
"cmifyixjm062q2o7gqx3bmc1g","SUP-0314","JCB LIGHT_VEHICLE-314","LIGHT_VEHICLE","JCB","JCB675","BREAKDOWN","2025-11-07T12:04:34.687Z",17887,true,"2025-11-26T12:04:35.026Z","2025-11-26T12:04:35.026Z"
"cmifyixjn062r2o7g2psf3eby","SUP-0315","JCB LIGHT_VEHICLE-315","LIGHT_VEHICLE","JCB","JCB213","IDLE","2025-10-17T12:04:34.687Z",11106,true,"2025-11-26T12:04:35.027Z","2025-11-26T12:04:35.027Z"
"cmifyixjo062s2o7g5d0oy9al","SUP-0316","Shantui GRADER-316","GRADER","Shantui","SHA703","IDLE","2025-10-31T12:04:34.687Z",18781,true,"2025-11-26T12:04:35.028Z","2025-11-26T12:04:35.028Z"
"cmifyixjp062t2o7gydf433gt","SUP-0317","Komatsu LIGHT_VEHICLE-317","LIGHT_VEHICLE","Komatsu","KOM246","BREAKDOWN","2025-11-16T12:04:34.687Z",20491,true,"2025-11-26T12:04:35.029Z","2025-11-26T12:04:35.029Z"
"cmifyixjq062u2o7gjvibzi1p","SUP-0318","Caterpillar FUEL_TRUCK-318","FUEL_TRUCK","Caterpillar","CAT617","IDLE","2025-11-06T12:04:34.687Z",10273,true,"2025-11-26T12:04:35.030Z","2025-11-26T12:04:35.030Z"
"cmifyixjq062v2o7gomdq10wx","SUP-0319","Volvo DOZER-319","DOZER","Volvo","VOL364","IDLE","2025-11-13T12:04:34.687Z",16418,true,"2025-11-26T12:04:35.031Z","2025-11-26T12:04:35.031Z"
"cmifyixjr062w2o7gah3kotwg","SUP-0320","XCMG COMPACTOR-320","COMPACTOR","XCMG","XCM502","ACTIVE","2025-11-23T12:04:34.687Z",5939,true,"2025-11-26T12:04:35.032Z","2025-11-26T12:04:35.032Z"
"cmifyixjs062x2o7g8v8f55r6","SUP-0321","Komatsu GRADER-321","GRADER","Komatsu","KOM129","MAINTENANCE","2025-10-16T12:04:34.687Z",25841,true,"2025-11-26T12:04:35.033Z","2025-11-26T12:04:35.033Z"
"cmifyixjt062y2o7g44ec7xmh","SUP-0322","Shantui FUEL_TRUCK-322","FUEL_TRUCK","Shantui","SHA700","MAINTENANCE","2025-10-23T12:04:34.687Z",8575,true,"2025-11-26T12:04:35.034Z","2025-11-26T12:04:35.034Z"
"cmifyixju062z2o7g1itges1d","SUP-0323","Caterpillar DOZER-323","DOZER","Caterpillar","CAT878","ACTIVE","2025-11-12T12:04:34.687Z",15404,true,"2025-11-26T12:04:35.035Z","2025-11-26T12:04:35.035Z"
"cmifyixjv06302o7g8zu6z5f7","SUP-0324","Shantui DOZER-324","DOZER","Shantui","SHA179","BREAKDOWN","2025-11-10T12:04:34.687Z",26337,true,"2025-11-26T12:04:35.036Z","2025-11-26T12:04:35.036Z"
"cmifyixjw06312o7glfc2yu21","SUP-0325","Shantui WATER_TRUCK-325","WATER_TRUCK","Shantui","SHA425","IDLE","2025-11-02T12:04:34.687Z",26448,true,"2025-11-26T12:04:35.037Z","2025-11-26T12:04:35.037Z"
"cmifyixjy06322o7gun60drja","SUP-0326","XCMG WATER_TRUCK-326","WATER_TRUCK","XCMG","XCM126","BREAKDOWN","2025-10-21T12:04:34.687Z",18956,true,"2025-11-26T12:04:35.038Z","2025-11-26T12:04:35.038Z"
