"id","activityNumber","truckId","excavatorId","operatorId","supervisorId","loadingPointId","dumpingPointId","roadSegmentId","shift","queueStartTime","queueEndTime","loadingStartTime","loadingEndTime","departureTime","arrivalTime","dumpingStartTime","dumpingEndTime","returnTime","queueDuration","loadingDuration","haulingDuration","dumpingDuration","returnDuration","totalCycleTime","loadWeight","targetWeight","loadEfficiency","distance","fuelConsumed","status","weatherCondition","roadCondition","isDelayed","delayMinutes","delayReasonId","delayReasonDetail","predictedDelayRisk","predictedDelayMinutes","remarks","createdAt","updatedAt"
"cmifyj5cp0fl82o7gqfr7c46e","HA-0000316","cmifyiwcv04xk2o7gdqs57s4a","cmifyix0d05m42o7ggvd1wh6f","cmifyivsx046w2o7gamq3he7k","cmifyisir000l2o7g1gl1a47z","cmifyitxy01ew2o7gx93oia82","cmifyiul702c82o7g3xx14psl","cmifyiv62039k2o7gvt6mxhed","SHIFT_1","2025-11-11T03:47:09.902Z","2025-11-11T04:04:09.902Z","2025-11-11T04:04:09.902Z","2025-11-11T04:17:09.902Z","2025-11-11T04:17:09.902Z","2025-11-11T04:42:09.902Z","2025-11-11T04:42:09.902Z","2025-11-11T04:48:09.902Z","2025-11-11T05:13:09.902Z",17,13,25,6,25,86,24.49053303224967,28,87.4661894008917,6.838545376822405,13.8055524027362,"LOADING","CERAH","GOOD",false,0,,,"MEDIUM",14,,"2025-11-26T12:04:45.145Z","2025-11-26T12:04:45.145Z"
"cmifyj5cr0fla2o7g22h8tffq","HA-0000317","cmifyiwcx04xm2o7g4l0poxad","cmifyix0e05m52o7gdkulrk03","cmifyivsy046y2o7gvfveq02l","cmifyisis000m2o7g500r7bb4","cmifyity001ey2o7g0kewt670","cmifyiul802ca2o7glhplendf","cmifyiv63039m2o7g3dw1cjlh","SHIFT_2","2025-11-11T10:45:02.049Z","2025-11-11T11:02:02.049Z","2025-11-11T11:02:02.049Z","2025-11-11T11:12:02.049Z","2025-11-11T11:12:02.049Z","2025-11-11T11:27:02.049Z","2025-11-11T11:27:02.049Z","2025-11-11T11:37:02.049Z","2025-11-11T11:53:02.049Z",17,10,15,10,16,68,18.51433722586623,20,92.57168612933116,6.255620981157801,12.56340798506168,"HAULING","BERAWAN","POOR",true,13,"cmifyj1dl0agq2o7g0hso8xgc","Delay details noted","LOW",4,,"2025-11-26T12:04:45.147Z","2025-11-26T12:04:45.147Z"
"cmifyj5ct0flc2o7gtoyousko","HA-0000318","cmifyiwcz04xo2o7gqezp5kv5","cmifyix0f05m62o7ghz9c7yo1","cmifyivt004702o7gx7vgmafc","cmifyisiu000n2o7gsdcouz1a","cmifyity101f02o7gw33npw78","cmifyiul902cc2o7g1iihcta5","cmifyiv64039o2o7gjffu1ve8","SHIFT_3","2025-11-10T19:12:09.343Z","2025-11-10T19:19:09.343Z","2025-11-10T19:19:09.343Z","2025-11-10T19:31:09.343Z","2025-11-10T19:31:09.343Z","2025-11-10T20:01:09.343Z","2025-11-10T20:01:09.343Z","2025-11-10T20:07:09.343Z","2025-11-10T20:31:09.343Z",7,12,30,6,24,79,28.06332466220486,35,80.18092760629959,5.546761928145056,14.68609805480687,"DUMPING","HUJAN_LEBAT","GOOD",false,0,,,"MEDIUM",12,,"2025-11-26T12:04:45.150Z","2025-11-26T12:04:45.150Z"
"cmifyj5cw0fle2o7gcd6rkv9h","HA-0000319","cmifyiwd004xq2o7gfzbas7q4","cmifyix0g05m72o7gxv1shmc9","cmifyivt104722o7g6efchcqv","cmifyisiv000o2o7g34nc6ac7","cmifyity201f22o7g4kxzyf4t","cmifyiula02ce2o7g8x5r5z7f","cmifyiv65039q2o7gr4v6yjkd","SHIFT_1","2025-11-11T08:22:02.782Z","2025-11-11T08:25:02.782Z","2025-11-11T08:25:02.782Z","2025-11-11T08:39:02.782Z","2025-11-11T08:39:02.782Z","2025-11-11T09:08:02.782Z","2025-11-11T09:08:02.782Z","2025-11-11T09:19:02.782Z","2025-11-11T09:34:02.782Z",3,14,29,11,15,72,38.65651441868076,39,99.11926774020708,6.750232203478413,13.68726933297825,"CANCELLED","BERAWAN","FAIR",false,0,,,"LOW",9,,"2025-11-26T12:04:45.152Z","2025-11-26T12:04:45.152Z"
"cmifyj5cy0flg2o7gl9onms5y","HA-0000320","cmifyiwd204xs2o7g44zd9ayf","cmifyix0i05m82o7gxm1zajjm","cmifyivt304742o7gepjsvcwz","cmifyisiw000p2o7gntjdpjoz","cmifyity401f42o7gvi06l160","cmifyiulc02cg2o7gcucxqwb0","cmifyiv66039s2o7ggdq1yx6u","SHIFT_2","2025-11-11T02:06:53.997Z","2025-11-11T02:24:53.997Z","2025-11-11T02:24:53.997Z","2025-11-11T02:38:53.997Z","2025-11-11T02:38:53.997Z","2025-11-11T03:10:53.997Z","2025-11-11T03:10:53.997Z","2025-11-11T03:19:53.997Z","2025-11-11T03:39:53.997Z",18,14,32,9,20,93,27.4852559360086,32,85.89142480002687,3.633522168238251,9.275192375212717,"COMPLETED","CERAH","GOOD",false,0,,,"MEDIUM",4,,"2025-11-26T12:04:45.154Z","2025-11-26T12:04:45.154Z"
"cmifyj5d10fli2o7gy808cyc6","HA-0000321","cmifyiwd304xu2o7g8qivbti9","cmifyix0j05m92o7gz0jnuqdt","cmifyivt404762o7ggtawjsjm","cmifyisiy000q2o7g35ilcptt","cmifyity501f62o7gr01xgcpn","cmifyiuld02ci2o7ghdwnwhrj","cmifyiv68039u2o7gs9ud0mtc","SHIFT_3","2025-11-09T22:27:25.268Z","2025-11-09T22:36:25.268Z","2025-11-09T22:36:25.268Z","2025-11-09T22:52:25.268Z","2025-11-09T22:52:25.268Z","2025-11-09T23:13:25.268Z","2025-11-09T23:13:25.268Z","2025-11-09T23:24:25.268Z","2025-11-09T23:40:25.268Z",9,16,21,11,16,73,19.28645449887559,22,87.6657022676163,3.659650226978555,11.70407317640468,"DELAYED","MENDUNG","POOR",false,0,,,"MEDIUM",1,,"2025-11-26T12:04:45.157Z","2025-11-26T12:04:45.157Z"
"cmifyj5d30flk2o7glkjbo6i7","HA-0000322","cmifyiwd404xw2o7gmhd98qid","cmifyix0k05ma2o7goifd2j19","cmifyivt504782o7gadu98qus","cmifyisiz000r2o7gkp2680xi","cmifyity601f82o7gnml7a4mm","cmifyiule02ck2o7goei8obxf","cmifyiv69039w2o7g3npv1vdm","SHIFT_1","2025-11-09T13:43:30.297Z","2025-11-09T13:50:30.297Z","2025-11-09T13:50:30.297Z","2025-11-09T14:07:30.297Z","2025-11-09T14:07:30.297Z","2025-11-09T14:32:30.297Z","2025-11-09T14:32:30.297Z","2025-11-09T14:43:30.297Z","2025-11-09T15:11:30.297Z",7,17,25,11,28,88,29.82456885325686,32,93.20177766642769,3.33263412660095,7.930453873720953,"DELAYED","HUJAN_RINGAN","FAIR",false,0,,,"MEDIUM",13,,"2025-11-26T12:04:45.160Z","2025-11-26T12:04:45.160Z"
"cmifyj5d60flm2o7g2lkyf06k","HA-0000323","cmifyiwd604xy2o7gty7jtc7j","cmifyix0l05mb2o7gml4a5lzf","cmifyivt7047a2o7gkpfmm5eg","cmifyisj0000s2o7g7m4mk3ta","cmifyity801fa2o7g5pl99lq3","cmifyiulg02cm2o7g4ssqm24i","cmifyiv6a039y2o7gp2f431pn","SHIFT_2","2025-11-09T18:37:40.920Z","2025-11-09T18:37:40.920Z","2025-11-09T18:37:40.920Z","2025-11-09T18:50:40.920Z","2025-11-09T18:50:40.920Z","2025-11-09T19:23:40.920Z","2025-11-09T19:23:40.920Z","2025-11-09T19:29:40.920Z","2025-11-09T19:54:40.920Z",0,13,33,6,25,77,24.70836722935916,28,88.24416867628273,4.046569430476763,11.19534139810191,"COMPLETED","HUJAN_LEBAT","GOOD",false,0,,,"LOW",5,,"2025-11-26T12:04:45.162Z","2025-11-26T12:04:45.162Z"
"cmifyj5d80flo2o7gtoxtfzxh","HA-0000324","cmifyiwd804y02o7gf4s7pdbw","cmifyix0n05mc2o7gtqjz5msj","cmifyivt8047c2o7glfbjxn7h","cmifyisj1000t2o7gkuh2yci5","cmifyity901fc2o7g66bx3niv","cmifyiulh02co2o7gize1e2r1","cmifyiv6c03a02o7g068sv8gt","SHIFT_3","2025-11-09T19:16:25.201Z","2025-11-09T19:35:25.201Z","2025-11-09T19:35:25.201Z","2025-11-09T19:50:25.201Z","2025-11-09T19:50:25.201Z","2025-11-09T20:21:25.201Z","2025-11-09T20:21:25.201Z","2025-11-09T20:32:25.201Z","2025-11-09T20:53:25.201Z",19,15,31,11,21,97,27.63294752418056,30,92.10982508060187,6.166136250587044,15.35146263043863,"CANCELLED","HUJAN_SEDANG","POOR",false,0,,,"MEDIUM",11,,"2025-11-26T12:04:45.164Z","2025-11-26T12:04:45.164Z"
"cmifyj5da0flq2o7gos5mjnzm","HA-0000325","cmifyiwd904y22o7ggtojrj5y","cmifyix0o05md2o7g89zlnf2g","cmifyivt9047e2o7ggsv6zpsd","cmifyisj3000u2o7gogj3vr7w","cmifyityb01fe2o7gpj1vry73","cmifyiulj02cq2o7gh0rk0sds","cmifyiv6d03a22o7gc7ixo7m2","SHIFT_1","2025-11-09T19:56:11.709Z","2025-11-09T19:58:11.709Z","2025-11-09T19:58:11.709Z","2025-11-09T20:13:11.709Z","2025-11-09T20:13:11.709Z","2025-11-09T20:35:11.709Z","2025-11-09T20:35:11.709Z","2025-11-09T20:47:11.709Z","2025-11-09T21:04:11.709Z",2,15,22,12,17,68,22.78227549305937,23,99.05337170895379,4.969145877690924,12.54103434375828,"LOADING","HUJAN_LEBAT","EXCELLENT",false,0,,,"MEDIUM",0,,"2025-11-26T12:04:45.167Z","2025-11-26T12:04:45.167Z"
"cmifyj5dd0fls2o7g0crzjkby","HA-0000326","cmifyiwdb04y42o7gew60ntki","cmifyix0p05me2o7gomjxox1z","cmifyivtb047g2o7grpv91emy","cmifyisj4000v2o7g86qb5qnh","cmifyityd01fg2o7guzr16j8c","cmifyiull02cs2o7gu3an38d2","cmifyiv6e03a42o7g0291rxc1","SHIFT_2","2025-11-09T17:56:49.591Z","2025-11-09T18:12:49.591Z","2025-11-09T18:12:49.591Z","2025-11-09T18:28:49.591Z","2025-11-09T18:28:49.591Z","2025-11-09T18:59:49.591Z","2025-11-09T18:59:49.591Z","2025-11-09T19:04:49.591Z","2025-11-09T19:20:49.591Z",16,16,31,5,16,84,19.4220258478261,23,84.44359064272219,4.356165339549769,9.574773313247375,"DUMPING","MENDUNG","POOR",false,0,,,"LOW",6,,"2025-11-26T12:04:45.169Z","2025-11-26T12:04:45.169Z"
"cmifyj5df0flu2o7gp1wtevk3","HA-0000327","cmifyiwdc04y62o7gpr3fqjfg","cmifyix0q05mf2o7god6o6hm6","cmifyivtc047i2o7g7h0czczw","cmifyisj5000w2o7gmy5ml8lx","cmifyitye01fi2o7gdgwspdnx","cmifyiulm02cu2o7g85cbcjxf","cmifyiv6g03a62o7ggh78tg3i","SHIFT_3","2025-11-10T03:27:23.451Z","2025-11-10T03:42:23.451Z","2025-11-10T03:42:23.451Z","2025-11-10T03:52:23.451Z","2025-11-10T03:52:23.451Z","2025-11-10T04:15:23.451Z","2025-11-10T04:15:23.451Z","2025-11-10T04:24:23.451Z","2025-11-10T04:44:23.451Z",15,10,23,9,20,77,32.20766505637413,36,89.4657362677059,2.398114383545363,8.951400838642481,"DUMPING","HUJAN_LEBAT","FAIR",false,0,,,"LOW",13,,"2025-11-26T12:04:45.171Z","2025-11-26T12:04:45.171Z"
"cmifyj5di0flw2o7gcs8e54gk","HA-0000328","cmifyiwde04y82o7gtt6so9t6","cmifyix0r05mg2o7g4x9ugn4b","cmifyivte047k2o7gcvj3c1iz","cmifyisj7000x2o7gyw22ykh9","cmifyityf01fk2o7gxvp84pgm","cmifyiulo02cw2o7gzzj827de","cmifyiv6h03a82o7gax7kf8hq","SHIFT_1","2025-11-10T09:25:45.483Z","2025-11-10T09:35:45.483Z","2025-11-10T09:35:45.483Z","2025-11-10T09:46:45.483Z","2025-11-10T09:46:45.483Z","2025-11-10T10:19:45.483Z","2025-11-10T10:19:45.483Z","2025-11-10T10:28:45.483Z","2025-11-10T10:49:45.483Z",10,11,33,9,21,84,22.70338131352633,27,84.08659745750494,6.046654389448953,12.79319020002832,"DUMPING","HUJAN_LEBAT","POOR",false,0,,,"LOW",8,,"2025-11-26T12:04:45.174Z","2025-11-26T12:04:45.174Z"
"cmifyj5dk0fly2o7g6qb5srpi","HA-0000329","cmifyiwdf04ya2o7gd6an38dv","cmifyix0t05mh2o7gh8gpzj93","cmifyivtf047m2o7gprktqn5t","cmifyisj8000y2o7g5r7dbeu4","cmifyityh01fm2o7g30pirek1","cmifyiulq02cy2o7gsrfipmnk","cmifyiv6i03aa2o7gyc4vmczd","SHIFT_2","2025-11-09T23:54:39.992Z","2025-11-10T00:13:39.992Z","2025-11-10T00:13:39.992Z","2025-11-10T00:23:39.992Z","2025-11-10T00:23:39.992Z","2025-11-10T00:42:39.992Z","2025-11-10T00:42:39.992Z","2025-11-10T00:48:39.992Z","2025-11-10T01:03:39.992Z",19,10,19,6,15,69,31.80064535936641,33,96.36559199808003,3.536007916079415,10.71276367803271,"LOADING","MENDUNG","FAIR",false,0,,,"MEDIUM",9,,"2025-11-26T12:04:45.176Z","2025-11-26T12:04:45.176Z"
"cmifyj5dm0fm02o7gul7l3ql8","HA-0000330","cmifyiwdh04yc2o7ggtg5qasx","cmifyix0u05mi2o7g003ioz0p","cmifyivth047o2o7g29w4zx3b","cmifyisj9000z2o7gd9vsrro1","cmifyityi01fo2o7gu31ltrx3","cmifyiulr02d02o7gqajjg058","cmifyiv6j03ac2o7gm9b5gech","SHIFT_3","2025-11-10T00:29:35.140Z","2025-11-10T00:33:35.140Z","2025-11-10T00:33:35.140Z","2025-11-10T00:48:35.140Z","2025-11-10T00:48:35.140Z","2025-11-10T01:12:35.140Z","2025-11-10T01:12:35.140Z","2025-11-10T01:19:35.140Z","2025-11-10T01:35:35.140Z",4,15,24,7,16,66,21.11351186852418,22,95.97050849329175,3.872627623631225,10.48804791312061,"HAULING","CERAH","FAIR",false,0,,,"MEDIUM",14,,"2025-11-26T12:04:45.178Z","2025-11-26T12:04:45.178Z"
"cmifyj5do0fm22o7ge93wdv2l","HA-0000331","cmifyiwdi04ye2o7gqn47skav","cmifyix0v05mj2o7g4ilj4pej","cmifyivti047q2o7gr2lo0f5w","cmifyisja00102o7gnn9fxe5k","cmifyityj01fq2o7gpmvelfev","cmifyiult02d22o7gyhd0vtxz","cmifyiv6k03ae2o7gk1ch1k5r","SHIFT_1","2025-11-09T15:31:55.934Z","2025-11-09T15:34:55.934Z","2025-11-09T15:34:55.934Z","2025-11-09T15:47:55.934Z","2025-11-09T15:47:55.934Z","2025-11-09T16:11:55.934Z","2025-11-09T16:11:55.934Z","2025-11-09T16:20:55.934Z","2025-11-09T16:37:55.934Z",3,13,24,9,17,66,36.30570255135365,38,95.54132250356226,4.355360943585793,9.99020021262847,"DUMPING","CERAH","POOR",false,0,,,"LOW",11,,"2025-11-26T12:04:45.181Z","2025-11-26T12:04:45.181Z"
"cmifyj5dq0fm42o7gy1czae6r","HA-0000332","cmifyiwdk04yg2o7g8h8hgy32","cmifyix0w05mk2o7g0buxtvii","cmifyivtk047s2o7guz9hbxfd","cmifyisjb00112o7gwq8ew4fj","cmifyityk01fs2o7gmlw4u5fo","cmifyiulu02d42o7gjjc4rolc","cmifyiv6m03ag2o7gb9v1jir7","SHIFT_2","2025-11-09T23:37:45.741Z","2025-11-09T23:49:45.741Z","2025-11-09T23:49:45.741Z","2025-11-10T00:02:45.741Z","2025-11-10T00:02:45.741Z","2025-11-10T00:36:45.741Z","2025-11-10T00:36:45.741Z","2025-11-10T00:47:45.741Z","2025-11-10T01:07:45.741Z",12,13,34,11,20,90,30.27629876310028,31,97.66547988096865,2.585385282511544,8.724637224995202,"DELAYED","BERAWAN","POOR",false,0,,,"MEDIUM",8,,"2025-11-26T12:04:45.183Z","2025-11-26T12:04:45.183Z"
"cmifyj5dt0fm62o7g2bbo90r6","HA-0000333","cmifyiwdl04yi2o7gxgsdsq4b","cmifyix0y05ml2o7ghs3ga3jc","cmifyivtl047u2o7gtiylt5pk","cmifyisjd00122o7ghq3cvyse","cmifyitym01fu2o7ggg33g39x","cmifyiulw02d62o7gg2w31zwm","cmifyiv6n03ai2o7glr639b0v","SHIFT_3","2025-11-09T16:23:02.293Z","2025-11-09T16:23:02.293Z","2025-11-09T16:23:02.293Z","2025-11-09T16:35:02.293Z","2025-11-09T16:35:02.293Z","2025-11-09T17:08:02.293Z","2025-11-09T17:08:02.293Z","2025-11-09T17:13:02.293Z","2025-11-09T17:29:02.293Z",0,12,33,5,16,66,27.54154922649572,29,94.97085940170939,2.703986068768744,9.710577546900646,"LOADING","HUJAN_RINGAN","POOR",false,0,,,"MEDIUM",7,,"2025-11-26T12:04:45.185Z","2025-11-26T12:04:45.185Z"
"cmifyj5dv0fm82o7gafqz5w3w","HA-0000334","cmifyiwdn04yk2o7gpyrviour","cmifyix0z05mm2o7gs1zmj43n","cmifyivtn047w2o7gpe6zl77i","cmifyisje00132o7genqfoyjz","cmifyityn01fw2o7g2y1k36c9","cmifyiuly02d82o7gmuncus6i","cmifyiv6o03ak2o7gtmfo07kh","SHIFT_1","2025-11-09T22:09:01.893Z","2025-11-09T22:24:01.893Z","2025-11-09T22:24:01.893Z","2025-11-09T22:41:01.893Z","2025-11-09T22:41:01.893Z","2025-11-09T23:08:01.893Z","2025-11-09T23:08:01.893Z","2025-11-09T23:13:01.893Z","2025-11-09T23:35:01.893Z",15,17,27,5,22,86,29.2381729505286,32,91.36929047040189,4.852481337631856,13.64986777275773,"COMPLETED","HUJAN_LEBAT","EXCELLENT",true,17,"cmifyj1do0agu2o7gyv69hqp6","Delay details noted","LOW",0,,"2025-11-26T12:04:45.187Z","2025-11-26T12:04:45.187Z"
"cmifyj5dy0fma2o7gbq0efzb8","HA-0000335","cmifyiwdo04ym2o7g11wv2ng6","cmifyix1005mn2o7gz6z6vkd8","cmifyivto047y2o7gl16k9ivt","cmifyisjg00142o7g18l6bj5d","cmifyityo01fy2o7gsvcfi6us","cmifyiulz02da2o7gsoaq58sa","cmifyiv6p03am2o7glg4b4d4c","SHIFT_2","2025-11-09T21:22:35.095Z","2025-11-09T21:33:35.095Z","2025-11-09T21:33:35.095Z","2025-11-09T21:46:35.095Z","2025-11-09T21:46:35.095Z","2025-11-09T22:17:35.095Z","2025-11-09T22:17:35.095Z","2025-11-09T22:23:35.095Z","2025-11-09T22:37:35.095Z",11,13,31,6,14,75,25.77458029266143,28,92.05207247379083,4.353113743747302,11.5124749735515,"COMPLETED","BERAWAN","GOOD",false,0,,,"MEDIUM",13,,"2025-11-26T12:04:45.190Z","2025-11-26T12:04:45.190Z"
"cmifyj5e00fmc2o7gg8zwzlqo","HA-0000336","cmifyiwdq04yo2o7g7r4artxg","cmifyix1205mo2o7gvchxy0yx","cmifyivtp04802o7g8m0zvn95","cmifyisjh00152o7gh1v8vhhw","cmifyityp01g02o7gf210xc1c","cmifyium102dc2o7gcefs1l6p","cmifyiv6r03ao2o7geiley9do","SHIFT_3","2025-11-10T06:20:59.540Z","2025-11-10T06:36:59.540Z","2025-11-10T06:36:59.540Z","2025-11-10T06:47:59.540Z","2025-11-10T06:47:59.540Z","2025-11-10T07:16:59.540Z","2025-11-10T07:16:59.540Z","2025-11-10T07:26:59.540Z","2025-11-10T07:44:59.540Z",16,11,29,10,18,84,25.98020576670127,26,99.92386833346642,5.229492336768956,10.92449008739876,"COMPLETED","BERAWAN","FAIR",false,0,,,"LOW",13,,"2025-11-26T12:04:45.192Z","2025-11-26T12:04:45.192Z"
"cmifyj5e20fme2o7gisg2a3j5","HA-0000337","cmifyiwdr04yq2o7gr3q25kzx","cmifyix1305mp2o7gkkz67aae","cmifyivtr04822o7g1ryfrlex","cmifyisji00162o7g1h9k4uoa","cmifyityr01g22o7g9tnqqra7","cmifyium202de2o7gph6v2ew6","cmifyiv6s03aq2o7gvaey6uio","SHIFT_1","2025-11-10T10:59:36.869Z","2025-11-10T11:02:36.869Z","2025-11-10T11:02:36.869Z","2025-11-10T11:16:36.869Z","2025-11-10T11:16:36.869Z","2025-11-10T11:46:36.869Z","2025-11-10T11:46:36.869Z","2025-11-10T11:53:36.869Z","2025-11-10T12:11:36.869Z",3,14,30,7,18,72,35.0473533202335,39,89.86500851341924,4.16832774704942,11.11683251737265,"CANCELLED","MENDUNG","POOR",false,0,,,"MEDIUM",9,,"2025-11-26T12:04:45.194Z","2025-11-26T12:04:45.194Z"
"cmifyj5e40fmg2o7g44ntpo9z","HA-0000338","cmifyiwdt04ys2o7gnuiyajns","cmifyix1405mq2o7g4v5go7s7","cmifyivts04842o7gbg872i6i","cmifyisjk00172o7gb8ar2d7a","cmifyityt01g42o7geggpdeip","cmifyium302dg2o7g6naykthl","cmifyiv6t03as2o7gzecnkixa","SHIFT_2","2025-11-09T19:55:17.429Z","2025-11-09T20:05:17.429Z","2025-11-09T20:05:17.429Z","2025-11-09T20:19:17.429Z","2025-11-09T20:19:17.429Z","2025-11-09T20:36:17.429Z","2025-11-09T20:36:17.429Z","2025-11-09T20:48:17.429Z","2025-11-09T21:06:17.429Z",10,14,17,12,18,71,21.90388547796416,25,87.61554191185665,6.994031046804884,18.28910450084713,"LOADING","CERAH","EXCELLENT",false,0,,,"LOW",6,,"2025-11-26T12:04:45.196Z","2025-11-26T12:04:45.196Z"
"cmifyj5e60fmi2o7g3a6mr6to","HA-0000339","cmifyiwdv04yu2o7g5kbbc8l6","cmifyix1505mr2o7gy6z97ckc","cmifyivtt04862o7gbeqbiiu9","cmifyisjm00182o7gghgii84v","cmifyityu01g62o7ggff1c5uw","cmifyium402di2o7gv38092ry","cmifyiv6v03au2o7gjt94nq8s","SHIFT_3","2025-11-10T01:46:38.073Z","2025-11-10T01:58:38.073Z","2025-11-10T01:58:38.073Z","2025-11-10T02:09:38.073Z","2025-11-10T02:09:38.073Z","2025-11-10T02:28:38.073Z","2025-11-10T02:28:38.073Z","2025-11-10T02:37:38.073Z","2025-11-10T03:05:38.073Z",12,11,19,9,28,79,29.11348642921424,32,90.97964509129449,6.980830898891005,17.30755436688034,"COMPLETED","CERAH","GOOD",false,0,,,"LOW",11,,"2025-11-26T12:04:45.199Z","2025-11-26T12:04:45.199Z"
"cmifyj5e90fmk2o7gkaq10vt9","HA-0000340","cmifyiwdw04yw2o7gzej3ovby","cmifyix1705ms2o7gfk1dnna8","cmifyivtv04882o7gpbkmkosg","cmifyisjn00192o7g0vln5dly","cmifyityv01g82o7gzby7bmk4","cmifyium502dk2o7gbcbt7tl9","cmifyiv6w03aw2o7gkx0vigee","SHIFT_1","2025-11-09T20:28:57.859Z","2025-11-09T20:45:57.859Z","2025-11-09T20:45:57.859Z","2025-11-09T21:02:57.859Z","2025-11-09T21:02:57.859Z","2025-11-09T21:19:57.859Z","2025-11-09T21:19:57.859Z","2025-11-09T21:29:57.859Z","2025-11-09T21:50:57.859Z",17,17,17,10,21,82,23.62784294154116,27,87.5105294131154,5.243521633040483,14.4245834482886,"DELAYED","MENDUNG","EXCELLENT",false,0,,,"LOW",6,,"2025-11-26T12:04:45.201Z","2025-11-26T12:04:45.201Z"
"cmifyj5eb0fmm2o7goixjn33c","HA-0000341","cmifyiwdy04yy2o7g47e8fzrt","cmifyix1805mt2o7gyzl5sdyf","cmifyivtw048a2o7g00uyqzyr","cmifyisjo001a2o7g7nzyhgcl","cmifyityx01ga2o7g5ahcajd6","cmifyium702dm2o7g3qctq0qb","cmifyiv6x03ay2o7g1oowxvuv","SHIFT_2","2025-11-08T13:14:39.248Z","2025-11-08T13:24:39.248Z","2025-11-08T13:24:39.248Z","2025-11-08T13:35:39.248Z","2025-11-08T13:35:39.248Z","2025-11-08T14:08:39.248Z","2025-11-08T14:08:39.248Z","2025-11-08T14:17:39.248Z","2025-11-08T14:45:39.248Z",10,11,33,9,28,91,33.22009772316527,37,89.78404790044668,4.070302302542402,10.34993122325324,"COMPLETED","HUJAN_LEBAT","GOOD",false,0,,,"LOW",10,,"2025-11-26T12:04:45.203Z","2025-11-26T12:04:45.203Z"
"cmifyj5ed0fmo2o7ggtzmkiqz","HA-0000342","cmifyiwe004z02o7gucubrbxf","cmifyix1905mu2o7gsvwqoyq7","cmifyivty048c2o7gnrcd4ilg","cmifyisjp001b2o7g5ytpwhig","cmifyityy01gc2o7gs4hxgkyf","cmifyium802do2o7g5x179dsl","cmifyiv6y03b02o7glkg4e6b1","SHIFT_3","2025-11-09T04:01:55.711Z","2025-11-09T04:05:55.711Z","2025-11-09T04:05:55.711Z","2025-11-09T04:16:55.711Z","2025-11-09T04:16:55.711Z","2025-11-09T04:32:55.711Z","2025-11-09T04:32:55.711Z","2025-11-09T04:43:55.711Z","2025-11-09T04:57:55.711Z",4,11,16,11,14,56,31.67123710253766,36,87.97565861816017,4.094614550632304,12.17211423853955,"DELAYED","CERAH","EXCELLENT",false,0,,,"MEDIUM",10,,"2025-11-26T12:04:45.206Z","2025-11-26T12:04:45.206Z"
"cmifyj5eg0fmq2o7gktt1fz1m","HA-0000343","cmifyiwe104z22o7gtkvbpdw0","cmifyix1a05mv2o7gpmmjq7y0","cmifyivtz048e2o7g2anqw09x","cmifyisjq001c2o7g2uk1fzza","cmifyityz01ge2o7ghyrh16jz","cmifyiuma02dq2o7g8tpsuwqa","cmifyiv6z03b22o7gcwn590q6","SHIFT_1","2025-11-09T08:27:38.514Z","2025-11-09T08:43:38.514Z","2025-11-09T08:43:38.514Z","2025-11-09T08:53:38.514Z","2025-11-09T08:53:38.514Z","2025-11-09T09:21:38.514Z","2025-11-09T09:21:38.514Z","2025-11-09T09:30:38.514Z","2025-11-09T09:44:38.514Z",16,10,28,9,14,77,30.39260791753792,32,94.976899742306,5.089896446767081,12.13998217911895,"LOADING","BERAWAN","GOOD",false,0,,,"LOW",7,,"2025-11-26T12:04:45.208Z","2025-11-26T12:04:45.208Z"
"cmifyj5ei0fms2o7gaw0b1pco","HA-0000344","cmifyiwe304z42o7gavgrbuzn","cmifyix1b05mw2o7g7v4qotnh","cmifyivu1048g2o7gmkw8t3wh","cmifyisjs001d2o7gko946gkk","cmifyitz001gg2o7gwsge1gbh","cmifyiumb02ds2o7gzx1fqxz6","cmifyiv7103b42o7g0yrjlowu","SHIFT_2","2025-11-09T09:18:27.877Z","2025-11-09T09:27:27.877Z","2025-11-09T09:27:27.877Z","2025-11-09T09:43:27.877Z","2025-11-09T09:43:27.877Z","2025-11-09T09:59:27.877Z","2025-11-09T09:59:27.877Z","2025-11-09T10:07:27.877Z","2025-11-09T10:35:27.877Z",9,16,16,8,28,77,29.60315477951022,35,84.58044222717204,3.64909751438273,11.56070513744776,"LOADING","HUJAN_SEDANG","EXCELLENT",true,20,"cmifyj1dr0agx2o7g4q7ayrsb","Delay details noted","LOW",9,,"2025-11-26T12:04:45.210Z","2025-11-26T12:04:45.210Z"
