"id","shipmentNumber","vesselId","sailingScheduleId","shipmentDate","loadingDate","coalType","quantity","calorie","totalMoisture","ashContent","sulfurContent","stockpileOrigin","buyer","destination","surveyorName","blNumber","coaNumber","freightCost","totalFreight","remarks","createdAt","updatedAt"
"cmifyizu308lo2o7g77f178li","SHP-0000294","cmifyiy0z06iu2o7gbzes0hyj","cmifyiz4007oc2o7gl10pdsr4","2025-10-31T12:04:37.534Z","2025-10-31T19:34:46.878Z","ICI-2",3844.009219223597,5259.224854019551,12.9202549956372,9.589020349933486,0.626522906078377,"ROM-PIT-06","PT Pupuk Indonesia","Lontar","Surveyor AB","BL-42446","COA-75283",20.35765206744779,78255.00222901562,,"2025-11-26T12:04:37.995Z","2025-11-26T12:04:37.995Z"
"cmifyizu408lq2o7g56dwcf7i","SHP-0000295","cmifyiy1006iv2o7gklbvkmpl","cmifyiz4107oe2o7ga5yvocj7","2025-11-24T12:04:37.534Z","2025-11-24T12:32:04.109Z","ICI-2",4773.315400337755,4845.186277527037,18.70030003556709,6.002159678475834,0.4639438746835637,"ROM-PIT-09","PLN","Gresik","Surveyor Geo","BL-98469","COA-50743",17.06889011246311,81475.19604049299,,"2025-11-26T12:04:37.997Z","2025-11-26T12:04:37.997Z"
"cmifyizu608ls2o7gi9e2ri3d","SHP-0000296","cmifyiy1106iw2o7gl0kkwhg6","cmifyiz4307og2o7g18bc79ox","2025-10-25T12:04:37.534Z","2025-10-25T21:44:52.090Z","ICI-1",1590.124328938845,5942.536239593267,15.435686157514,9.748090878786321,0.4544508175229807,"ROM-PIT-09","PT Pupuk Indonesia","Tanjung Priok","Surveyor Marine","BL-83004","COA-85392",18.24982657368354,29019.49323372883,,"2025-11-26T12:04:37.998Z","2025-11-26T12:04:37.998Z"
"cmifyizu708lu2o7g5mpipa22","SHP-0000297","cmifyiy1306ix2o7g2kaqseja","cmifyiz4407oi2o7gcqnhdc2j","2025-11-04T12:04:37.534Z","2025-11-04T23:35:59.414Z","GCV-5500",1852.341783712286,5450.047119327956,15.43510877238604,7.426905773626608,0.3763861217900984,"ROM-PIT-09","PT Steel Indonesia","Tanjung Priok","Surveyor PTX","BL-56145","COA-67390",11.04833940741509,20465.30072499,,"2025-11-26T12:04:38.000Z","2025-11-26T12:04:38.000Z"
"cmifyizu908lw2o7ggsfigfdz","SHP-0000298","cmifyiy1406iy2o7gh5gsucb3","cmifyiz4607ok2o7g5htsxjql","2025-10-17T12:04:37.534Z","2025-10-17T12:10:42.434Z","GCV-5000",5188.646104736526,4631.690394242378,17.44613992433619,6.243012594836793,0.4901055068300607,"ROM-PIT-08","PLN","Tanjung Priok","Surveyor PTX","BL-84609","COA-53208",20.70507714833924,107431.3178939997,,"2025-11-26T12:04:38.001Z","2025-11-26T12:04:38.001Z"
"cmifyizua08ly2o7gtir2plm8","SHP-0000299","cmifyiy1506iz2o7gcc964ixr","cmifyiz4707om2o7g377jdhle","2025-11-14T12:04:37.534Z","2025-11-14T12:34:34.959Z","ICI-1",4451.769577803089,5118.376937613421,9.094740538137252,8.370628934877534,0.6797421441075744,"ROM-PIT-03","PT Pupuk Indonesia","Lontar","Surveyor Marine","BL-70337","COA-39714",11.61939501056396,51726.86922050562,,"2025-11-26T12:04:38.003Z","2025-11-26T12:04:38.003Z"
"cmifyizuc08m02o7gxaniz1mk","SHP-0000300","cmifyiy1606j02o7gjb0z776l","cmifyiz4907oo2o7gu2ricy3v","2025-11-20T12:04:37.534Z","2025-11-20T15:36:08.726Z","ICI-4",3676.868639437904,4600.189158442087,14.63426692165098,11.31133138017273,0.2169412461018227,"ROM-PIT-08","PT Steel Indonesia","Gresik","Surveyor Geo","BL-69009","COA-59071",17.23743857775823,63379.79733079633,,"2025-11-26T12:04:38.005Z","2025-11-26T12:04:38.005Z"
"cmifyizue08m22o7gbv1gjceu","SHP-0000301","cmifyiy1706j12o7gzbj1l0er","cmifyiz4b07oq2o7gujrf0k21","2025-10-03T12:04:37.534Z","2025-10-03T19:18:55.426Z","GCV-5500",3950.247608516601,5392.856995433438,11.97423760228235,4.323394664330689,0.4066882390744541,"ROM-PIT-01","PT Petrokimia","Lontar","Surveyor Geo","BL-81200","COA-38864",23.08518717712458,91192.2054385945,,"2025-11-26T12:04:38.006Z","2025-11-26T12:04:38.006Z"
"cmifyizug08m42o7g0fnx6l0y","SHP-0000302","cmifyiy1806j22o7glk2uff8e","cmifyiz4c07os2o7g9yvwm15c","2025-11-26T12:04:37.534Z","2025-11-26T16:47:41.346Z","GCV-6000",1940.831625262353,5590.723663680194,12.02649632018292,6.989710646957718,0.6729443142739147,"ROM-PIT-03","PT Semen Indonesia","Cilacap","Surveyor Geo","BL-33412","COA-67163",18.67556259896005,36246.12251162844,,"2025-11-26T12:04:38.008Z","2025-11-26T12:04:38.008Z"
"cmifyizuh08m62o7gsa6h2c04","SHP-0000303","cmifyiy1906j32o7gj96cb95g","cmifyiz4e07ou2o7gk3ab38mz","2025-10-02T12:04:37.534Z","2025-10-02T15:24:54.342Z","GCV-5500",2728.771350628264,5893.35574283487,11.82600989072338,7.620387044372816,0.6082624351010351,"ROM-PIT-04","PLN","Gresik","Surveyor Marine","BL-47354","COA-41787",16.0949955769016,43919.56281873772,,"2025-11-26T12:04:38.010Z","2025-11-26T12:04:38.010Z"
"cmifyizuj08m82o7gpp5ij6ip","SHP-0000304","cmifyiy1a06j42o7guu4ouaf0","cmifyiz4f07ow2o7g4dqpbrj9","2025-11-18T12:04:37.534Z","2025-11-18T13:58:20.333Z","ICI-1",1900.417736361133,5983.078703974993,19.07795778707842,7.865806182454566,0.3740093374264473,"ROM-PIT-08","PT Semen Indonesia","Suralaya","Surveyor Geo","BL-39824","COA-61178",24.72547700895922,46988.73504781552,,"2025-11-26T12:04:38.011Z","2025-11-26T12:04:38.011Z"
"cmifyizuk08ma2o7gocgt3i61","SHP-0000305","cmifyiy1b06j52o7g9kqd0suz","cmifyiz4h07oy2o7gvkw4vg5f","2025-11-25T12:04:37.534Z","2025-11-25T22:20:48.652Z","GCV-5000",5029.712760552528,5822.883575612024,11.00327589645723,8.08028255785723,0.2902026100979275,"ROM-PIT-03","PT Petrokimia","Suralaya","Surveyor Inspec","BL-18175","COA-85499",10.74122690319975,54025.28601901389,,"2025-11-26T12:04:38.013Z","2025-11-26T12:04:38.013Z"
"cmifyizum08mc2o7g6299i5lk","SHP-0000306","cmifyiy1c06j62o7gkpu2j1gz","cmifyiz4i07p02o7gv206b3oo","2025-11-10T12:04:37.534Z","2025-11-10T12:31:01.986Z","GCV-5500",3289.353044565284,4737.982786587607,12.54325956914077,4.188743286237347,0.4369906913444485,"ROM-PIT-02","PT Steel Indonesia","Gresik","Surveyor AB","BL-94161","COA-68452",13.22189857064045,43491.49231826953,,"2025-11-26T12:04:38.014Z","2025-11-26T12:04:38.014Z"
"cmifyizun08me2o7g07w0tqi8","SHP-0000307","cmifyiy1e06j72o7gyhzzgpin","cmifyiz4k07p22o7gyhh1tvwo","2025-10-22T12:04:37.534Z","2025-10-22T14:50:01.878Z","ICI-1",3695.733057185808,5265.746454150854,8.955919547345587,9.01709428486864,0.2467270602549723,"ROM-PIT-09","PT Semen Indonesia","Paiton","Surveyor PTX","BL-44669","COA-21292",12.21271736844955,45134.94329664628,,"2025-11-26T12:04:38.016Z","2025-11-26T12:04:38.016Z"
"cmifyizup08mg2o7gagra3lzh","SHP-0000308","cmifyiy1f06j82o7gtixanzpi","cmifyiz4l07p42o7g0qcba8cd","2025-10-31T12:04:37.534Z","2025-10-31T12:44:41.739Z","GCV-5500",4738.924844917798,4692.153635342933,10.37280011918443,7.730530709210074,0.6564846178221804,"ROM-PIT-05","PT Petrokimia","Lontar","Surveyor Inspec","BL-39389","COA-23862",16.78597809996408,79547.48866416582,,"2025-11-26T12:04:38.017Z","2025-11-26T12:04:38.017Z"
"cmifyizuq08mi2o7gkkt9idrt","SHP-0000309","cmifyiy1g06j92o7gj3ghmrx5","cmifyiz4n07p62o7gr36r16yh","2025-10-15T12:04:37.534Z","2025-10-15T18:47:11.792Z","ICI-1",3845.147762074697,5135.219446857221,14.9174800198146,10.11645630151407,0.3273340034728979,"ROM-PIT-01","PT Steel Indonesia","Cilacap","Surveyor Inspec","BL-58221","COA-46309",13.05251141947915,50188.83507406468,,"2025-11-26T12:04:38.019Z","2025-11-26T12:04:38.019Z"
"cmifyizus08mk2o7g07e5c106","SHP-0000310","cmifyiy1h06ja2o7gqh3b1l16","cmifyiz4o07p82o7gawukcgnk","2025-11-02T12:04:37.534Z","2025-11-02T23:25:22.727Z","ICI-1",2950.231596893284,5821.526559803763,10.72971175265846,11.34642867398669,0.3666226568332477,"ROM-PIT-04","PT Steel Indonesia","Gresik","Surveyor PTX","BL-71547","COA-18200",23.78618540569794,70174.75575345197,,"2025-11-26T12:04:38.020Z","2025-11-26T12:04:38.020Z"
"cmifyizuu08mm2o7gesuy8zjd","SHP-0000311","cmifyiy1i06jb2o7g2fwlypb8","cmifyiz4q07pa2o7g9vufr8bl","2025-09-28T12:04:37.534Z","2025-09-28T17:57:05.177Z","GCV-5500",2784.030428011511,4718.299488503371,16.05149525042841,8.759104707303024,0.6660702913964872,"ROM-PIT-04","PT Petrokimia","Cilacap","Surveyor Geo","BL-80447","COA-62236",19.77985154125008,55067.70855239059,,"2025-11-26T12:04:38.022Z","2025-11-26T12:04:38.022Z"
"cmifyizuv08mo2o7g5228w5jj","SHP-0000312","cmifyiy1j06jc2o7gmy1waszc","cmifyiz4r07pc2o7g6ziukg54","2025-10-18T12:04:37.534Z","2025-10-18T23:34:18.946Z","ICI-4",4875.357849591026,5565.128888012274,13.43927244458546,8.41254663226909,0.2766348492916335,"ROM-PIT-07","PT Pupuk Indonesia","Gresik","Surveyor PTX","BL-20429","COA-28360",11.16056287692544,54411.73782787262,,"2025-11-26T12:04:38.024Z","2025-11-26T12:04:38.024Z"
"cmifyizux08mq2o7g84cwdiu9","SHP-0000313","cmifyiy1l06jd2o7g8zvy3osp","cmifyiz4t07pe2o7gte49s5qe","2025-11-25T12:04:37.534Z","2025-11-25T13:30:40.794Z","ICI-2",3191.332829167157,5987.571758672246,10.35924114412504,10.29006558623868,0.6862700608735073,"ROM-PIT-10","PT Petrokimia","Tanjung Priok","Surveyor Inspec","BL-29098","COA-87249",19.80494132461053,63204.15942895888,,"2025-11-26T12:04:38.025Z","2025-11-26T12:04:38.025Z"
"cmifyizuy08ms2o7gtcd4sq4q","SHP-0000314","cmifyiy1m06je2o7gupj40bf0","cmifyiz4u07pg2o7gn7oj49ko","2025-09-30T12:04:37.534Z","2025-09-30T23:19:23.665Z","GCV-5500",2184.886518602421,5375.963307496969,14.25775933013862,8.967037819250374,0.5772089766793489,"ROM-PIT-02","PLN","Tanjung Priok","Surveyor AB","BL-63836","COA-53578",17.88634657709596,39079.63750334753,,"2025-11-26T12:04:38.027Z","2025-11-26T12:04:38.027Z"
"cmifyizv008mu2o7gdegxp5rs","SHP-0000315","cmifyiy1n06jf2o7gcgqjju2o","cmifyiz4w07pi2o7gp3id5j6c","2025-11-05T12:04:37.534Z","2025-11-05T17:03:33.898Z","ICI-1",4327.848639393726,5845.696041284264,9.905074128539386,9.492947174183495,0.5292121202913875,"ROM-PIT-03","PT Semen Indonesia","Gresik","Surveyor Geo","BL-85661","COA-90311",10.49177032373983,45406.79392042891,,"2025-11-26T12:04:38.028Z","2025-11-26T12:04:38.028Z"
"cmifyizv108mw2o7g0dafk9eo","SHP-0000316","cmifyiy1o06jg2o7g9inoc3eq","cmifyiz4y07pk2o7gcwwwrv4n","2025-10-03T12:04:37.534Z","2025-10-03T22:17:26.748Z","ICI-1",3909.186557632357,5934.231734404751,9.654262065220703,11.01958730312243,0.5233072726357952,"ROM-PIT-03","PT Pupuk Indonesia","Lontar","Surveyor AB","BL-16095","COA-63051",17.21260432139906,67287.2814350578,,"2025-11-26T12:04:38.030Z","2025-11-26T12:04:38.030Z"
"cmifyizv308my2o7gkeiox6zi","SHP-0000317","cmifyiy1p06jh2o7grh7rmdqk","cmifyiz4z07pm2o7g58i6t6mn","2025-10-26T12:04:37.534Z","2025-10-26T16:34:10.254Z","GCV-6000",5181.354569387876,4588.678021457633,16.30589178306526,11.68276272017664,0.4118321064907811,"ROM-PIT-05","PT Pupuk Indonesia","Paiton","Surveyor AB","BL-96278","COA-78048",21.15409187405593,109606.8505928906,,"2025-11-26T12:04:38.031Z","2025-11-26T12:04:38.031Z"
"cmifyizv408n02o7gspx4sy9u","SHP-0000318","cmifyiy1q06ji2o7gl8u58o3f","cmifyiz5107po2o7gap5lggbe","2025-11-17T12:04:37.534Z","2025-11-17T13:38:39.560Z","GCV-5000",2352.309012867581,4611.191967486837,17.27545398424148,5.354582073692042,0.486545866629105,"ROM-PIT-03","PT Semen Indonesia","Lontar","Surveyor Marine","BL-21839","COA-87328",24.88653241885446,58540.81450789258,,"2025-11-26T12:04:38.033Z","2025-11-26T12:04:38.033Z"
"cmifyizv608n22o7gcg3rj5j3","SHP-0000319","cmifyiy1r06jj2o7gzc4pxhap","cmifyiz5207pq2o7gnivabxgn","2025-10-20T12:04:37.534Z","2025-10-20T20:40:54.237Z","GCV-5500",3841.56171871072,4891.937794488477,10.99534985315515,8.720836100389294,0.2417492430162102,"ROM-PIT-07","PT Pupuk Indonesia","Tanjung Priok","Surveyor Marine","BL-85056","COA-74692",19.75622240298856,75894.74768965597,,"2025-11-26T12:04:38.034Z","2025-11-26T12:04:38.034Z"
"cmifyizv808n42o7gyzccxi1p","SHP-0000320","cmifyiy1s06jk2o7g737uid9l","cmifyiz5407ps2o7gs6j9ceym","2025-11-22T12:04:37.534Z","2025-11-22T13:55:39.642Z","ICI-4",4192.383342709047,4762.870491223643,18.00512246065013,4.948820827799084,0.5190781065418436,"ROM-PIT-06","PT Pupuk Indonesia","Gresik","Surveyor Inspec","BL-43597","COA-97234",12.20420428068282,51164.70273735308,,"2025-11-26T12:04:38.036Z","2025-11-26T12:04:38.036Z"
"cmifyizva08n62o7gcbcpwxo7","SHP-0000321","cmifyiy1t06jl2o7go5g4xrq7","cmifyiz5507pu2o7g9u9wvq4b","2025-11-07T12:04:37.534Z","2025-11-07T14:32:16.343Z","ICI-2",2061.595075347435,5738.347850942994,9.359325059914475,4.56727427441446,0.515943016880673,"ROM-PIT-10","PLN","Merak","Surveyor Marine","BL-53685","COA-57206",19.53751296780332,40278.44051895997,,"2025-11-26T12:04:38.038Z","2025-11-26T12:04:38.038Z"
"cmifyizvb08n82o7gqkhp6801","SHP-0000322","cmifyiy1u06jm2o7gsmmiavb9","cmifyiz5707pw2o7g34292485","2025-10-08T12:04:37.534Z","2025-10-08T22:54:08.278Z","GCV-6000",4436.613144578237,4763.802964866327,19.42334353500462,5.374907631072212,0.368423387287856,"ROM-PIT-07","PT Steel Indonesia","Lontar","Surveyor PTX","BL-48606","COA-15338",22.99071445573723,102000.9059575687,,"2025-11-26T12:04:38.040Z","2025-11-26T12:04:38.040Z"
"cmifyizvd08na2o7gw8fzpe1d","SHP-0000323","cmifyiy1v06jn2o7grp7d0t1r","cmifyiz5807py2o7g09ulirl9","2025-10-08T12:04:37.534Z","2025-10-08T21:52:28.092Z","GCV-5000",3664.079393130365,4558.479575046027,8.241292082295875,7.083241312718025,0.4559580594462375,"ROM-PIT-09","PT Pupuk Indonesia","Lontar","Surveyor Geo","BL-86927","COA-28765",23.2932948640509,85348.48170947828,,"2025-11-26T12:04:38.041Z","2025-11-26T12:04:38.041Z"
"cmifyizve08nc2o7grun64jbi","SHP-0000324","cmifyiy1w06jo2o7gf39xoog9","cmifyiz5a07q02o7gvcwi3pub","2025-11-12T12:04:37.534Z","2025-11-12T22:50:00.329Z","GCV-5000",3846.378536315642,5376.234973074064,9.233991192323494,5.558385406422072,0.6102448356856005,"ROM-PIT-08","PLN","Gresik","Surveyor Inspec","BL-58752","COA-98839",14.75766354612949,56763.56031000024,,"2025-11-26T12:04:38.043Z","2025-11-26T12:04:38.043Z"
"cmifyizvg08ne2o7g86rq1n10","SHP-0000325","cmifyiy1x06jp2o7g021tpp96","cmifyiz5b07q22o7gz0cq15jz","2025-10-06T12:04:37.534Z","2025-10-06T23:06:26.266Z","GCV-6000",1692.029561259246,5033.546075602148,16.78333141327158,5.483476080517699,0.7674847888441629,"ROM-PIT-07","PT Pupuk Indonesia","Suralaya","Surveyor Inspec","BL-57051","COA-97439",19.72723048670905,33379.05714528634,,"2025-11-26T12:04:38.044Z","2025-11-26T12:04:38.044Z"
"cmifyizvh08ng2o7gpxiiaa9b","SHP-0000326","cmifyiy1y06jq2o7gr0qnhes3","cmifyiz5d07q42o7ggopjbv11","2025-11-18T12:04:37.534Z","2025-11-18T17:20:20.927Z","GCV-5000",4172.343297667474,5170.521204780202,13.17140846240854,8.839206107312085,0.3924036968382025,"ROM-PIT-09","PLN","Cilacap","Surveyor Geo","BL-78639","COA-48797",11.73614610300763,48967.23053333012,,"2025-11-26T12:04:38.046Z","2025-11-26T12:04:38.046Z"
"cmifyizvj08ni2o7gju3mg4im","SHP-0000327","cmifyiy2006jr2o7gpucr66h6","cmifyiz5f07q62o7gy93xywpe","2025-11-12T12:04:37.534Z","2025-11-12T19:59:58.274Z","ICI-3",2266.628882153797,5033.41497303403,10.65817480805012,6.300449608718404,0.5229397515438763,"ROM-PIT-06","PT Pupuk Indonesia","Cilacap","Surveyor Inspec","BL-59566","COA-38016",19.19861636588979,43516.13835231637,,"2025-11-26T12:04:38.047Z","2025-11-26T12:04:38.047Z"
"cmifyizvk08nk2o7ghi60jsny","SHP-0000328","cmifyiy2106js2o7g1bd5q8s2","cmifyiz5g07q82o7gar8piqzw","2025-10-28T12:04:37.534Z","2025-10-28T21:51:58.766Z","ICI-2",4633.608623744987,4590.261057342103,15.27159087669604,5.33407357844882,0.6118655050640187,"ROM-PIT-04","PLN","Merak","Surveyor Marine","BL-17895","COA-10511",13.76537860308999,63783.3770043925,,"2025-11-26T12:04:38.049Z","2025-11-26T12:04:38.049Z"
"cmifyizvm08nm2o7gki0y3tmi","SHP-0000329","cmifyiy2206jt2o7go3idf705","cmifyiz5i07qa2o7gcjdqh34s","2025-10-11T12:04:37.534Z","2025-10-11T14:26:09.810Z","ICI-3",3104.34069806189,4865.200003004463,10.93457020341388,5.069812125165987,0.6274331570585012,"ROM-PIT-03","PT Steel Indonesia","Tanjung Priok","Surveyor Marine","BL-89072","COA-68576",17.6634309437407,54833.30754606001,,"2025-11-26T12:04:38.050Z","2025-11-26T12:04:38.050Z"
"cmifyizvo08no2o7gd2giprve","SHP-0000330","cmifyiy2306ju2o7gmeeh3fyi","cmifyiz5j07qc2o7g8vi1rvbb","2025-10-07T12:04:37.534Z","2025-10-07T23:54:25.087Z","GCV-5500",2493.301169097981,5944.747827438823,8.19517686966525,11.53467301279363,0.4226671694421458,"ROM-PIT-08","PT Pupuk Indonesia","Suralaya","Surveyor Marine","BL-97146","COA-76347",21.13949848270454,52707.13628107222,,"2025-11-26T12:04:38.052Z","2025-11-26T12:04:38.052Z"
"cmifyizvp08nq2o7g2uj169uo","SHP-0000331","cmifyiy2406jv2o7gv91k07ff","cmifyiz5l07qe2o7gmt7idsrb","2025-09-28T12:04:37.534Z","2025-09-28T17:23:53.751Z","ICI-2",3150.52744764485,5027.233786595573,16.09918968722366,8.818973634252492,0.7053262386656567,"ROM-PIT-05","PT Petrokimia","Tanjung Priok","Surveyor Geo","BL-93920","COA-27858",21.20432248355266,66804.79999314547,,"2025-11-26T12:04:38.053Z","2025-11-26T12:04:38.053Z"
"cmifyizvr08ns2o7g7hcbppe2","SHP-0000332","cmifyiy2506jw2o7gtg5fe9hv","cmifyiz5m07qg2o7g8q5d9hek","2025-10-31T12:04:37.534Z","2025-10-31T12:37:13.527Z","ICI-3",2225.793788349763,4844.870526059684,9.759641233123094,9.059335511110511,0.4938171129299209,"ROM-PIT-10","PT Steel Indonesia","Merak","Surveyor AB","BL-49121","COA-17297",17.32455453973754,38560.8858804745,,"2025-11-26T12:04:38.055Z","2025-11-26T12:04:38.055Z"
"cmifyizvs08nu2o7gd4z51tyg","SHP-0000333","cmifyiy2606jx2o7gcx7osu9w","cmifyiz5o07qi2o7g4j64tqs3","2025-11-06T12:04:37.534Z","2025-11-06T15:22:22.562Z","ICI-1",2952.116387029538,5520.521603113569,11.7155119054869,8.36984049736897,0.3795461796368935,"ROM-PIT-06","PT Semen Indonesia","Lontar","Surveyor Inspec","BL-51736","COA-47855",23.72356672933535,70034.73010045962,,"2025-11-26T12:04:38.057Z","2025-11-26T12:04:38.057Z"
"cmifyizvu08nw2o7g7seods58","SHP-0000334","cmifyiy2806jy2o7g3j8lk14t","cmifyiz5p07qk2o7gcd0brpsq","2025-10-29T12:04:37.534Z","2025-10-29T16:33:05.535Z","ICI-3",5155.961014666997,4911.621024619582,13.89302844027385,6.782675220725672,0.2115998119983061,"ROM-PIT-07","PT Petrokimia","Lontar","Surveyor PTX","BL-85762","COA-45558",17.71251035230557,91325.01284837315,,"2025-11-26T12:04:38.058Z","2025-11-26T12:04:38.058Z"
"cmifyizvv08ny2o7gidwrqev1","SHP-0000335","cmifyiy2906jz2o7glq3iyos6","cmifyiz5r07qm2o7gbtc8bcm8","2025-11-14T12:04:37.534Z","2025-11-14T23:29:45.150Z","GCV-5500",4491.478162043099,5732.828640971285,15.41472961242528,9.301273316107721,0.3669413643017452,"ROM-PIT-07","PT Steel Indonesia","Tanjung Priok","Surveyor Marine","BL-51137","COA-71333",16.83289029592681,75604.55916822248,,"2025-11-26T12:04:38.060Z","2025-11-26T12:04:38.060Z"
"cmifyizvx08o02o7gefe3c8tm","SHP-0000336","cmifyiy2a06k02o7gif9ol2i5","cmifyiz5t07qo2o7gik9aou00","2025-11-17T12:04:37.534Z","2025-11-17T18:01:26.344Z","ICI-2",4083.084947219022,4551.258899834821,17.30025573087627,4.422912162961907,0.7753750499064498,"ROM-PIT-06","PT Steel Indonesia","Lontar","Surveyor PTX","BL-92207","COA-34457",21.35206588191613,87182.29879448061,,"2025-11-26T12:04:38.061Z","2025-11-26T12:04:38.061Z"
"cmifyizvy08o22o7g8cl7b7cp","SHP-0000337","cmifyiy2b06k12o7g7hkvg7qo","cmifyiz5v07qq2o7giloz20yj","2025-10-13T12:04:37.534Z","2025-10-13T21:36:03.232Z","GCV-5000",1833.994726197655,5043.527814317407,15.43966926342788,7.979782545298512,0.3849717629221694,"ROM-PIT-03","PLN","Lontar","Surveyor Inspec","BL-86174","COA-34010",21.79073814256662,39964.09883342127,,"2025-11-26T12:04:38.062Z","2025-11-26T12:04:38.062Z"
"cmifyizw008o42o7guztda5yx","SHP-0000338","cmifyiy2c06k22o7gigwmq4z6","cmifyiz5w07qs2o7giaagd54s","2025-11-15T12:04:37.534Z","2025-11-15T18:05:40.316Z","ICI-1",3854.472584689214,4908.529543326377,13.08782992434325,9.56008800567928,0.3330952093989816,"ROM-PIT-01","PT Pupuk Indonesia","Cilacap","Surveyor AB","BL-43235","COA-77170",23.70237067355779,91360.13795337011,,"2025-11-26T12:04:38.064Z","2025-11-26T12:04:38.064Z"
"cmifyizw108o62o7gk3e4vxjs","SHP-0000339","cmifyiy2d06k32o7g9qiifzss","cmifyiz5y07qu2o7gsqlqnhwb","2025-10-03T12:04:37.534Z","2025-10-03T12:49:27.597Z","ICI-2",4441.61454322488,5860.664169017615,19.24623749370221,8.324477511805025,0.7383817554185736,"ROM-PIT-06","PLN","Paiton","Surveyor Geo","BL-68011","COA-75132",18.45666702337279,81977.40067047167,,"2025-11-26T12:04:38.065Z","2025-11-26T12:04:38.065Z"
"cmifyizw308o82o7g9o9drt3c","SHP-0000340","cmifyiy2e06k42o7gojiul7p0","cmifyiz6007qw2o7g5w1jx9wh","2025-10-25T12:04:37.534Z","2025-10-25T16:17:54.586Z","ICI-4",4925.090713753629,5484.65336675701,18.15002669509324,11.60580088533875,0.494403505641143,"ROM-PIT-04","PT Pupuk Indonesia","Suralaya","Surveyor Inspec","BL-41846","COA-36387",24.23277516498337,119348.6159335391,,"2025-11-26T12:04:38.067Z","2025-11-26T12:04:38.067Z"
"cmifyizw408oa2o7g73mv3kfz","SHP-0000341","cmifyiy2f06k52o7gqze293s4","cmifyiz6107qy2o7gq5a9bk10","2025-11-19T12:04:37.534Z","2025-11-19T23:17:01.460Z","ICI-3",2756.163613024701,5044.799274838035,18.65144883234409,7.396662636151175,0.7711265195554693,"ROM-PIT-04","PT Petrokimia","Tanjung Priok","Surveyor Inspec","BL-56351","COA-85511",11.90545625261426,32813.38531991282,,"2025-11-26T12:04:38.068Z","2025-11-26T12:04:38.068Z"
"cmifyizw508oc2o7g7dz1z0i4","SHP-0000342","cmifyiy2h06k62o7gc9752rey","cmifyiz6307r02o7gihr24pt2","2025-10-16T12:04:37.534Z","2025-10-16T23:03:25.119Z","GCV-5500",3494.268691808747,5342.594597597065,18.5666830371461,4.477268424519181,0.5270961330221839,"ROM-PIT-02","PT Pupuk Indonesia","Tanjung Priok","Surveyor Geo","BL-25538","COA-63856",20.37742127495315,71204.18518086626,,"2025-11-26T12:04:38.070Z","2025-11-26T12:04:38.070Z"
"cmifyizw708oe2o7g94e7xh76","SHP-0000343","cmifyiy2i06k72o7gwiuj7new","cmifyiz6407r22o7g753rvdtq","2025-11-15T12:04:37.534Z","2025-11-15T21:08:06.908Z","GCV-6000",4232.174534173977,5209.660857027651,18.57938736706828,11.58857247722913,0.6520370359704498,"ROM-PIT-06","PLN","Paiton","Surveyor Inspec","BL-45528","COA-18356",13.20488990091156,55885.39876520905,,"2025-11-26T12:04:38.072Z","2025-11-26T12:04:38.072Z"
"cmifyizw908og2o7grhtddii5","SHP-0000344","cmifyiy2j06k82o7gmo5g37nj","cmifyiz6607r42o7goqvr58fd","2025-10-17T12:04:37.534Z","2025-10-17T14:03:09.565Z","ICI-4",3228.937937968567,4854.350854650467,13.81006837847784,7.058371929857122,0.5231448586468903,"ROM-PIT-05","PT Petrokimia","Merak","Surveyor Marine","BL-10389","COA-41844",18.3632220217337,59293.70424931579,,"2025-11-26T12:04:38.073Z","2025-11-26T12:04:38.073Z"
"cmifyizwa08oi2o7gpstiab59","SHP-0000345","cmifyiy2k06k92o7g17mnzvnf","cmifyiz6707r62o7g2fs7qygj","2025-11-22T12:04:37.534Z","2025-11-22T17:44:08.410Z","ICI-4",4427.143464772165,5945.483367696725,8.99230728285071,8.726659770015749,0.7254904068172778,"ROM-PIT-06","PT Steel Indonesia","Tanjung Priok","Surveyor AB","BL-15266","COA-30104",15.306088343883,67762.24898284704,,"2025-11-26T12:04:38.075Z","2025-11-26T12:04:38.075Z"
"cmifyizwc08ok2o7gt6gpgr1s","SHP-0000346","cmifyiy2l06ka2o7g4nw5r1z1","cmifyiz6907r82o7glrccs319","2025-09-28T12:04:37.534Z","2025-09-28T15:09:04.651Z","ICI-4",3816.888306126342,5192.261435717631,19.94492274146227,9.220454045342274,0.2139893550850716,"ROM-PIT-02","PT Steel Indonesia","Gresik","Surveyor Geo","BL-32369","COA-76733",21.80893075724696,83242.252776455,,"2025-11-26T12:04:38.076Z","2025-11-26T12:04:38.076Z"
"cmifyizwd08om2o7gxxy7ov9d","SHP-0000347","cmifyiy2m06kb2o7gbbg7t62n","cmifyiz6b07ra2o7g3i47cq4c","2025-09-30T12:04:37.534Z","2025-09-30T22:54:41.933Z","GCV-5000",2309.079326442145,5103.37187867167,17.69018091311343,4.597191577622249,0.5716201493062941,"ROM-PIT-06","PT Petrokimia","Merak","Surveyor Inspec","BL-30571","COA-89499",21.6070702834279,49892.43929644579,,"2025-11-26T12:04:38.077Z","2025-11-26T12:04:38.077Z"
