"id","code","name","miningSiteId","excavatorId","isActive","maxQueueSize","latitude","longitude","coalSeam","coalQuality","createdAt","updatedAt"
"cmifyitx301ds2o7gombg4p4b","LP-0296","Loading Point 296","cmifyitgh00tz2o7g1i5o9zzz",,true,5,-2.616024306794574,117.784635712035,"Seam-D","{""sulfur"":0.4432191431952498,""calorie"":5062.925992308657,""moisture"":12.36505149551808,""ash_content"":4.583022759054561}","2025-11-26T12:04:30.327Z","2025-11-26T12:04:30.327Z"
"cmifyitx401du2o7gtk0blbv7","LP-0297","Loading Point 297","cmifyitgq00u72o7gozf9qynn",,false,4,-3.077324468137526,117.6804484995076,"Seam-D","{""sulfur"":0.27326747934007,""calorie"":5141.619651342485,""moisture"":8.937126488262434,""ash_content"":11.30563494441194}","2025-11-26T12:04:30.328Z","2025-11-26T12:04:30.328Z"
"cmifyitx501dw2o7gj45y5w09","LP-0298","Loading Point 298","cmifyitgt00ua2o7gyq87x5ri",,true,5,-2.565406268247131,118.2409008611505,"Seam-B1","{""sulfur"":0.6704126199123728,""calorie"":5225.106368404782,""moisture"":14.30618364311094,""ash_content"":9.468826874924714}","2025-11-26T12:04:30.330Z","2025-11-26T12:04:30.330Z"
"cmifyitx701dy2o7gs9dwpw6e","LP-0299","Loading Point 299","cmifyith100ui2o7g5i6fryv5",,true,8,-3.471068514509144,118.6942305992682,"Seam-A2","{""sulfur"":0.5168718374459567,""calorie"":5279.928970624686,""moisture"":8.326569863874482,""ash_content"":7.009020620421746}","2025-11-26T12:04:30.331Z","2025-11-26T12:04:30.331Z"
"cmifyitx801e02o7gobxl3bcr","LP-0300","Loading Point 300","cmifyithh00ux2o7g7rbi12ku",,true,6,-3.246852889821538,115.3987336356349,"Seam-A1","{""sulfur"":0.6946298387864307,""calorie"":5980.14114470447,""moisture"":13.09101840306202,""ash_content"":7.518069779111061}","2025-11-26T12:04:30.333Z","2025-11-26T12:04:30.333Z"
"cmifyitxa01e22o7gl7m9k6pu","LP-0301","Loading Point 301","cmifyithu00v92o7gfcl5nxpb",,true,4,-5.182757432226364,117.324838573017,"Seam-C2","{""sulfur"":0.3784143911057328,""calorie"":5340.406590743291,""moisture"":19.09888123556492,""ash_content"":5.763539739793222}","2025-11-26T12:04:30.334Z","2025-11-26T12:04:30.334Z"
"cmifyitxb01e42o7gk6kb85ez","LP-0302","Loading Point 302","cmifyithz00ve2o7g8t35088k",,true,7,-4.257428006874305,119.1181434013921,"Seam-B1","{""sulfur"":0.659978470823428,""calorie"":5090.351208438608,""moisture"":16.08903872814884,""ash_content"":8.084497182838088}","2025-11-26T12:04:30.335Z","2025-11-26T12:04:30.335Z"
"cmifyitxd01e62o7gkzal0rb9","LP-0303","Loading Point 303","cmifyiti500vj2o7ghko4oufk",,true,3,-4.003305606234318,119.2257472282315,"Seam-B2","{""sulfur"":0.7554521031635397,""calorie"":5283.672451763107,""moisture"":15.40117791476081,""ash_content"":5.372022397015501}","2025-11-26T12:04:30.337Z","2025-11-26T12:04:30.337Z"
"cmifyitxf01e82o7gai8mz8x9","LP-0304","Loading Point 304","cmifyitic00vq2o7g4yicblew",,true,9,-3.295821648321168,116.1153659945153,"Seam-D","{""sulfur"":0.4210156635047339,""calorie"":5883.967300120385,""moisture"":11.01472906208545,""ash_content"":6.071328518153154}","2025-11-26T12:04:30.339Z","2025-11-26T12:04:30.339Z"
"cmifyitxh01ea2o7g5ijjp33d","LP-0305","Loading Point 305","cmifyitin00w02o7gwiq87d70",,true,4,-4.213758606770809,119.6515766721543,"Seam-B2","{""sulfur"":0.7179188010081481,""calorie"":4736.122741805764,""moisture"":14.60053451233361,""ash_content"":6.911967248380318}","2025-11-26T12:04:30.341Z","2025-11-26T12:04:30.341Z"
"cmifyitxi01ec2o7gvfklfqep","LP-0306","Loading Point 306","cmifyitio00w12o7gs6n0aaq3",,true,4,-3.74057326884828,115.3047939285761,"Seam-A2","{""sulfur"":0.5135138299213171,""calorie"":5155.760624939398,""moisture"":18.69449736100555,""ash_content"":11.10610170856107}","2025-11-26T12:04:30.342Z","2025-11-26T12:04:30.342Z"
"cmifyitxk01ee2o7g9rl77v5p","LP-0307","Loading Point 307","cmifyitis00w52o7g63mk8fqf",,true,7,-4.877224807556868,116.7091059004706,"Seam-C1","{""sulfur"":0.7917614579116972,""calorie"":4681.551577848532,""moisture"":19.7449100385225,""ash_content"":5.743836109973746}","2025-11-26T12:04:30.344Z","2025-11-26T12:04:30.344Z"
"cmifyitxl01eg2o7g2hbpc73l","LP-0308","Loading Point 308","cmifyitiv00w72o7gzc513241",,true,5,-4.357302101772397,115.2010397272431,"Seam-B1","{""sulfur"":0.4442865104410986,""calorie"":5977.001229442276,""moisture"":13.88367860898612,""ash_content"":7.047323037039243}","2025-11-26T12:04:30.346Z","2025-11-26T12:04:30.346Z"
"cmifyitxn01ei2o7gdlk17w9f","LP-0309","Loading Point 309","cmifyitiw00w82o7g9wj63xn2",,true,7,-2.658568550655034,116.6599279708083,"Seam-A1","{""sulfur"":0.3387391702609279,""calorie"":5541.006027887787,""moisture"":13.23806657480418,""ash_content"":9.841309564097802}","2025-11-26T12:04:30.347Z","2025-11-26T12:04:30.347Z"
"cmifyitxo01ek2o7g9vouj6sz","LP-0310","Loading Point 310","cmifyitiy00wa2o7g70phtzih",,true,4,-4.514225744292623,117.8474348050165,"Seam-C1","{""sulfur"":0.7688560900255514,""calorie"":5330.225517108859,""moisture"":15.75684938912989,""ash_content"":11.35404471125073}","2025-11-26T12:04:30.349Z","2025-11-26T12:04:30.349Z"
"cmifyitxq01em2o7gzjlftd4g","LP-0311","Loading Point 311","cmifyitiz00wb2o7ghk0rsiqd",,true,4,-4.907651191340288,119.6435666131326,"Seam-A2","{""sulfur"":0.2265546618189663,""calorie"":5633.245795971572,""moisture"":9.034017703693541,""ash_content"":10.95378796454776}","2025-11-26T12:04:30.351Z","2025-11-26T12:04:30.351Z"
"cmifyitxs01eo2o7g6f8z4cc1","LP-0312","Loading Point 312","cmifyitj000wc2o7gujzq9atx",,true,4,-4.634654864511864,119.3024301280984,"Seam-B1","{""sulfur"":0.5414855818773525,""calorie"":5497.527913628232,""moisture"":9.707152319038238,""ash_content"":6.082414281715185}","2025-11-26T12:04:30.352Z","2025-11-26T12:04:30.352Z"
"cmifyitxu01eq2o7ghcvs4lqi","LP-0313","Loading Point 313","cmifyitj200wd2o7gr4epr5di",,true,5,-3.790797526364123,115.6087508665976,"Seam-B2","{""sulfur"":0.2922710674994041,""calorie"":5460.6161829762,""moisture"":15.76114559187223,""ash_content"":8.087180782926893}","2025-11-26T12:04:30.354Z","2025-11-26T12:04:30.354Z"
"cmifyitxv01es2o7gj2g4083z","LP-0314","Loading Point 314","cmifyitjd00wo2o7g9xe66cy8",,true,4,-3.395732303366341,117.7354816849532,"Seam-D","{""sulfur"":0.2432659950912908,""calorie"":5188.429842963475,""moisture"":18.54330999690625,""ash_content"":4.601778605220263}","2025-11-26T12:04:30.356Z","2025-11-26T12:04:30.356Z"
"cmifyitxx01eu2o7gc4li8eh3","LP-0315","Loading Point 315","cmifyitji00ws2o7gjsojn142",,true,4,-5.061032836259566,117.2320658346748,"Seam-C1","{""sulfur"":0.3503624250238032,""calorie"":5574.117125077575,""moisture"":10.08894377816817,""ash_content"":11.21395566748778}","2025-11-26T12:04:30.357Z","2025-11-26T12:04:30.357Z"
"cmifyitxy01ew2o7gx93oia82","LP-0316","Loading Point 316","cmifyitjm00ww2o7gs5c3ecme",,true,4,-3.085291396591473,115.5379071208658,"Seam-C1","{""sulfur"":0.3599187727642845,""calorie"":5756.63402700544,""moisture"":17.39924770862923,""ash_content"":11.39892632905739}","2025-11-26T12:04:30.359Z","2025-11-26T12:04:30.359Z"
"cmifyity001ey2o7g0kewt670","LP-0317","Loading Point 317","cmifyitjz00x72o7gh116ntov",,true,7,-4.605696858076604,116.0557436377728,"Seam-D","{""sulfur"":0.417044649903167,""calorie"":5413.072955969621,""moisture"":13.70224872941641,""ash_content"":11.11377106238944}","2025-11-26T12:04:30.360Z","2025-11-26T12:04:30.360Z"
"cmifyity101f02o7gw33npw78","LP-0318","Loading Point 318","cmifyitk100x82o7ghirnqqch",,true,7,-4.115953148477671,118.7172605618426,"Seam-A2","{""sulfur"":0.5483290338998266,""calorie"":4922.069049583098,""moisture"":9.670227588934033,""ash_content"":4.081606918422294}","2025-11-26T12:04:30.361Z","2025-11-26T12:04:30.361Z"
"cmifyity201f22o7g4kxzyf4t","LP-0319","Loading Point 319","cmifyit1u00gp2o7gqzt93hpw",,true,5,-3.542899053284729,119.1761369721897,"Seam-B2","{""sulfur"":0.2690944223786489,""calorie"":4706.217110747013,""moisture"":11.42396408517652,""ash_content"":5.630280877521246}","2025-11-26T12:04:30.363Z","2025-11-26T12:04:30.363Z"
"cmifyity401f42o7gvi06l160","LP-0320","Loading Point 320","cmifyit2100gt2o7g1d8n35a2",,true,4,-2.777825412460618,118.7575552271947,"Seam-A1","{""sulfur"":0.3358400279706972,""calorie"":4924.768902025432,""moisture"":17.54629336594739,""ash_content"":6.4862805898193}","2025-11-26T12:04:30.364Z","2025-11-26T12:04:30.364Z"
"cmifyity501f62o7gr01xgcpn","LP-0321","Loading Point 321","cmifyit2e00h52o7gb7y04i5h",,true,6,-3.65827905170907,118.0656758631746,"Seam-A1","{""sulfur"":0.4378944564244205,""calorie"":5878.557676602873,""moisture"":14.83167350922859,""ash_content"":4.998754349783697}","2025-11-26T12:04:30.365Z","2025-11-26T12:04:30.365Z"
"cmifyity601f82o7gnml7a4mm","LP-0322","Loading Point 322","cmifyit2i00h92o7gled0mdpu",,true,5,-4.519257918890231,118.1550625234306,"Seam-C1","{""sulfur"":0.2226675697164172,""calorie"":5587.079316489181,""moisture"":13.10577483441953,""ash_content"":5.250210008437145}","2025-11-26T12:04:30.367Z","2025-11-26T12:04:30.367Z"
"cmifyity801fa2o7g5pl99lq3","LP-0323","Loading Point 323","cmifyit2u00hk2o7gneh5k5br",,true,9,-3.77726638216188,118.7927795690997,"Seam-B1","{""sulfur"":0.5940462100807201,""calorie"":5331.817324981883,""moisture"":9.977387377756287,""ash_content"":7.655540147439369}","2025-11-26T12:04:30.368Z","2025-11-26T12:04:30.368Z"
"cmifyity901fc2o7g66bx3niv","LP-0324","Loading Point 324","cmifyit2x00hn2o7gnvitw2xi",,true,3,-3.92782641791779,116.1053930454053,"Seam-B2","{""sulfur"":0.384214063527878,""calorie"":4991.322053612615,""moisture"":12.48127931544218,""ash_content"":6.812551950094884}","2025-11-26T12:04:30.370Z","2025-11-26T12:04:30.370Z"
"cmifyityb01fe2o7gpj1vry73","LP-0325","Loading Point 325","cmifyit2z00hp2o7glhq3h6yx",,true,3,-3.043181835873338,116.0062463415056,"Seam-B1","{""sulfur"":0.6219155021728408,""calorie"":4586.26702333962,""moisture"":19.41907322298197,""ash_content"":11.75992844520989}","2025-11-26T12:04:30.371Z","2025-11-26T12:04:30.371Z"
"cmifyityd01fg2o7guzr16j8c","LP-0326","Loading Point 326","cmifyit3200hs2o7gejl8ssw2",,true,5,-3.428623964483215,119.1908997038512,"Seam-C2","{""sulfur"":0.3530532701341796,""calorie"":5453.631647172542,""moisture"":10.34290508324522,""ash_content"":5.405270899224792}","2025-11-26T12:04:30.373Z","2025-11-26T12:04:30.373Z"
"cmifyitye01fi2o7gdgwspdnx","LP-0327","Loading Point 327","cmifyit3600hv2o7gx6hag8ee",,true,9,-5.451082930903907,115.0597936167335,"Seam-C1","{""sulfur"":0.2991724893596533,""calorie"":4963.923981438369,""moisture"":10.76579175131287,""ash_content"":8.003870354974483}","2025-11-26T12:04:30.374Z","2025-11-26T12:04:30.374Z"
"cmifyityf01fk2o7gxvp84pgm","LP-0328","Loading Point 328","cmifyit3700hw2o7g35z9u7hf",,true,5,-4.50999202676963,118.9375940600779,"Seam-B2","{""sulfur"":0.6556781486316392,""calorie"":4523.6438648998,""moisture"":17.19409397413067,""ash_content"":8.12237735909046}","2025-11-26T12:04:30.376Z","2025-11-26T12:04:30.376Z"
"cmifyityh01fm2o7g30pirek1","LP-0329","Loading Point 329","cmifyit3d00i12o7glf6lggeg",,true,9,-4.2126148252465,117.2880923084354,"Seam-B2","{""sulfur"":0.5924379663970447,""calorie"":5769.903295876804,""moisture"":8.785811025605526,""ash_content"":4.472152057940905}","2025-11-26T12:04:30.377Z","2025-11-26T12:04:30.377Z"
"cmifyityi01fo2o7gu31ltrx3","LP-0330","Loading Point 330","cmifyit3e00i22o7gwtbgx71g",,true,3,-3.376770727860513,119.6092772028209,"Seam-B1","{""sulfur"":0.3694489612893038,""calorie"":5041.792497206094,""moisture"":8.874188966393941,""ash_content"":5.870733286852179}","2025-11-26T12:04:30.378Z","2025-11-26T12:04:30.378Z"
"cmifyityj01fq2o7gpmvelfev","LP-0331","Loading Point 331","cmifyit3y00ij2o7gcq657djj",,true,9,-4.297412705080582,116.9919038242313,"Seam-A1","{""sulfur"":0.6620457380207576,""calorie"":5268.91924364816,""moisture"":15.37370086700676,""ash_content"":10.80267081188585}","2025-11-26T12:04:30.379Z","2025-11-26T12:04:30.379Z"
"cmifyityk01fs2o7gmlw4u5fo","LP-0332","Loading Point 332","cmifyit4600iq2o7guydcooc8",,true,6,-4.533259147041377,118.7661356175758,"Seam-A2","{""sulfur"":0.2278576770620892,""calorie"":5167.910557613698,""moisture"":18.06624341017233,""ash_content"":11.74806950922107}","2025-11-26T12:04:30.381Z","2025-11-26T12:04:30.381Z"
"cmifyitym01fu2o7ggg33g39x","LP-0333","Loading Point 333","cmifyit4q00j72o7gh4ky2kwz",,true,4,-4.832902065301888,119.1640257905289,"Seam-A1","{""sulfur"":0.377778609966909,""calorie"":5976.425033010918,""moisture"":13.68684047145456,""ash_content"":9.434115722928238}","2025-11-26T12:04:30.382Z","2025-11-26T12:04:30.382Z"
"cmifyityn01fw2o7g2y1k36c9","LP-0334","Loading Point 334","cmifyit4t00ja2o7ghypzreuc",,true,5,-5.273427219026164,117.7319556027251,"Seam-D","{""sulfur"":0.3005804882885237,""calorie"":4757.137299206834,""moisture"":16.55678280085252,""ash_content"":5.150399168500259}","2025-11-26T12:04:30.383Z","2025-11-26T12:04:30.383Z"
"cmifyityo01fy2o7gsvcfi6us","LP-0335","Loading Point 335","cmifyit5h00jv2o7gg5a6q5an",,true,6,-4.366592876512423,117.0526881562209,"Seam-B1","{""sulfur"":0.7909088103957402,""calorie"":5404.932950183936,""moisture"":16.4335930797392,""ash_content"":8.58090913229998}","2025-11-26T12:04:30.385Z","2025-11-26T12:04:30.385Z"
"cmifyityp01g02o7gf210xc1c","LP-0336","Loading Point 336","cmifyit5q00k22o7g98jhyolw",,true,3,-4.072165912099519,117.4642057713183,"Seam-C2","{""sulfur"":0.6713735227011801,""calorie"":5835.749266380502,""moisture"":10.08317418785079,""ash_content"":9.356572655017517}","2025-11-26T12:04:30.386Z","2025-11-26T12:04:30.386Z"
"cmifyityr01g22o7g9tnqqra7","LP-0337","Loading Point 337","cmifyit6c00km2o7gc4x32fvk",,true,7,-4.195044086175054,115.2243500333325,"Seam-B2","{""sulfur"":0.3774432160938422,""calorie"":5849.823497803382,""moisture"":13.91101127927269,""ash_content"":6.678093729304763}","2025-11-26T12:04:30.387Z","2025-11-26T12:04:30.387Z"
"cmifyityt01g42o7geggpdeip","LP-0338","Loading Point 338","cmifyit6d00kn2o7gmaspcbbb",,true,3,-3.584419356316299,116.3300575428966,"Seam-A1","{""sulfur"":0.2841201831531105,""calorie"":5060.368721485651,""moisture"":10.69079923768221,""ash_content"":4.835450484638434}","2025-11-26T12:04:30.389Z","2025-11-26T12:04:30.389Z"
"cmifyityu01g62o7ggff1c5uw","LP-0339","Loading Point 339","cmifyit6j00kt2o7gkjbdj3tu",,true,7,-4.207675703746062,119.7838582455056,"Seam-C2","{""sulfur"":0.2583498411687191,""calorie"":5794.603553849463,""moisture"":19.90977019067159,""ash_content"":5.386579635979954}","2025-11-26T12:04:30.390Z","2025-11-26T12:04:30.390Z"
"cmifyityv01g82o7gzby7bmk4","LP-0340","Loading Point 340","cmifyit6p00ky2o7gf7ht3l0x",,true,7,-3.505491895446283,119.6018148996453,"Seam-A1","{""sulfur"":0.7678484507047656,""calorie"":5929.603004342573,""moisture"":9.61634789699648,""ash_content"":10.09422117972539}","2025-11-26T12:04:30.392Z","2025-11-26T12:04:30.392Z"
"cmifyityx01ga2o7g5ahcajd6","LP-0341","Loading Point 341","cmifyit6q00kz2o7gw6pjhjok",,true,4,-3.663589685227096,116.0626255029351,"Seam-A2","{""sulfur"":0.4328207474829673,""calorie"":5963.378000451074,""moisture"":8.222603346544858,""ash_content"":7.106365905032993}","2025-11-26T12:04:30.393Z","2025-11-26T12:04:30.393Z"
"cmifyityy01gc2o7gs4hxgkyf","LP-0342","Loading Point 342","cmifyit6v00l42o7gvpztaagi",,true,9,-2.663298418936776,119.9705353689212,"Seam-C1","{""sulfur"":0.4547726007352172,""calorie"":5053.040354361711,""moisture"":18.94699991857589,""ash_content"":4.575678812653729}","2025-11-26T12:04:30.394Z","2025-11-26T12:04:30.394Z"
"cmifyityz01ge2o7ghyrh16jz","LP-0343","Loading Point 343","cmifyit6z00l82o7golrhinl7",,true,3,-2.878907882542776,116.6105493846905,"Seam-A2","{""sulfur"":0.5084554867525781,""calorie"":4976.148709681559,""moisture"":10.19380554418024,""ash_content"":8.726265875288254}","2025-11-26T12:04:30.396Z","2025-11-26T12:04:30.396Z"
"cmifyitz001gg2o7gwsge1gbh","LP-0344","Loading Point 344","cmifyit7600le2o7g7agqz6dp",,true,3,-5.271068643380664,117.0823261749936,"Seam-C1","{""sulfur"":0.4829076346970374,""calorie"":5274.525039955215,""moisture"":9.45366279688335,""ash_content"":8.663063654885372}","2025-11-26T12:04:30.397Z","2025-11-26T12:04:30.397Z"
"cmifyitz201gi2o7gi6qsjed9","LP-0345","Loading Point 345","cmifyit7800lg2o7gp0o0ad50",,true,3,-4.924735172947201,115.1902093030113,"Seam-B1","{""sulfur"":0.479354466289439,""calorie"":5059.994231513166,""moisture"":12.94695000283987,""ash_content"":9.381392083615623}","2025-11-26T12:04:30.398Z","2025-11-26T12:04:30.398Z"
"cmifyitz301gk2o7gekeztelk","LP-0346","Loading Point 346","cmifyit7900lh2o7gg6gfrkho",,true,7,-5.067027205199946,117.0797552545644,"Seam-A2","{""sulfur"":0.4632428911760911,""calorie"":5596.923267031765,""moisture"":12.60315493158625,""ash_content"":8.639029593075291}","2025-11-26T12:04:30.399Z","2025-11-26T12:04:30.399Z"
"cmifyitz401gm2o7g7drd5xjg","LP-0347","Loading Point 347","cmifyit7d00ll2o7gdew1a0mn",,true,3,-3.31128898145667,117.4863688717884,"Seam-C1","{""sulfur"":0.525810483463977,""calorie"":5186.50175942313,""moisture"":16.27956645473272,""ash_content"":6.267359429540001}","2025-11-26T12:04:30.401Z","2025-11-26T12:04:30.401Z"
"cmifyitz601go2o7gb1amu8u7","LP-0348","Loading Point 348","cmifyit7j00lr2o7g4iyri5s0",,true,7,-3.183827495219311,119.0974057650352,"Seam-C2","{""sulfur"":0.6578188033216754,""calorie"":4604.163834401293,""moisture"":9.450044773770308,""ash_content"":4.803073735651282}","2025-11-26T12:04:30.402Z","2025-11-26T12:04:30.402Z"
"cmifyitz701gq2o7g0h0c3a71","LP-0349","Loading Point 349","cmifyit7q00lx2o7g989f377j",,true,7,-4.890490621871829,118.3378728201494,"Seam-D","{""sulfur"":0.705964018319617,""calorie"":5977.085451321957,""moisture"":18.50996451586118,""ash_content"":8.133313725354615}","2025-11-26T12:04:30.403Z","2025-11-26T12:04:30.403Z"
"cmifyitz901gs2o7gqxsvtsmd","LP-0350","Loading Point 350","cmifyit8000m62o7gwo64bswx",,true,3,-3.756029611420394,118.871458967254,"Seam-B1","{""sulfur"":0.6637559819591112,""calorie"":5885.316249702248,""moisture"":18.09777545671641,""ash_content"":9.765763489656944}","2025-11-26T12:04:30.405Z","2025-11-26T12:04:30.405Z"
"cmifyitza01gu2o7gv7runj3j","LP-0351","Loading Point 351","cmifyit8400ma2o7g4mtrqw5l",,true,4,-3.557011366489083,115.7661198039519,"Seam-A1","{""sulfur"":0.7080784965157654,""calorie"":5590.142853007855,""moisture"":11.13564757111769,""ash_content"":4.883394579141726}","2025-11-26T12:04:30.407Z","2025-11-26T12:04:30.407Z"
"cmifyitzc01gw2o7g8rlxd6zx","LP-0352","Loading Point 352","cmifyit8g00ml2o7gzs0x0vy2",,true,6,-3.493560924388594,117.1342187523271,"Seam-A2","{""sulfur"":0.6882570679827116,""calorie"":5181.203283809224,""moisture"":8.843997420340072,""ash_content"":5.743610809370388}","2025-11-26T12:04:30.408Z","2025-11-26T12:04:30.408Z"
"cmifyitzd01gy2o7gy9hhhj5n","LP-0353","Loading Point 353","cmifyit8k00mp2o7g2akv6lyu",,true,3,-5.313989031191951,116.0565581746965,"Seam-D","{""sulfur"":0.6242228523513278,""calorie"":5816.955023824972,""moisture"":19.98171130050577,""ash_content"":4.472842407262135}","2025-11-26T12:04:30.409Z","2025-11-26T12:04:30.409Z"
"cmifyitze01h02o7gyr5qygjs","LP-0354","Loading Point 354","cmifyit8r00mv2o7gaj7onlzy",,true,9,-4.996950210803433,119.2390035825516,"Seam-A1","{""sulfur"":0.6039149368427438,""calorie"":5056.067477200478,""moisture"":12.76613685506487,""ash_content"":11.39531206594938}","2025-11-26T12:04:30.411Z","2025-11-26T12:04:30.411Z"
"cmifyitzg01h22o7gp2jsopvs","LP-0355","Loading Point 355","cmifyit8w00n02o7gsqznreun",,true,7,-4.20976203977345,116.4195493679392,"Seam-C1","{""sulfur"":0.4631795090258281,""calorie"":4597.804441658569,""moisture"":14.02942799923608,""ash_content"":6.795167752588092}","2025-11-26T12:04:30.412Z","2025-11-26T12:04:30.412Z"
"cmifyitzh01h42o7g0w3rz0ua","LP-0356","Loading Point 356","cmifyit9300n62o7goa8lxcn7",,true,4,-5.452738615524477,118.2686392711246,"Seam-A1","{""sulfur"":0.7587806363134675,""calorie"":4532.368161707132,""moisture"":14.58519085778837,""ash_content"":7.413316164148574}","2025-11-26T12:04:30.413Z","2025-11-26T12:04:30.413Z"
"cmifyitzi01h62o7gfww2g506","LP-0357","Loading Point 357","cmifyit9a00nd2o7groops541",,true,9,-4.831782823200036,119.3325515997594,"Seam-A2","{""sulfur"":0.7824346023196234,""calorie"":5253.855721824561,""moisture"":12.85586418156563,""ash_content"":8.279417168923123}","2025-11-26T12:04:30.414Z","2025-11-26T12:04:30.414Z"
"cmifyitzj01h82o7g0chzwfe8","LP-0358","Loading Point 358","cmifyit9b00ne2o7giydu2uh9",,true,5,-5.41371484213504,117.7658016066326,"Seam-A2","{""sulfur"":0.5184493236819016,""calorie"":5633.087879566428,""moisture"":9.108297422269164,""ash_content"":9.612079974954524}","2025-11-26T12:04:30.416Z","2025-11-26T12:04:30.416Z"
"cmifyitzl01ha2o7ge7iumaho","LP-0359","Loading Point 359","cmifyit9u00nv2o7givwkaffz",,true,9,-3.759847196755352,119.3769796549728,"Seam-C2","{""sulfur"":0.6566575145420634,""calorie"":5813.479368058934,""moisture"":16.16653753802063,""ash_content"":11.44688308125882}","2025-11-26T12:04:30.417Z","2025-11-26T12:04:30.417Z"
"cmifyitzm01hc2o7gk0raua9a","LP-0360","Loading Point 360","cmifyit9w00nx2o7gt19901pc",,true,9,-5.364868407174219,116.2103229255762,"Seam-D","{""sulfur"":0.5748828821277405,""calorie"":5696.008037942547,""moisture"":18.58528243939282,""ash_content"":10.03563015299016}","2025-11-26T12:04:30.419Z","2025-11-26T12:04:30.419Z"
"cmifyitzo01he2o7guviskaum","LP-0361","Loading Point 361","cmifyita600o62o7g2cq1xsi7",,true,9,-3.606919402029756,116.6842566523395,"Seam-B1","{""sulfur"":0.7993803716730565,""calorie"":5091.536317134881,""moisture"":13.20170878163013,""ash_content"":7.394234909296301}","2025-11-26T12:04:30.420Z","2025-11-26T12:04:30.420Z"
"cmifyitzp01hg2o7g5xfbw0rh","LP-0362","Loading Point 362","cmifyitac00ob2o7gwrzs389o",,true,9,-3.225553434494163,115.4407278980364,"Seam-C2","{""sulfur"":0.2761097424439673,""calorie"":5519.168419753926,""moisture"":19.1932045025196,""ash_content"":10.98075169732734}","2025-11-26T12:04:30.421Z","2025-11-26T12:04:30.421Z"
"cmifyitzq01hi2o7gm6m5brg9","LP-0363","Loading Point 363","cmifyitad00oc2o7g8rq2z36g",,true,4,-5.091480183182188,115.3004926677205,"Seam-C2","{""sulfur"":0.7809544024437247,""calorie"":5447.211494931567,""moisture"":15.70949015178609,""ash_content"":7.291668029647859}","2025-11-26T12:04:30.423Z","2025-11-26T12:04:30.423Z"
"cmifyitzs01hk2o7g4gvte44z","LP-0364","Loading Point 364","cmifyitak00oj2o7gag75khdo",,true,4,-3.675847957068077,115.9350192602861,"Seam-D","{""sulfur"":0.587837042553536,""calorie"":5475.457486069195,""moisture"":14.70654815591655,""ash_content"":10.99856719785287}","2025-11-26T12:04:30.424Z","2025-11-26T12:04:30.424Z"
"cmifyitzt01hm2o7g3czccxfd","LP-0365","Loading Point 365","cmifyitam00ol2o7g94vhyq2v",,true,9,-3.468056891107721,116.3005846372664,"Seam-D","{""sulfur"":0.7986937096802811,""calorie"":5966.264870495759,""moisture"":10.70190165043929,""ash_content"":9.800262134637}","2025-11-26T12:04:30.425Z","2025-11-26T12:04:30.425Z"
"cmifyitzu01ho2o7gu1jqy8wq","LP-0366","Loading Point 366","cmifyitb000oy2o7g0euthij5",,true,4,-4.80046985308291,117.1990230917379,"Seam-D","{""sulfur"":0.4103108763440553,""calorie"":4648.059130953669,""moisture"":9.90304962158212,""ash_content"":7.325701412360182}","2025-11-26T12:04:30.427Z","2025-11-26T12:04:30.427Z"
"cmifyitzw01hq2o7gaoaxovqw","LP-0367","Loading Point 367","cmifyitbj00pf2o7gxjt0muxu",,true,9,-3.956779427967656,116.0770029904353,"Seam-C2","{""sulfur"":0.500281812200125,""calorie"":5101.391892183425,""moisture"":14.03394301555163,""ash_content"":11.11263209944181}","2025-11-26T12:04:30.428Z","2025-11-26T12:04:30.428Z"
"cmifyitzx01hs2o7gbxxnglrl","LP-0368","Loading Point 368","cmifyitbm00pi2o7gb613qz99",,true,4,-4.752452025854048,117.897414010604,"Seam-D","{""sulfur"":0.7774030837224133,""calorie"":4561.230246125922,""moisture"":19.58037776036703,""ash_content"":10.32766836541839}","2025-11-26T12:04:30.429Z","2025-11-26T12:04:30.429Z"
"cmifyitzy01hu2o7gcf5ue2ky","LP-0369","Loading Point 369","cmifyitbq00pl2o7gwxuk47do",,true,6,-5.134886060673693,115.8613701267764,"Seam-B1","{""sulfur"":0.2215716823642467,""calorie"":5479.354086877142,""moisture"":12.5217813134182,""ash_content"":6.644436449463893}","2025-11-26T12:04:30.431Z","2025-11-26T12:04:30.431Z"
"cmifyiu0001hw2o7gbe9vs1zk","LP-0370","Loading Point 370","cmifyitc800q22o7gd1ayg9hd",,true,8,-5.47798707082758,119.7013639171385,"Seam-B1","{""sulfur"":0.2376291484737865,""calorie"":5335.447377489509,""moisture"":9.368453314995197,""ash_content"":5.968694605622822}","2025-11-26T12:04:30.432Z","2025-11-26T12:04:30.432Z"
"cmifyiu0101hy2o7gq60lwz4k","LP-0371","Loading Point 371","cmifyitc900q32o7gez7uphpf",,true,6,-4.870878434300908,115.6686571496877,"Seam-A1","{""sulfur"":0.4180393182490094,""calorie"":4940.124955360625,""moisture"":16.85814678571283,""ash_content"":8.359801136741087}","2025-11-26T12:04:30.434Z","2025-11-26T12:04:30.434Z"
