"id","recordDate","shift","miningSiteId","targetProduction","actualProduction","achievement","avgCalori","avgAshContent","avgSulfur","avgMoisture","totalTrips","totalDistance","totalFuel","avgCycleTime","trucksOperating","trucksBreakdown","excavatorsOperating","excavatorsBreakdown","utilizationRate","downtimeHours","remarks","createdAt","updatedAt"
"cmifyj3kc0dow2o7gdhd6e2lm","2025-10-29T00:00:00.000Z","SHIFT_1","cmifyitan00om2o7gq3s1vftg",9738.366992807923,10043.0220872856,103.1284002205162,5030.478118304783,6.254663875373362,0.4610047869781049,16.28634635286345,401,35120.0576639119,28014.05630711889,36.67895173778992,21,2,7,0,85.16019565503882,0.341853723134018,,"2025-11-26T12:04:42.828Z","2025-11-26T12:04:42.828Z"
"cmifyj3kd0doy2o7gu9supjj4","2025-10-29T00:00:00.000Z","SHIFT_2","cmifyitao00on2o7gx6ykrxsw",6632.346628279087,6179.146539013925,93.16682141833779,5401.773995674596,7.142687672730852,0.5326356596037031,17.12541855520584,247,21153.10946846342,13273.44221356646,25.27107672341984,37,2,4,1,89.06996153078005,0.1048665199497627,,"2025-11-26T12:04:42.830Z","2025-11-26T12:04:42.830Z"
"cmifyj3kf0dp02o7gfymg2yb2","2025-10-29T00:00:00.000Z","SHIFT_3","cmifyitap00oo2o7g0g13an3v",8341.656455904778,8988.17495025597,107.7504809478643,5582.301118752362,5.219596742834412,0.302471292564708,14.66226994030949,359,29960.66021576342,18345.47838860267,39.50454385696746,21,2,5,1,76.69314321556507,1.834247666468674,,"2025-11-26T12:04:42.831Z","2025-11-26T12:04:42.831Z"
"cmifyj3kg0dp22o7gp6cmckmt","2025-10-29T00:00:00.000Z","SHIFT_1","cmifyitar00op2o7gy8m66pnv",13514.52287158489,11876.89037489597,87.88242461646841,5674.337131329507,8.86370444775879,0.6418018223296387,11.62830259064595,475,37308.66541388102,34122.75077471116,36.24188443676805,35,2,3,0,71.47974982354218,0.8815555552165617,,"2025-11-26T12:04:42.833Z","2025-11-26T12:04:42.833Z"
"cmifyj3ki0dp42o7ge35181ih","2025-10-29T00:00:00.000Z","SHIFT_2","cmifyitas00oq2o7gq2k95rmt",10492.10184910256,8975.504467472987,85.54534254965039,4935.716414708985,9.531212240077132,0.647383504188464,12.45707396087507,359,35425.0358398527,22932.10934733539,25.90286368700776,21,1,3,0,78.91655793237726,1.804542908754242,,"2025-11-26T12:04:42.834Z","2025-11-26T12:04:42.834Z"
"cmifyj3kj0dp62o7gq4jbg61j","2025-10-28T00:00:00.000Z","SHIFT_3","cmifyitat00or2o7gdzczaqrv",6257.344025744121,5503.211398424706,87.94803954814145,5699.379814428985,8.183267242494669,0.549908583465273,16.66986536098209,220,26341.92660646274,11682.74018346249,34.40771464688527,17,1,3,0,84.78255637768972,0.04835599787504119,,"2025-11-26T12:04:42.835Z","2025-11-26T12:04:42.835Z"
"cmifyj3kl0dp82o7gsuberc2m","2025-10-28T00:00:00.000Z","SHIFT_1","cmifyitau00os2o7gieigdg4w",7631.608034459645,7249.147660957766,94.98846937925896,5539.897296695039,5.550649908160223,0.6485209700341753,18.28334699939724,289,26594.43001631312,17291.556301825,26.09050955864021,32,2,4,1,76.45728698661794,1.970007515058577,,"2025-11-26T12:04:42.837Z","2025-11-26T12:04:42.837Z"
"cmifyj3kn0dpa2o7g55gn41xt","2025-10-28T00:00:00.000Z","SHIFT_2","cmifyitav00ot2o7g6vdjkrr7",11411.5322850664,8858.143717845403,77.6244898280447,4807.936309501472,9.139373826732657,0.3948608840480515,11.16753095168692,354,36303.10990225735,26533.87380232271,36.05590786022116,17,0,6,0,76.68627403164659,1.866615872982511,,"2025-11-26T12:04:42.839Z","2025-11-26T12:04:42.839Z"
"cmifyj3ko0dpc2o7gczn7jqaj","2025-10-28T00:00:00.000Z","SHIFT_3","cmifyitaw00ou2o7g34nj3mae",11194.71335811051,10469.67568078081,93.52339221080267,5661.814240238872,8.443358527434222,0.5944381625650628,18.28455668018903,418,36552.26644817318,25824.57956827869,26.53549014345904,15,0,6,0,77.62871285147584,1.596520237718649,,"2025-11-26T12:04:42.840Z","2025-11-26T12:04:42.840Z"
"cmifyj3kq0dpe2o7g0mby122d","2025-10-28T00:00:00.000Z","SHIFT_1","cmifyitax00ov2o7glxijli2l",6773.563246889061,7403.699954408458,109.3028836456027,5335.585805749495,5.716018877544943,0.3737658266914757,13.21740192247254,296,32660.56039770183,18077.50247791624,32.91553901516383,17,1,4,0,86.00859625638262,0.9534980573806937,,"2025-11-26T12:04:42.842Z","2025-11-26T12:04:42.842Z"
"cmifyj3kr0dpg2o7gtb597igi","2025-10-28T00:00:00.000Z","SHIFT_2","cmifyitay00ow2o7gpzncp1iq",12520.46239285595,11993.98025643362,95.79502641433807,5754.664417521327,6.85713473335964,0.5708017360661205,13.17630962973939,479,53983.62670067294,30365.17872465106,36.10342078025775,15,2,6,0,81.41506381574051,0.0694545071574959,,"2025-11-26T12:04:42.843Z","2025-11-26T12:04:42.843Z"
"cmifyj3kt0dpi2o7g75xva8on","2025-10-28T00:00:00.000Z","SHIFT_3","cmifyitaz00ox2o7g9oj30vfe",5785.239672974496,5850.58327647423,101.1294882700363,5680.975746854133,7.258263428545749,0.4458248524545361,15.50593213294242,234,23792.47253676107,15273.60073694686,28.84815692987367,29,2,3,1,78.43276248074257,1.021833189219172,,"2025-11-26T12:04:42.845Z","2025-11-26T12:04:42.845Z"
"cmifyj3ku0dpk2o7gfllgdzk6","2025-10-28T00:00:00.000Z","SHIFT_1","cmifyitb000oy2o7g0euthij5",13367.66125002565,13501.3763452717,101.0002878794209,5070.380536747677,8.192055896505382,0.5405272244874455,19.66798043346204,540,44442.12905813844,32691.03894289867,38.98762457221395,27,1,7,0,77.87014104844341,0.2045366362995851,,"2025-11-26T12:04:42.846Z","2025-11-26T12:04:42.846Z"
"cmifyj3kw0dpm2o7g8hp8u16z","2025-10-28T00:00:00.000Z","SHIFT_2","cmifyitb100oz2o7gehsq958c",7114.217861794876,6212.42066968621,87.32401495670324,5618.066422676502,6.587222178852188,0.6865123971297753,10.87011896241189,248,27154.56557853713,12669.92215989759,38.76143690004317,35,2,7,0,83.73293192620582,0.5953783915499207,,"2025-11-26T12:04:42.848Z","2025-11-26T12:04:42.848Z"
"cmifyj3kx0dpo2o7g094s5oxq","2025-10-28T00:00:00.000Z","SHIFT_3","cmifyitb200p02o7gh10n1o2z",14934.9752010482,10500.67636962766,70.30929899964403,5264.553420089244,7.105093069420855,0.409269635523137,19.79163626447616,420,43545.59261775721,28576.91871500598,26.01688307110862,35,2,5,0,80.1692940253281,0.7382624210365498,,"2025-11-26T12:04:42.850Z","2025-11-26T12:04:42.850Z"
"cmifyj3kz0dpq2o7gq4znj5vr","2025-10-27T00:00:00.000Z","SHIFT_1","cmifyitb300p12o7gotugqtm4",5802.539749253039,5870.471456748816,101.1707236905102,5350.27048251114,6.12359603640828,0.6304706743400798,11.75631496562748,234,24327.62232372578,17422.41840520858,25.19647431728619,24,0,5,0,81.42059080863342,0.8948641827055415,,"2025-11-26T12:04:42.851Z","2025-11-26T12:04:42.851Z"
"cmifyj3l00dps2o7gz6jd9bsk","2025-10-27T00:00:00.000Z","SHIFT_2","cmifyitb400p22o7gt2xovzyt",14391.76077993301,12858.22288807689,89.34433447508113,5575.577104265574,7.532313607863923,0.6628140298830716,15.04205335177772,514,40021.19177199903,28158.35579653631,34.93198858209033,15,0,3,0,75.3331417643796,0.5370395515710635,,"2025-11-26T12:04:42.853Z","2025-11-26T12:04:42.853Z"
"cmifyj3l20dpu2o7geeyzpan9","2025-10-27T00:00:00.000Z","SHIFT_3","cmifyitb600p32o7gugna58p6",8744.71685842634,8062.672369423114,92.20049659645626,5573.399004809517,9.757891726792128,0.6239749419035878,15.00236360730566,322,25660.33304097558,20212.597566913,33.36236612999014,15,1,4,0,73.20829878301792,0.3721246980143871,,"2025-11-26T12:04:42.854Z","2025-11-26T12:04:42.854Z"
"cmifyj3l40dpw2o7gc3srlabn","2025-10-27T00:00:00.000Z","SHIFT_1","cmifyitb700p42o7gc8tqn61d",13568.50007609118,10512.32530944988,77.47595718390028,5513.964016300883,7.517523826056718,0.5380243149513855,14.90078496640449,420,40032.41070077321,24463.31695572186,38.32119973085301,28,2,3,1,73.0446078688845,0.2829636981568173,,"2025-11-26T12:04:42.856Z","2025-11-26T12:04:42.856Z"
"cmifyj3l50dpy2o7gvbf2fct1","2025-10-27T00:00:00.000Z","SHIFT_2","cmifyitb800p52o7gxj9n0doe",11764.84416347072,8712.664836269942,74.05678065266986,5312.258198104433,5.883712600728238,0.439253662342264,15.10108347385322,348,41063.69350369384,21470.59596919242,35.8115796084173,38,2,4,0,70.15182230901462,1.718600154190392,,"2025-11-26T12:04:42.858Z","2025-11-26T12:04:42.858Z"
"cmifyj3l70dq02o7gwer0863p","2025-10-27T00:00:00.000Z","SHIFT_3","cmifyitb900p62o7gvrbt9tkv",5259.942844587295,5569.810586989412,105.891085731492,4862.181702347812,7.647918718379797,0.647468249145168,18.86713830311236,222,24785.59299838824,14859.7518854528,36.63415819816161,32,1,5,0,78.53718756310907,0.185391728547541,,"2025-11-26T12:04:42.859Z","2025-11-26T12:04:42.859Z"
"cmifyj3l80dq22o7gpo0jn9z2","2025-10-27T00:00:00.000Z","SHIFT_1","cmifyitba00p72o7gwg2kvsp0",5229.844177142551,3973.613737191703,75.97958184985124,5635.191722220222,7.274610716834341,0.4903814718844431,11.75930276811614,158,14339.27886584187,8469.316817439658,34.27987446645206,18,2,6,0,72.61193234052465,0.2091781336239773,,"2025-11-26T12:04:42.861Z","2025-11-26T12:04:42.861Z"
"cmifyj3la0dq42o7gtu6zv9v4","2025-10-27T00:00:00.000Z","SHIFT_2","cmifyitbb00p82o7gyp3zjnrl",10354.52072236214,10557.08943368942,101.9563311210513,5578.941334688528,6.213683611258888,0.426190312492112,18.07354405664307,422,41625.14183379972,22014.26740462644,38.91715020620458,31,1,4,0,88.55723483094499,0.4572393222844116,,"2025-11-26T12:04:42.862Z","2025-11-26T12:04:42.862Z"
"cmifyj3lb0dq62o7gietoj3ij","2025-10-27T00:00:00.000Z","SHIFT_3","cmifyitbc00p92o7gtymfythh",6377.1219912659,4971.996019497131,77.96614250608303,5382.873644564847,5.615100098538118,0.3096733354917326,13.37046779238124,198,17925.31901645915,10492.41657449195,36.19697975716121,36,2,7,0,74.34552558490454,1.680463649603162,,"2025-11-26T12:04:42.864Z","2025-11-26T12:04:42.864Z"
"cmifyj3ld0dq82o7gn9rk0l8k","2025-10-27T00:00:00.000Z","SHIFT_1","cmifyitbd00pa2o7gexz7ohs8",11600.10495952357,8499.51898871214,73.27105244624633,4877.878080291549,7.865314236156817,0.5787339782752741,13.27783399840811,339,34044.00403411095,23310.69680870972,25.62502301302612,32,2,3,0,83.78803829279812,1.610489414592241,,"2025-11-26T12:04:42.865Z","2025-11-26T12:04:42.865Z"
"cmifyj3le0dqa2o7gn9b3jglf","2025-10-26T00:00:00.000Z","SHIFT_2","cmifyitbe00pb2o7g5k4kcp7j",10975.21407477073,10361.04844916318,94.40406700567821,5533.860700869621,8.711406947039677,0.4873342249984273,14.23909741176974,414,34508.82734502297,27146.51248628533,37.66154544191082,17,0,6,1,84.41171355559544,0.1432522468085007,,"2025-11-26T12:04:42.867Z","2025-11-26T12:04:42.867Z"
"cmifyj3lg0dqc2o7gbrdoeipk","2025-10-26T00:00:00.000Z","SHIFT_3","cmifyitbf00pc2o7gosz0gfyv",9871.995437356181,9651.527377718325,97.76673256144758,5777.235819737632,8.380045235607408,0.3427889012269091,10.9089966172369,386,40317.77519133279,25949.08353584823,36.71402194348215,28,2,3,0,79.98910350429195,1.459033583687566,,"2025-11-26T12:04:42.868Z","2025-11-26T12:04:42.868Z"
"cmifyj3li0dqe2o7gzud1s2zh","2025-10-26T00:00:00.000Z","SHIFT_1","cmifyitbg00pd2o7g582hgyj7",11686.25172058708,12289.65544992491,105.1633641287637,5475.494182297668,6.052639763834335,0.5561030497655558,19.11002695192958,491,44969.2023544142,26943.73420001485,39.71736422405576,27,0,4,0,86.69195240664092,0.5446991491374509,,"2025-11-26T12:04:42.870Z","2025-11-26T12:04:42.870Z"
"cmifyj3lk0dqg2o7gwb0a131a","2025-10-26T00:00:00.000Z","SHIFT_2","cmifyitbh00pe2o7g34rlgkuc",13370.56354774752,9372.904421672669,70.10104239960539,5193.814527541871,7.998725767214302,0.6885294448476716,18.70686977994695,374,43956.44623726171,22540.03749388056,37.24149006661222,25,0,5,1,89.94862632378712,1.624769442899594,,"2025-11-26T12:04:42.872Z","2025-11-26T12:04:42.872Z"
"cmifyj3ll0dqi2o7g73w12u06","2025-10-26T00:00:00.000Z","SHIFT_3","cmifyitbj00pf2o7gxjt0muxu",12764.09717968996,10942.71853502397,85.73045457876844,5326.130335809542,5.93721020472906,0.63563153734559,10.86584440948997,437,34817.95502707364,22939.48586913836,37.12432996144655,17,0,4,1,76.96254339826874,1.729013773848309,,"2025-11-26T12:04:42.874Z","2025-11-26T12:04:42.874Z"
"cmifyj3ln0dqk2o7gelqpfvxg","2025-10-26T00:00:00.000Z","SHIFT_1","cmifyitbk00pg2o7g86uiyexb",9167.619872224994,8398.445098132624,91.60987492050442,5368.411760727778,8.885407962663297,0.3883391588729183,14.0471167582471,335,37439.71292648289,16797.96732140756,25.59908513451351,16,2,3,0,94.7390826095537,0.5631148345698769,,"2025-11-26T12:04:42.875Z","2025-11-26T12:04:42.875Z"
"cmifyj3lo0dqm2o7gwwoo5h64","2025-10-26T00:00:00.000Z","SHIFT_2","cmifyitbl00ph2o7gt9bigk7z",13293.91882324647,11045.13798427239,83.08413892943486,5774.061667312201,9.186704449191254,0.4955554638292456,18.40460119921822,441,44201.14002737478,25009.61783820672,35.12455123967266,32,2,6,0,79.13119710748077,0.5179607020521284,,"2025-11-26T12:04:42.877Z","2025-11-26T12:04:42.877Z"
"cmifyj3lq0dqo2o7gp0ucuexf","2025-10-26T00:00:00.000Z","SHIFT_3","cmifyitbm00pi2o7gb613qz99",14735.78322184109,15850.24505128991,107.5629629770678,4840.776135012605,9.216263996863239,0.5561092648306194,19.6154460708032,634,53570.98600133076,44637.8970359332,35.289396009978,34,2,3,1,91.00289482922433,1.423510243982956,,"2025-11-26T12:04:42.878Z","2025-11-26T12:04:42.878Z"
"cmifyj3lr0dqq2o7gn0i5gdc8","2025-10-26T00:00:00.000Z","SHIFT_1","cmifyitbn00pj2o7gsfg7e3g6",12687.3941994639,12827.45161528528,101.1039100198155,4819.770387012755,9.312631559604878,0.6640339466234437,16.41460485761963,513,51489.86342878218,28414.43288621267,32.52430298388546,23,1,5,0,93.49403363456354,1.578810731315336,,"2025-11-26T12:04:42.880Z","2025-11-26T12:04:42.880Z"
"cmifyj3lt0dqs2o7gqmf3lwim","2025-10-26T00:00:00.000Z","SHIFT_2","cmifyitbp00pk2o7g8h0rwx5x",5679.393019057555,5692.40243654887,100.2290635187187,5361.217114199628,5.226429266143572,0.6180551677377386,18.51991427141102,227,19334.06383057273,14654.3573256128,37.66147221642385,17,0,4,0,73.5288526418054,0.06193093260287164,,"2025-11-26T12:04:42.881Z","2025-11-26T12:04:42.881Z"
"cmifyj3lu0dqu2o7g0yjkuw7c","2025-10-25T00:00:00.000Z","SHIFT_3","cmifyitbq00pl2o7gwxuk47do",9565.48373767404,10000.7809903437,104.5507081984284,5413.505864954897,8.621151432074573,0.4817550808622773,13.77990684454734,400,40402.57677278051,22982.47602432652,28.91850986307167,24,2,6,0,84.942274188186,1.5626152292479,,"2025-11-26T12:04:42.883Z","2025-11-26T12:04:42.883Z"
"cmifyj3lw0dqw2o7gr87phqty","2025-10-25T00:00:00.000Z","SHIFT_1","cmifyitbr00pm2o7g0n9ntpxa",8093.900821215269,7565.621245668894,93.47311528500968,4853.880075351252,9.900379406965481,0.3876787094751573,16.42355847423523,302,30407.76201186838,22413.45382435399,33.31562212008355,37,0,6,0,90.10900020215797,0.6722937070565811,,"2025-11-26T12:04:42.884Z","2025-11-26T12:04:42.884Z"
"cmifyj3lx0dqy2o7gpk7ldr5r","2025-10-25T00:00:00.000Z","SHIFT_2","cmifyitbs00pn2o7gr60d649y",5861.380761095434,5905.01805672239,100.7444883280164,4916.401768758868,7.157386968559844,0.3463317122536236,13.35310715260477,236,23832.11627784495,12689.02526900265,29.35268862725489,19,2,6,0,87.65100554934621,1.067955901180132,,"2025-11-26T12:04:42.886Z","2025-11-26T12:04:42.886Z"
"cmifyj3lz0dr02o7g20ip29wx","2025-10-25T00:00:00.000Z","SHIFT_3","cmifyitbt00po2o7gfbhui2tb",5924.765074766918,4158.817411415462,70.19379433502806,5438.555849861229,7.686484558016567,0.3429531189680631,19.21241339832788,166,13432.04324286796,11357.697557979,37.59084243789566,22,2,4,0,90.36916635507583,1.793170590704785,,"2025-11-26T12:04:42.888Z","2025-11-26T12:04:42.888Z"
"cmifyj3m10dr22o7grtx3z85k","2025-10-25T00:00:00.000Z","SHIFT_1","cmifyitbu00pp2o7g0x0q8rox",6054.754471742561,6059.88612998686,100.0847541922344,5359.056917475768,7.338748108985032,0.3916227225237011,11.72834560805794,242,19321.78186213961,16578.61607886383,25.21565077773604,27,2,7,1,80.89628737829774,0.7366075311514453,,"2025-11-26T12:04:42.889Z","2025-11-26T12:04:42.889Z"
"cmifyj3m20dr42o7gr7rbkzqs","2025-10-25T00:00:00.000Z","SHIFT_2","cmifyitbv00pq2o7gy5e9z70s",5271.128672940784,3715.454700684021,70.48689059246877,4966.631839829324,8.469707723888042,0.5231388609398746,12.18888763047648,148,16052.92117338621,10677.37124426083,28.17280516381202,31,2,6,0,90.43455742198832,1.462307226817134,,"2025-11-26T12:04:42.891Z","2025-11-26T12:04:42.891Z"
"cmifyj3m40dr62o7gx831qpy1","2025-10-25T00:00:00.000Z","SHIFT_3","cmifyitbw00pr2o7grt11vr2l",11500.18191177366,10993.69113493628,95.59580204275859,5300.81020850238,6.292733181810397,0.318983688603604,10.90927046404523,439,33097.87252031781,29245.63175314065,39.13738611007354,37,2,6,0,88.06226205802052,1.580908803943636,,"2025-11-26T12:04:42.892Z","2025-11-26T12:04:42.892Z"
"cmifyj3m50dr82o7gsw3rl7lv","2025-10-25T00:00:00.000Z","SHIFT_1","cmifyitbx00ps2o7g2w9qy1zh",12776.0180353433,11050.59923618261,86.4948625276864,5667.965273885432,7.590174794299772,0.4142178095341246,17.38209062022409,442,35041.11528790293,28318.10668248288,29.62063931326387,15,1,3,0,87.5803253709731,0.196803426727012,,"2025-11-26T12:04:42.894Z","2025-11-26T12:04:42.894Z"
"cmifyj3m70dra2o7gfcd9pdp8","2025-10-25T00:00:00.000Z","SHIFT_2","cmifyitby00pt2o7g4x7iwv1j",11241.85943510259,9180.898757815321,81.66708373125584,5276.175388567213,7.663152653472879,0.4609662813542627,11.70881005412201,367,30973.51273640504,20410.92807907628,35.30634472897717,35,0,4,1,81.033314006622,1.692078422106134,,"2025-11-26T12:04:42.895Z","2025-11-26T12:04:42.895Z"
"cmifyj3m80drc2o7go9wn4g3d","2025-10-25T00:00:00.000Z","SHIFT_3","cmifyitbz00pu2o7g5yh3x686",11742.87917535105,10118.68684408839,86.16870439515439,5316.527809143805,5.701317043657096,0.3014082266407447,16.00356427367048,404,42699.30518399785,23360.28374912235,39.23729443353395,21,0,4,0,87.6235305471547,1.63480499289896,,"2025-11-26T12:04:42.897Z","2025-11-26T12:04:42.897Z"
"cmifyj3ma0dre2o7gh58qcisz","2025-10-24T00:00:00.000Z","SHIFT_1","cmifyitc000pv2o7ghmqats79",11861.10471641883,11399.48079997888,96.10808666244266,5309.670382026316,5.044592114053044,0.6166751046882974,16.49018696862216,455,54029.89363998971,24037.78578990671,35.82449881659967,33,2,7,0,91.97823272518505,0.4158613672497453,,"2025-11-26T12:04:42.898Z","2025-11-26T12:04:42.898Z"
"cmifyj3mb0drg2o7ggv5ey7z6","2025-10-24T00:00:00.000Z","SHIFT_2","cmifyitc100pw2o7g0v05xx27",13042.50729196423,13269.08170179098,101.7371997941404,4885.337290143707,7.249567317589668,0.6070732896128828,16.18558426363788,530,50605.12902019104,29806.43255988185,37.46641668420587,39,2,5,0,75.15836064151259,1.67694205172449,,"2025-11-26T12:04:42.900Z","2025-11-26T12:04:42.900Z"
"cmifyj3md0dri2o7gjgshmkgm","2025-10-24T00:00:00.000Z","SHIFT_3","cmifyitc200px2o7ggwnrq51v",12497.74737991295,11559.44369488371,92.4922175452407,5106.847035214771,5.613664905738038,0.3586329200077027,13.74176072493547,462,41501.22729392079,28976.13317846356,31.45840640190612,34,1,3,1,77.19612393849653,0.04366580936293252,,"2025-11-26T12:04:42.901Z","2025-11-26T12:04:42.901Z"
"cmifyj3me0drk2o7gvb35vesm","2025-10-24T00:00:00.000Z","SHIFT_1","cmifyitc400py2o7g17qh55et",10768.71737625154,9919.238127366296,92.11160234589667,5462.25537269183,7.42973586643692,0.3778539605885413,16.6965733787595,396,45060.00619800985,25962.96076073922,26.71901215466316,33,0,3,0,76.17986614519013,1.705842298186347,,"2025-11-26T12:04:42.903Z","2025-11-26T12:04:42.903Z"
"cmifyj3mg0drm2o7gqoipms35","2025-10-24T00:00:00.000Z","SHIFT_2","cmifyitc500pz2o7ggl10lzlc",13540.27658556926,10923.78891533947,80.67626127358177,5408.055951706231,5.847583386634366,0.3427899680435611,13.45809250791033,436,47240.75407704002,25798.63696703622,33.47508203507639,33,0,7,0,91.85616040447577,1.247605332863525,,"2025-11-26T12:04:42.905Z","2025-11-26T12:04:42.905Z"
"cmifyj3mi0dro2o7gyghmnzfp","2025-10-24T00:00:00.000Z","SHIFT_3","cmifyitc600q02o7gzzqmrndx",12187.36883020192,12766.16584948714,104.7491548614733,5391.333508018046,6.367022425341156,0.4343318714563386,19.60976469344564,510,39229.40337652244,35446.4588673638,34.92864084600627,27,0,7,0,73.20395429460737,1.116302489888445,,"2025-11-26T12:04:42.906Z","2025-11-26T12:04:42.906Z"
"cmifyj3mj0drq2o7gzq8w17iq","2025-10-24T00:00:00.000Z","SHIFT_1","cmifyitc700q12o7gw2mcj5pn",13198.34530260759,11325.87954660131,85.81287492428052,5279.430413995639,8.379375754284812,0.5840005581260634,10.88683135093546,453,49073.48828157647,29498.02458362483,36.74988681920868,35,2,7,0,83.38920836167388,0.575018974419347,,"2025-11-26T12:04:42.908Z","2025-11-26T12:04:42.908Z"
"cmifyj3ml0drs2o7gxvg28imz","2025-10-24T00:00:00.000Z","SHIFT_2","cmifyitc800q22o7gd1ayg9hd",6067.418883653098,4574.398230516772,75.39282054254014,5456.339951712756,9.903967048917306,0.5641635883599676,16.45775194899029,182,14789.81825682858,12660.37119088458,37.05230965925485,19,2,6,0,87.88144468569551,0.4579457501278394,,"2025-11-26T12:04:42.909Z","2025-11-26T12:04:42.909Z"
"cmifyj3mm0dru2o7grs6qq1q8","2025-10-24T00:00:00.000Z","SHIFT_3","cmifyitc900q32o7gez7uphpf",6907.163547955029,4994.213234463736,72.30483540443093,4836.562826162069,9.253024976616617,0.554776737760333,16.31458384641275,199,23358.59735820377,10389.02847106823,27.70527587314472,33,0,4,0,80.71459570748601,0.1985197001995926,,"2025-11-26T12:04:42.910Z","2025-11-26T12:04:42.910Z"
"cmifyj3mn0drw2o7gq8h9brov","2025-10-24T00:00:00.000Z","SHIFT_1","cmifyitca00q42o7g28sqt60u",8062.840973546244,5940.164635965534,73.67334486014174,5089.874562935197,6.319440077580378,0.3715815612034777,15.06289832231719,237,28956.36555059873,14596.61691139887,34.13904608005245,16,1,5,0,77.86300676059795,0.7361987589230976,,"2025-11-26T12:04:42.912Z","2025-11-26T12:04:42.912Z"
"cmifyj3mp0dry2o7gbz4eckr5","2025-10-23T00:00:00.000Z","SHIFT_2","cmifyitcb00q52o7gtn7hsmye",12150.8761946524,10422.81342054813,85.77828671429644,4828.503517024931,8.817830460157131,0.6589939657517803,15.49680669819844,416,41533.82218801566,26156.70962777458,27.21003982584116,37,1,3,0,87.24939642635901,1.249902359950093,,"2025-11-26T12:04:42.913Z","2025-11-26T12:04:42.913Z"
"cmifyj3mq0ds02o7g9g6skrn5","2025-10-23T00:00:00.000Z","SHIFT_3","cmifyitcc00q62o7g9aemqwuh",8869.04394404496,9374.835078691813,105.7028822704894,5336.960131499279,6.576631212816897,0.4633028360643207,14.52386056984775,374,44172.89589850504,26687.82809220122,34.23819056554252,21,2,5,0,87.4495467277072,1.547905679044955,,"2025-11-26T12:04:42.915Z","2025-11-26T12:04:42.915Z"
"cmifyj3ms0ds22o7g3ufk2txj","2025-10-23T00:00:00.000Z","SHIFT_1","cmifyitcd00q72o7gcs7l7gm4",7181.258515194569,6188.780389975449,86.17960733318303,5285.713025577154,5.727931406856434,0.4873957721489801,12.31021930259215,247,21648.46603074461,18438.41577428537,35.23465768177283,21,1,5,0,84.59363242884112,0.2021819035291008,,"2025-11-26T12:04:42.916Z","2025-11-26T12:04:42.916Z"
"cmifyj3mt0ds42o7gyr3v6sgr","2025-10-23T00:00:00.000Z","SHIFT_2","cmifyitce00q82o7g101pl06v",13594.68378401435,14335.03546610784,105.4458911575718,4833.085729295208,5.485175220437617,0.6013255507613464,11.68265217502988,573,49138.64489634366,37402.87462121065,30.4487519464721,28,1,4,0,73.1565138411869,1.41555062051816,,"2025-11-26T12:04:42.918Z","2025-11-26T12:04:42.918Z"
"cmifyj3mv0ds62o7gigzeog0j","2025-10-23T00:00:00.000Z","SHIFT_3","cmifyitcf00q92o7gjxhq08ew",13542.32467618088,11165.12098265255,82.44611800136862,5789.112187292424,7.567055341783,0.4139179331606664,19.40524009640197,446,42099.85254563645,22554.88126854227,32.85650649289386,31,2,7,0,77.1366147803307,1.265360345329336,,"2025-11-26T12:04:42.919Z","2025-11-26T12:04:42.919Z"
"cmifyj3mx0ds82o7g0pofd5t8","2025-10-23T00:00:00.000Z","SHIFT_1","cmifyitcg00qa2o7gre2nv8bk",13496.53267014125,9725.886635358203,72.06211308534859,4801.042465192395,9.440567451944165,0.5128032883970919,11.23678500188408,389,31373.09195524371,22002.52362432013,26.18778639131033,36,1,5,0,77.98606063861416,0.5040086749028139,,"2025-11-26T12:04:42.921Z","2025-11-26T12:04:42.921Z"
"cmifyj3my0dsa2o7g89t4lpsh","2025-10-23T00:00:00.000Z","SHIFT_2","cmifyitch00qb2o7g7kzc1l4f",10431.63132986735,9254.674307430367,88.71742122378139,4879.384554448267,8.885948447111863,0.5118168512760102,10.99893492165021,370,30301.3183087234,20070.45650228121,25.51092684621899,18,1,3,0,92.6420710305784,1.069963164825321,,"2025-11-26T12:04:42.923Z","2025-11-26T12:04:42.923Z"
"cmifyj3n00dsc2o7ghghuqba5","2025-10-23T00:00:00.000Z","SHIFT_3","cmifyitci00qc2o7g2usmtzhf",5602.764339421941,4331.261889116811,77.30580168509611,5210.150755613773,9.237065027570848,0.693171753675206,19.66693380921097,173,21230.83356424367,11593.99295761251,25.85542139166753,21,1,5,0,73.8398013774598,1.294611757862841,,"2025-11-26T12:04:42.924Z","2025-11-26T12:04:42.924Z"
"cmifyj3n10dse2o7grnjc3tl2","2025-10-23T00:00:00.000Z","SHIFT_1","cmifyitck00qd2o7gflaqvhbr",11291.1822084013,10875.61534514264,96.31954514958177,4935.909100861467,8.793004920088691,0.568650498071378,11.88501042135048,435,38005.66838669191,26925.90393142452,34.63939586197013,28,2,6,1,75.232323585534,1.998245755271899,,"2025-11-26T12:04:42.926Z","2025-11-26T12:04:42.926Z"
