"id","scheduleNumber","vesselId","voyageNumber","loadingPort","destination","etaLoading","etsLoading","etaDestination","ataLoading","loadingStart","loadingComplete","atsLoading","ataDestination","plannedQuantity","actualQuantity","buyer","contractNumber","status","remarks","createdAt","updatedAt"
"cmifyiz3q07o02o7gbus4muqr","SCH-0000288","cmifyiy0t06io2o7g2tcfrycf","VY-00288","Kariangau","Suralaya","2025-11-12T12:04:36.599Z","2025-11-13T08:00:21.062Z","2025-11-16T00:39:32.333Z","2025-11-12T12:36:44.461Z","2025-11-12T12:57:42.414Z","2025-11-13T08:00:21.062Z","2025-11-13T07:52:35.295Z","2025-11-16T00:40:08.170Z",1570.194327182313,1514.320277685117,"PT Pupuk Indonesia","CN-1984","SAILING",,"2025-11-26T12:04:37.047Z","2025-11-26T12:04:37.047Z"
"cmifyiz3s07o22o7gqzfk6xx5","SCH-0000289","cmifyiy0u06ip2o7gn6y8i7r5","VY-00289","Sangatta","Gresik","2025-10-14T12:04:36.599Z","2025-10-15T03:13:05.717Z","2025-10-17T17:14:15.097Z","2025-10-14T13:03:23.494Z","2025-10-14T12:29:19.995Z","2025-10-15T03:13:05.717Z","2025-10-15T03:09:03.688Z",,4879.956990504727,4846.62311965748,"PT Steel Indonesia","CN-7651","CANCELLED",,"2025-11-26T12:04:37.048Z","2025-11-26T12:04:37.048Z"
"cmifyiz3t07o42o7gx005gda3","SCH-0000290","cmifyiy0v06iq2o7gb3pjjotk","VY-00290","Tarakan","Gresik","2025-10-10T12:04:36.599Z","2025-10-10T23:50:12.092Z","2025-10-13T19:04:29.334Z","2025-10-10T10:53:46.440Z","2025-10-10T12:34:43.360Z","2025-10-10T23:50:12.092Z",,"2025-10-13T21:47:07.947Z",4709.169175197748,4495.946282233825,"PLN","CN-8831","STANDBY",,"2025-11-26T12:04:37.050Z","2025-11-26T12:04:37.050Z"
"cmifyiz3v07o62o7gh5q2e14q","SCH-0000291","cmifyiy0w06ir2o7gkmh8ks5j","VY-00291","Banjarmasin","Lontar","2025-10-26T12:04:36.599Z","2025-10-27T01:22:52.065Z","2025-10-30T22:56:46.225Z",,"2025-10-26T12:28:47.436Z","2025-10-27T01:22:52.065Z",,,1950.982869284853,,"PT Steel Indonesia","CN-6427","SCHEDULED",,"2025-11-26T12:04:37.051Z","2025-11-26T12:04:37.051Z"
"cmifyiz3w07o82o7gwai6ak9s","SCH-0000292","cmifyiy0x06is2o7g1lymdwm4","VY-00292","Tanjung Bara","Gresik","2025-09-30T12:04:36.599Z","2025-10-01T10:41:27.632Z","2025-10-02T19:36:11.504Z","2025-09-30T12:26:41.541Z",,"2025-10-01T10:41:27.632Z","2025-10-01T10:05:00.174Z",,3597.953831100897,3470.987475679063,"PT Semen Indonesia","CN-9060","ARRIVED",,"2025-11-26T12:04:37.053Z","2025-11-26T12:04:37.053Z"
"cmifyiz3y07oa2o7gir7wdi46","SCH-0000293","cmifyiy0y06it2o7g0y7xyslg","VY-00293","Banjarmasin","Suralaya","2025-10-24T12:04:36.599Z","2025-10-25T09:09:18.156Z","2025-10-28T14:23:57.000Z",,,,"2025-10-25T09:53:35.577Z",,4328.454859166352,4195.714170273808,"PT Pupuk Indonesia","CN-4409","SCHEDULED",,"2025-11-26T12:04:37.054Z","2025-11-26T12:04:37.054Z"
"cmifyiz4007oc2o7gl10pdsr4","SCH-0000294","cmifyiy0z06iu2o7gbzes0hyj","VY-00294","Sangatta","Paiton","2025-10-11T12:04:36.599Z","2025-10-11T21:21:54.476Z","2025-10-14T05:14:57.909Z","2025-10-11T12:51:24.109Z",,"2025-10-11T21:21:54.476Z",,"2025-10-14T06:21:16.582Z",3515.563630876522,,"PLN","CN-7912","SCHEDULED",,"2025-11-26T12:04:37.056Z","2025-11-26T12:04:37.056Z"
"cmifyiz4107oe2o7ga5yvocj7","SCH-0000295","cmifyiy1006iv2o7gklbvkmpl","VY-00295","Banjarmasin","Merak","2025-11-03T12:04:36.599Z","2025-11-04T01:04:24.467Z","2025-11-07T06:32:10.513Z","2025-11-03T11:47:38.361Z","2025-11-03T13:42:20.966Z","2025-11-04T01:04:24.467Z","2025-11-04T01:10:34.308Z",,4807.885038182778,,"PT Petrokimia","CN-7519","ARRIVED",,"2025-11-26T12:04:37.058Z","2025-11-26T12:04:37.058Z"
"cmifyiz4307og2o7g18bc79ox","SCH-0000296","cmifyiy1106iw2o7gl0kkwhg6","VY-00296","Sangatta","Lontar","2025-10-17T12:04:36.599Z","2025-10-18T01:40:00.458Z","2025-10-21T20:15:22.782Z",,,"2025-10-18T01:40:00.458Z",,,1635.349057538279,,"PT Steel Indonesia","CN-2723","LOADING",,"2025-11-26T12:04:37.059Z","2025-11-26T12:04:37.059Z"
"cmifyiz4407oi2o7gcqnhdc2j","SCH-0000297","cmifyiy1306ix2o7g2kaqseja","VY-00297","Banjarmasin","Lontar","2025-10-23T12:04:36.599Z","2025-10-24T12:03:59.720Z","2025-10-26T14:17:10.724Z",,,"2025-10-24T12:03:59.720Z","2025-10-24T11:14:56.896Z",,1850.585874947729,1889.04204294162,"PLN","CN-7009","STANDBY",,"2025-11-26T12:04:37.061Z","2025-11-26T12:04:37.061Z"
"cmifyiz4607ok2o7g5htsxjql","SCH-0000298","cmifyiy1406iy2o7gh5gsucb3","VY-00298","Sangatta","Lontar","2025-09-29T12:04:36.599Z","2025-09-29T23:35:54.944Z","2025-10-03T20:46:12.941Z","2025-09-29T13:36:41.678Z","2025-09-29T13:25:33.675Z","2025-09-29T23:35:54.944Z","2025-09-29T23:59:57.186Z","2025-10-03T21:43:34.952Z",5098.528976333429,,"PT Pupuk Indonesia","CN-9098","COMPLETED",,"2025-11-26T12:04:37.062Z","2025-11-26T12:04:37.062Z"
"cmifyiz4707om2o7g377jdhle","SCH-0000299","cmifyiy1506iz2o7gcc964ixr","VY-00299","Banjarmasin","Merak","2025-11-18T12:04:36.599Z","2025-11-19T10:30:39.177Z","2025-11-22T13:40:21.370Z","2025-11-18T12:51:05.458Z","2025-11-18T12:56:12.563Z",,,,4378.075241843164,4162.80607270379,"PT Petrokimia","CN-2741","STANDBY",,"2025-11-26T12:04:37.064Z","2025-11-26T12:04:37.064Z"
"cmifyiz4907oo2o7gu2ricy3v","SCH-0000300","cmifyiy1606j02o7gjb0z776l","VY-00300","Tanjung Bara","Gresik","2025-10-10T12:04:36.599Z","2025-10-11T07:07:58.077Z","2025-10-15T00:25:19.056Z","2025-10-10T11:04:08.407Z",,"2025-10-11T07:07:58.077Z",,,3523.271021522528,,"PT Semen Indonesia","CN-1309","STANDBY",,"2025-11-26T12:04:37.065Z","2025-11-26T12:04:37.065Z"
"cmifyiz4b07oq2o7gujrf0k21","SCH-0000301","cmifyiy1706j12o7gzbj1l0er","VY-00301","Muara Pantai","Gresik","2025-11-17T12:04:36.599Z","2025-11-17T23:31:12.035Z","2025-11-20T23:07:20.648Z","2025-11-17T13:58:12.528Z",,,,,4135.191050651312,,"PLN","CN-8569","ARRIVED",,"2025-11-26T12:04:37.067Z","2025-11-26T12:04:37.067Z"
"cmifyiz4c07os2o7g9yvwm15c","SCH-0000302","cmifyiy1806j22o7glk2uff8e","VY-00302","Samarinda","Paiton","2025-10-06T12:04:36.599Z","2025-10-06T22:18:54.957Z","2025-10-10T05:41:20.171Z","2025-10-06T14:01:00.656Z",,"2025-10-06T22:18:54.957Z","2025-10-06T23:12:27.235Z",,1850.9646459939,1853.683912286384,"PT Pupuk Indonesia","CN-5714","DISCHARGING",,"2025-11-26T12:04:37.068Z","2025-11-26T12:04:37.068Z"
"cmifyiz4e07ou2o7gk3ab38mz","SCH-0000303","cmifyiy1906j32o7gj96cb95g","VY-00303","Sangatta","Tanjung Priok","2025-11-17T12:04:36.599Z","2025-11-18T08:19:18.555Z","2025-11-20T00:58:09.015Z","2025-11-17T10:53:07.334Z","2025-11-17T12:26:13.019Z","2025-11-18T08:19:18.555Z",,,2908.804752124408,,"PT Steel Indonesia","CN-4382","CANCELLED",,"2025-11-26T12:04:37.070Z","2025-11-26T12:04:37.070Z"
"cmifyiz4f07ow2o7g4dqpbrj9","SCH-0000304","cmifyiy1a06j42o7guu4ouaf0","VY-00304","Kariangau","Lontar","2025-10-21T12:04:36.599Z","2025-10-21T20:36:21.878Z","2025-10-25T10:13:00.721Z","2025-10-21T14:03:01.680Z","2025-10-21T12:23:16.529Z",,,,1930.059323759968,1942.937046380281,"PT Steel Indonesia","CN-6217","LOADING",,"2025-11-26T12:04:37.072Z","2025-11-26T12:04:37.072Z"
"cmifyiz4h07oy2o7gvkw4vg5f","SCH-0000305","cmifyiy1b06j52o7g9kqd0suz","VY-00305","Samarinda","Suralaya","2025-10-22T12:04:36.599Z","2025-10-23T05:19:14.841Z","2025-10-26T23:37:53.003Z","2025-10-22T13:30:19.866Z",,,,,4717.644640561829,,"PT Steel Indonesia","CN-5284","SAILING",,"2025-11-26T12:04:37.073Z","2025-11-26T12:04:37.073Z"
"cmifyiz4i07p02o7gv206b3oo","SCH-0000306","cmifyiy1c06j62o7gkpu2j1gz","VY-00306","Tanjung Bara","Merak","2025-11-11T12:04:36.599Z","2025-11-12T02:23:56.935Z","2025-11-14T07:41:11.417Z","2025-11-11T13:06:23.657Z",,"2025-11-12T02:23:56.935Z","2025-11-12T03:03:49.306Z",,3331.166933646664,3287.848502643453,"PT Steel Indonesia","CN-1852","ARRIVED",,"2025-11-26T12:04:37.075Z","2025-11-26T12:04:37.075Z"
"cmifyiz4k07p22o7gyhh1tvwo","SCH-0000307","cmifyiy1e06j72o7gyhzzgpin","VY-00307","Muara Pantai","Cilacap","2025-10-06T12:04:36.599Z","2025-10-06T20:12:24.680Z","2025-10-09T18:48:34.381Z",,"2025-10-06T13:09:05.845Z",,,,3475.074088535234,3370.514176309767,"PT Steel Indonesia","CN-7460","DISCHARGING",,"2025-11-26T12:04:37.076Z","2025-11-26T12:04:37.076Z"
"cmifyiz4l07p42o7g0qcba8cd","SCH-0000308","cmifyiy1f06j82o7gtixanzpi","VY-00308","Sangatta","Paiton","2025-10-05T12:04:36.599Z","2025-10-06T05:39:15.823Z","2025-10-09T19:17:19.432Z",,"2025-10-05T13:55:33.501Z",,,,4772.540114713534,,"PT Petrokimia","CN-8058","STANDBY",,"2025-11-26T12:04:37.078Z","2025-11-26T12:04:37.078Z"
"cmifyiz4n07p62o7gr36r16yh","SCH-0000309","cmifyiy1g06j92o7gj3ghmrx5","VY-00309","Sangatta","Gresik","2025-11-11T12:04:36.599Z","2025-11-12T02:58:54.403Z","2025-11-14T09:28:45.865Z","2025-11-11T12:59:51.662Z","2025-11-11T13:21:43.642Z",,"2025-11-12T03:50:15.980Z","2025-11-14T10:13:35.034Z",3837.113100959878,3887.438025037707,"PT Steel Indonesia","CN-4253","DISCHARGING",,"2025-11-26T12:04:37.079Z","2025-11-26T12:04:37.079Z"
"cmifyiz4o07p82o7gawukcgnk","SCH-0000310","cmifyiy1h06ja2o7gqh3b1l16","VY-00310","Tanjung Bara","Suralaya","2025-11-19T12:04:36.599Z","2025-11-20T07:32:11.045Z","2025-11-23T21:11:49.103Z","2025-11-19T11:34:58.051Z",,,"2025-11-20T08:07:00.849Z",,3059.059324936878,2968.416002420405,"PT Pupuk Indonesia","CN-3822","SCHEDULED",,"2025-11-26T12:04:37.081Z","2025-11-26T12:04:37.081Z"
"cmifyiz4q07pa2o7g9vufr8bl","SCH-0000311","cmifyiy1i06jb2o7g2fwlypb8","VY-00311","Sangatta","Paiton","2025-10-02T12:04:36.599Z","2025-10-02T22:15:31.575Z","2025-10-04T23:32:10.030Z","2025-10-02T10:19:34.758Z",,,"2025-10-02T22:31:53.040Z",,2624.030715373578,2522.457151870715,"PT Semen Indonesia","CN-7870","CANCELLED",,"2025-11-26T12:04:37.082Z","2025-11-26T12:04:37.082Z"
"cmifyiz4r07pc2o7g6ziukg54","SCH-0000312","cmifyiy1j06jc2o7gmy1waszc","VY-00312","Balikpapan","Paiton","2025-11-16T12:04:36.599Z","2025-11-16T20:48:02.898Z","2025-11-20T19:45:14.384Z","2025-11-16T13:18:12.928Z","2025-11-16T13:09:20.995Z","2025-11-16T20:48:02.898Z",,"2025-11-20T19:42:52.698Z",4831.20127107413,4710.291689478694,"PT Semen Indonesia","CN-3346","COMPLETED",,"2025-11-26T12:04:37.084Z","2025-11-26T12:04:37.084Z"
"cmifyiz4t07pe2o7gte49s5qe","SCH-0000313","cmifyiy1l06jd2o7g8zvy3osp","VY-00313","Sangatta","Suralaya","2025-09-28T12:04:36.599Z","2025-09-29T06:30:39.154Z","2025-10-01T23:20:22.982Z",,"2025-09-28T12:26:02.953Z","2025-09-29T06:30:39.154Z","2025-09-29T06:55:07.558Z","2025-10-02T01:55:47.728Z",3008.990225818585,,"PT Steel Indonesia","CN-5367","ARRIVED",,"2025-11-26T12:04:37.085Z","2025-11-26T12:04:37.085Z"
"cmifyiz4u07pg2o7gn7oj49ko","SCH-0000314","cmifyiy1m06je2o7gupj40bf0","VY-00314","Tarakan","Merak","2025-10-17T12:04:36.599Z","2025-10-18T09:47:56.657Z","2025-10-19T13:26:50.188Z","2025-10-17T13:53:47.687Z","2025-10-17T13:21:43.222Z","2025-10-18T09:47:56.657Z","2025-10-18T10:30:24.980Z",,2173.286911132078,2179.714995122771,"PT Pupuk Indonesia","CN-3354","SCHEDULED",,"2025-11-26T12:04:37.087Z","2025-11-26T12:04:37.087Z"
"cmifyiz4w07pi2o7gp3id5j6c","SCH-0000315","cmifyiy1n06jf2o7gcgqjju2o","VY-00315","Balikpapan","Cilacap","2025-10-10T12:04:36.599Z","2025-10-11T05:30:23.455Z","2025-10-14T08:43:09.542Z","2025-10-10T10:30:52.779Z",,"2025-10-11T05:30:23.455Z",,"2025-10-14T07:29:41.256Z",4611.135265537723,4447.505965261521,"PLN","CN-6655","STANDBY",,"2025-11-26T12:04:37.089Z","2025-11-26T12:04:37.089Z"
"cmifyiz4y07pk2o7gcwwwrv4n","SCH-0000316","cmifyiy1o06jg2o7g9inoc3eq","VY-00316","Tarakan","Gresik","2025-11-16T12:04:36.599Z","2025-11-17T05:23:03.571Z","2025-11-20T06:37:04.868Z","2025-11-16T13:08:10.291Z","2025-11-16T13:42:33.721Z",,"2025-11-17T04:40:41.233Z",,4279.159420991262,,"PT Semen Indonesia","CN-3030","ARRIVED",,"2025-11-26T12:04:37.090Z","2025-11-26T12:04:37.090Z"
"cmifyiz4z07pm2o7g58i6t6mn","SCH-0000317","cmifyiy1p06jh2o7grh7rmdqk","VY-00317","Tanjung Bara","Suralaya","2025-11-10T12:04:36.599Z","2025-11-11T08:19:22.969Z","2025-11-15T01:37:02.792Z","2025-11-10T11:09:24.441Z","2025-11-10T12:21:10.614Z",,"2025-11-11T08:26:48.700Z",,5173.803217723672,5309.327399188706,"PT Steel Indonesia","CN-4035","LOADING",,"2025-11-26T12:04:37.092Z","2025-11-26T12:04:37.092Z"
"cmifyiz5107po2o7gap5lggbe","SCH-0000318","cmifyiy1q06ji2o7gl8u58o3f","VY-00318","Sangatta","Merak","2025-10-04T12:04:36.599Z","2025-10-05T08:05:27.599Z","2025-10-08T22:07:17.056Z","2025-10-04T12:03:06.294Z","2025-10-04T12:08:14.746Z","2025-10-05T08:05:27.599Z","2025-10-05T08:23:44.699Z",,2271.132858024546,2223.348371242295,"PT Steel Indonesia","CN-6432","CANCELLED",,"2025-11-26T12:04:37.093Z","2025-11-26T12:04:37.093Z"
"cmifyiz5207pq2o7gnivabxgn","SCH-0000319","cmifyiy1r06jj2o7gzc4pxhap","VY-00319","Banjarmasin","Merak","2025-10-04T12:04:36.599Z","2025-10-05T04:36:30.029Z","2025-10-08T13:43:34.961Z","2025-10-04T13:40:38.399Z","2025-10-04T13:52:36.369Z",,"2025-10-05T05:19:27.374Z",,3716.657488062955,,"PT Petrokimia","CN-3077","DISCHARGING",,"2025-11-26T12:04:37.095Z","2025-11-26T12:04:37.095Z"
"cmifyiz5407ps2o7gs6j9ceym","SCH-0000320","cmifyiy1s06jk2o7g737uid9l","VY-00320","Tarakan","Merak","2025-11-07T12:04:36.599Z","2025-11-07T22:16:11.386Z","2025-11-09T18:56:33.140Z","2025-11-07T11:22:17.960Z","2025-11-07T12:56:39.651Z","2025-11-07T22:16:11.386Z","2025-11-07T22:13:22.524Z","2025-11-09T16:38:27.794Z",4167.083740250733,4179.3453952134,"PLN","CN-5033","SAILING",,"2025-11-26T12:04:37.096Z","2025-11-26T12:04:37.096Z"
"cmifyiz5507pu2o7g9u9wvq4b","SCH-0000321","cmifyiy1t06jl2o7go5g4xrq7","VY-00321","Muara Pantai","Lontar","2025-11-25T12:04:36.599Z","2025-11-26T02:43:28.069Z","2025-11-27T22:52:11.352Z","2025-11-25T13:38:31.942Z","2025-11-25T14:01:10.239Z","2025-11-26T02:43:28.069Z","2025-11-26T02:38:58.915Z",,2041.469848010953,,"PT Semen Indonesia","CN-3974","SCHEDULED",,"2025-11-26T12:04:37.098Z","2025-11-26T12:04:37.098Z"
"cmifyiz5707pw2o7g34292485","SCH-0000322","cmifyiy1u06jm2o7gsmmiavb9","VY-00322","Sangatta","Paiton","2025-11-13T12:04:36.599Z","2025-11-14T00:38:49.912Z","2025-11-17T06:27:15.202Z","2025-11-13T11:54:34.346Z",,,,"2025-11-17T08:51:55.166Z",4320.81245755807,,"PLN","CN-9400","COMPLETED",,"2025-11-26T12:04:37.099Z","2025-11-26T12:04:37.099Z"
"cmifyiz5807py2o7g09ulirl9","SCH-0000323","cmifyiy1v06jn2o7grp7d0t1r","VY-00323","Tanjung Bara","Merak","2025-11-17T12:04:36.599Z","2025-11-18T00:06:30.813Z","2025-11-21T19:27:35.163Z","2025-11-17T11:30:11.846Z","2025-11-17T12:21:13.952Z","2025-11-18T00:06:30.813Z","2025-11-18T00:37:29.557Z",,3790.94094406809,,"PLN","CN-3170","LOADING",,"2025-11-26T12:04:37.101Z","2025-11-26T12:04:37.101Z"
"cmifyiz5a07q02o7gvcwi3pub","SCH-0000324","cmifyiy1w06jo2o7gf39xoog9","VY-00324","Banjarmasin","Lontar","2025-09-30T12:04:36.599Z","2025-10-01T05:36:35.286Z","2025-10-03T11:31:27.460Z","2025-09-30T13:39:40.963Z",,"2025-10-01T05:36:35.286Z","2025-10-01T04:38:30.469Z",,3818.886290151553,,"PT Pupuk Indonesia","CN-9642","SCHEDULED",,"2025-11-26T12:04:37.102Z","2025-11-26T12:04:37.102Z"
"cmifyiz5b07q22o7gz0cq15jz","SCH-0000325","cmifyiy1x06jp2o7g021tpp96","VY-00325","Tarakan","Suralaya","2025-10-16T12:04:36.599Z","2025-10-17T04:18:28.326Z","2025-10-19T06:04:49.404Z","2025-10-16T11:26:34.512Z",,"2025-10-17T04:18:28.326Z","2025-10-17T03:40:41.401Z","2025-10-19T04:50:52.379Z",1752.133219804979,,"PT Petrokimia","CN-1990","LOADING",,"2025-11-26T12:04:37.104Z","2025-11-26T12:04:37.104Z"
"cmifyiz5d07q42o7ggopjbv11","SCH-0000326","cmifyiy1y06jq2o7gr0qnhes3","VY-00326","Tarakan","Gresik","2025-10-30T12:04:36.599Z","2025-10-30T22:46:56.343Z","2025-11-02T09:31:45.364Z",,,"2025-10-30T22:46:56.343Z",,,4424.968746030609,4393.950678789372,"PLN","CN-2835","SAILING",,"2025-11-26T12:04:37.105Z","2025-11-26T12:04:37.105Z"
"cmifyiz5f07q62o7gy93xywpe","SCH-0000327","cmifyiy2006jr2o7gpucr66h6","VY-00327","Banjarmasin","Gresik","2025-10-30T12:04:36.599Z","2025-10-31T04:39:28.728Z","2025-11-01T20:13:55.044Z","2025-10-30T11:16:08.739Z",,"2025-10-31T04:39:28.728Z","2025-10-31T04:58:27.829Z","2025-11-01T19:25:46.272Z",2243.118863803454,2193.094578562263,"PT Steel Indonesia","CN-1575","LOADING",,"2025-11-26T12:04:37.107Z","2025-11-26T12:04:37.107Z"
"cmifyiz5g07q82o7gar8piqzw","SCH-0000328","cmifyiy2106js2o7g1bd5q8s2","VY-00328","Banjarmasin","Cilacap","2025-10-31T12:04:36.599Z","2025-10-31T22:15:50.123Z","2025-11-04T17:07:29.461Z","2025-10-31T12:37:07.986Z","2025-10-31T12:21:15.230Z",,,,5021.411097163544,4881.8256085776,"PT Pupuk Indonesia","CN-5526","ARRIVED",,"2025-11-26T12:04:37.109Z","2025-11-26T12:04:37.109Z"
"cmifyiz5i07qa2o7gcjdqh34s","SCH-0000329","cmifyiy2206jt2o7go3idf705","VY-00329","Tarakan","Merak","2025-10-13T12:04:36.599Z","2025-10-14T04:46:20.545Z","2025-10-15T08:24:05.967Z",,"2025-10-13T13:55:24.156Z",,"2025-10-14T04:20:00.515Z",,3092.125531630466,,"PT Petrokimia","CN-9712","STANDBY",,"2025-11-26T12:04:37.110Z","2025-11-26T12:04:37.110Z"
"cmifyiz5j07qc2o7g8vi1rvbb","SCH-0000330","cmifyiy2306ju2o7gmeeh3fyi","VY-00330","Tanjung Bara","Tanjung Priok","2025-11-07T12:04:36.599Z","2025-11-08T06:09:55.435Z","2025-11-11T04:49:26.871Z","2025-11-07T12:54:17.671Z",,,"2025-11-08T06:22:24.835Z","2025-11-11T03:19:03.887Z",2595.217480796545,,"PT Semen Indonesia","CN-8611","DISCHARGING",,"2025-11-26T12:04:37.111Z","2025-11-26T12:04:37.111Z"
"cmifyiz5l07qe2o7gmt7idsrb","SCH-0000331","cmifyiy2406jv2o7gv91k07ff","VY-00331","Banjarmasin","Merak","2025-10-24T12:04:36.599Z","2025-10-24T22:57:21.664Z","2025-10-28T02:57:01.239Z",,"2025-10-24T13:46:51.457Z","2025-10-24T22:57:21.664Z","2025-10-24T23:56:54.355Z","2025-10-28T03:20:19.495Z",3125.588100722704,,"PT Steel Indonesia","CN-4959","CANCELLED",,"2025-11-26T12:04:37.113Z","2025-11-26T12:04:37.113Z"
"cmifyiz5m07qg2o7g8q5d9hek","SCH-0000332","cmifyiy2506jw2o7gtg5fe9hv","VY-00332","Tanjung Bara","Lontar","2025-10-26T12:04:36.599Z","2025-10-27T10:02:04.765Z","2025-10-31T03:07:51.077Z",,"2025-10-26T12:35:29.094Z","2025-10-27T10:02:04.765Z","2025-10-27T10:42:59.465Z","2025-10-31T01:09:37.410Z",2314.427376199099,2316.544607723021,"PT Semen Indonesia","CN-6534","SCHEDULED",,"2025-11-26T12:04:37.114Z","2025-11-26T12:04:37.114Z"
"cmifyiz5o07qi2o7g4j64tqs3","SCH-0000333","cmifyiy2606jx2o7gcx7osu9w","VY-00333","Balikpapan","Suralaya","2025-10-23T12:04:36.599Z","2025-10-24T09:33:09.252Z","2025-10-26T15:21:40.785Z","2025-10-23T13:33:40.161Z","2025-10-23T13:35:15.217Z","2025-10-24T09:33:09.252Z","2025-10-24T10:27:31.747Z","2025-10-26T12:36:30.853Z",3020.392809500911,,"PT Pupuk Indonesia","CN-9921","SCHEDULED",,"2025-11-26T12:04:37.116Z","2025-11-26T12:04:37.116Z"
"cmifyiz5p07qk2o7gcd0brpsq","SCH-0000334","cmifyiy2806jy2o7g3j8lk14t","VY-00334","Kariangau","Paiton","2025-10-02T12:04:36.599Z","2025-10-03T08:32:12.212Z","2025-10-06T03:43:01.419Z","2025-10-02T12:11:52.884Z","2025-10-02T13:15:10.749Z",,"2025-10-03T09:29:05.180Z","2025-10-06T02:16:06.089Z",5344.880650602528,5272.356379332479,"PT Pupuk Indonesia","CN-4524","LOADING",,"2025-11-26T12:04:37.118Z","2025-11-26T12:04:37.118Z"
"cmifyiz5r07qm2o7gbtc8bcm8","SCH-0000335","cmifyiy2906jz2o7glq3iyos6","VY-00335","Tanjung Bara","Cilacap","2025-10-18T12:04:36.599Z","2025-10-18T23:36:16.072Z","2025-10-22T03:40:06.642Z","2025-10-18T13:24:26.618Z","2025-10-18T13:30:39.186Z","2025-10-18T23:36:16.072Z","2025-10-18T22:45:24.335Z","2025-10-22T01:32:52.148Z",4290.392954954439,,"PT Pupuk Indonesia","CN-3234","COMPLETED",,"2025-11-26T12:04:37.119Z","2025-11-26T12:04:37.119Z"
"cmifyiz5t07qo2o7gik9aou00","SCH-0000336","cmifyiy2a06k02o7gif9ol2i5","VY-00336","Samarinda","Tanjung Priok","2025-11-10T12:04:36.599Z","2025-11-10T22:14:41.476Z","2025-11-12T05:20:50.484Z","2025-11-10T12:57:04.664Z","2025-11-10T12:20:18.329Z",,"2025-11-10T22:09:28.510Z","2025-11-12T07:20:02.713Z",4167.805101014198,4208.511967613089,"PT Pupuk Indonesia","CN-6309","SCHEDULED",,"2025-11-26T12:04:37.121Z","2025-11-26T12:04:37.121Z"
"cmifyiz5v07qq2o7giloz20yj","SCH-0000337","cmifyiy2b06k12o7g7hkvg7qo","VY-00337","Kariangau","Lontar","2025-10-18T12:04:36.599Z","2025-10-18T23:25:12.104Z","2025-10-20T07:37:57.164Z","2025-10-18T12:23:56.427Z",,"2025-10-18T23:25:12.104Z","2025-10-18T22:38:26.488Z","2025-10-20T07:50:59.849Z",1908.585190993838,1935.650065549454,"PT Steel Indonesia","CN-9812","LOADING",,"2025-11-26T12:04:37.123Z","2025-11-26T12:04:37.123Z"
"cmifyiz5w07qs2o7giaagd54s","SCH-0000338","cmifyiy2c06k22o7gigwmq4z6","VY-00338","Tarakan","Gresik","2025-10-22T12:04:36.599Z","2025-10-22T22:48:03.091Z","2025-10-24T21:02:31.977Z","2025-10-22T11:02:46.771Z","2025-10-22T12:29:46.787Z",,,,3833.689187051494,,"PT Semen Indonesia","CN-8010","STANDBY",,"2025-11-26T12:04:37.125Z","2025-11-26T12:04:37.125Z"
"cmifyiz5y07qu2o7gsqlqnhwb","SCH-0000339","cmifyiy2d06k32o7g9qiifzss","VY-00339","Tarakan","Gresik","2025-11-20T12:04:36.599Z","2025-11-20T23:22:56.028Z","2025-11-23T21:39:48.623Z",,"2025-11-20T13:40:01.396Z",,"2025-11-20T23:44:49.918Z","2025-11-23T19:46:09.605Z",4405.77444452239,,"PT Petrokimia","CN-7520","LOADING",,"2025-11-26T12:04:37.126Z","2025-11-26T12:04:37.126Z"
"cmifyiz6007qw2o7g5w1jx9wh","SCH-0000340","cmifyiy2e06k42o7gojiul7p0","VY-00340","Kariangau","Cilacap","2025-11-25T12:04:36.599Z","2025-11-26T05:24:58.696Z","2025-11-27T23:19:35.420Z",,"2025-11-25T12:10:29.964Z",,"2025-11-26T06:08:18.381Z",,5028.375313793647,4792.709256591766,"PT Pupuk Indonesia","CN-1485","DISCHARGING",,"2025-11-26T12:04:37.128Z","2025-11-26T12:04:37.128Z"
"cmifyiz6107qy2o7gq5a9bk10","SCH-0000341","cmifyiy2f06k52o7gqze293s4","VY-00341","Kariangau","Gresik","2025-11-21T12:04:36.599Z","2025-11-21T23:52:39.862Z","2025-11-25T08:56:19.200Z",,,,"2025-11-22T00:08:27.921Z","2025-11-25T06:30:19.332Z",2939.285269306582,2795.750590469846,"PT Semen Indonesia","CN-3649","ARRIVED",,"2025-11-26T12:04:37.130Z","2025-11-26T12:04:37.130Z"
"cmifyiz6307r02o7gihr24pt2","SCH-0000342","cmifyiy2h06k62o7gc9752rey","VY-00342","Tarakan","Gresik","2025-10-14T12:04:36.599Z","2025-10-14T23:28:21.210Z","2025-10-18T14:49:51.814Z","2025-10-14T12:34:15.780Z","2025-10-14T13:14:31.146Z","2025-10-14T23:28:21.210Z","2025-10-14T22:50:57.419Z",,3301.593858885601,,"PT Pupuk Indonesia","CN-1044","COMPLETED",,"2025-11-26T12:04:37.131Z","2025-11-26T12:04:37.131Z"
