"id","code","name","siteType","isActive","latitude","longitude","elevation","capacity","description","createdAt","updatedAt"
"cmifyit8l00mq2o7ghma47mss","SITE-0218","Bengalon STOCKPILE J","STOCKPILE",true,-3.001710446273283,117.2360296381076,50.65426778943291,117912.9222490374,"Mining site 218 - Bengalon region","2025-11-26T12:04:29.446Z","2025-11-26T12:04:29.446Z"
"cmifyit8m00mr2o7gy97polr9","SITE-0219","Balikpapan ROM_PAD K","ROM_PAD",true,-3.809752850213337,117.3022209453761,80.25763303574084,,"Mining site 219 - Balikpapan region","2025-11-26T12:04:29.447Z","2025-11-26T12:04:29.447Z"
"cmifyit8n00ms2o7gdonpp84x","SITE-0220","Muara Teweh ROM_PAD L","ROM_PAD",false,-2.916507166292731,118.9005930836516,171.8509862495881,,"Mining site 220 - Muara Teweh region","2025-11-26T12:04:29.448Z","2025-11-26T12:04:29.448Z"
"cmifyit8o00mt2o7g7xpy74j6","SITE-0221","Bengalon STOCKPILE M","STOCKPILE",true,-3.842715757469247,115.593112249152,116.5219737100285,167944.5685710003,"Mining site 221 - Bengalon region","2025-11-26T12:04:29.449Z","2025-11-26T12:04:29.449Z"
"cmifyit8q00mu2o7gpurqsazu","SITE-0222","Muara Teweh PORT N","PORT",false,-4.689243220655927,118.1304101162309,159.6707351367619,,"Mining site 222 - Muara Teweh region","2025-11-26T12:04:29.450Z","2025-11-26T12:04:29.450Z"
"cmifyit8r00mv2o7gaj7onlzy","SITE-0223","Satui PIT O","PIT",true,-4.99815537962219,119.2347975407926,165.5307262888405,,"Mining site 223 - Satui region","2025-11-26T12:04:29.451Z","2025-11-26T12:04:29.451Z"
"cmifyit8s00mw2o7gekfomoxu","SITE-0224","Satui CRUSHER P","CRUSHER",true,-5.496967553959921,116.5139130045535,121.8259971085997,,"Mining site 224 - Satui region","2025-11-26T12:04:29.452Z","2025-11-26T12:04:29.452Z"
"cmifyit8t00mx2o7gma3rx1ui","SITE-0225","Melak STOCKPILE Q","STOCKPILE",true,-4.746375630512889,116.913064540262,106.2385213898989,55757.70060433052,"Mining site 225 - Melak region","2025-11-26T12:04:29.453Z","2025-11-26T12:04:29.453Z"
"cmifyit8u00my2o7goh27wb0j","SITE-0226","Muara Teweh CRUSHER R","CRUSHER",false,-3.006806194852725,115.2720336601768,82.55903493897799,,"Mining site 226 - Muara Teweh region","2025-11-26T12:04:29.454Z","2025-11-26T12:04:29.454Z"
"cmifyit8v00mz2o7g84mvctnj","SITE-0227","Sangatta ROM_PAD S","ROM_PAD",true,-4.633552703280571,117.1397139796875,50.59222376668126,,"Mining site 227 - Sangatta region","2025-11-26T12:04:29.456Z","2025-11-26T12:04:29.456Z"
"cmifyit8w00n02o7gsqznreun","SITE-0228","Satui PIT T","PIT",true,-4.214725049128673,116.4183006065662,180.5925885286119,,"Mining site 228 - Satui region","2025-11-26T12:04:29.457Z","2025-11-26T12:04:29.457Z"
"cmifyit8x00n12o7g30ndhlau","SITE-0229","Tanjung ROM_PAD U","ROM_PAD",true,-2.512456296557411,116.1790886721801,133.0688597841895,,"Mining site 229 - Tanjung region","2025-11-26T12:04:29.458Z","2025-11-26T12:04:29.458Z"
"cmifyit8y00n22o7gy8s7m4s4","SITE-0230","Bengalon PORT V","PORT",true,-5.013940258099736,119.1157092939763,194.3234159523639,,"Mining site 230 - Bengalon region","2025-11-26T12:04:29.459Z","2025-11-26T12:04:29.459Z"
"cmifyit8z00n32o7gszailxc0","SITE-0231","Bengalon STOCKPILE W","STOCKPILE",true,-2.718531160750286,115.7777681811496,121.8410558919859,102636.4727501971,"Mining site 231 - Bengalon region","2025-11-26T12:04:29.460Z","2025-11-26T12:04:29.460Z"
"cmifyit9000n42o7g8785lykp","SITE-0232","Satui CRUSHER X","CRUSHER",true,-3.678523566788318,119.818601529175,111.4793750998041,,"Mining site 232 - Satui region","2025-11-26T12:04:29.461Z","2025-11-26T12:04:29.461Z"
"cmifyit9200n52o7ghjbuae71","SITE-0233","Satui STOCKPILE Y","STOCKPILE",true,-3.174868927868052,119.9178233904086,101.3078221782959,234802.4238886536,"Mining site 233 - Satui region","2025-11-26T12:04:29.462Z","2025-11-26T12:04:29.462Z"
"cmifyit9300n62o7goa8lxcn7","SITE-0234","Sangatta PIT Z","PIT",false,-5.44842591088386,118.2647102106421,156.7240971633628,,"Mining site 234 - Sangatta region","2025-11-26T12:04:29.463Z","2025-11-26T12:04:29.463Z"
"cmifyit9400n72o7gcmmfrn4f","SITE-0235","Tanjung CRUSHER A","CRUSHER",false,-4.106763136450728,119.7129510356591,87.997133017057,,"Mining site 235 - Tanjung region","2025-11-26T12:04:29.464Z","2025-11-26T12:04:29.464Z"
"cmifyit9500n82o7ga9w15eub","SITE-0236","Melak PORT B","PORT",true,-3.081699887852823,119.5112888490723,156.2144218724851,,"Mining site 236 - Melak region","2025-11-26T12:04:29.465Z","2025-11-26T12:04:29.465Z"
"cmifyit9600n92o7gjoxk0kg1","SITE-0237","Samarinda CRUSHER C","CRUSHER",true,-4.958836306413531,119.2688536377367,144.2166122774966,,"Mining site 237 - Samarinda region","2025-11-26T12:04:29.466Z","2025-11-26T12:04:29.466Z"
"cmifyit9700na2o7g2wfll7d1","SITE-0238","Tanjung ROM_PAD D","ROM_PAD",true,-4.285060778610375,119.9269262858365,141.0930201838007,,"Mining site 238 - Tanjung region","2025-11-26T12:04:29.467Z","2025-11-26T12:04:29.467Z"
"cmifyit9800nb2o7g07qy679a","SITE-0239","Sangatta CRUSHER E","CRUSHER",false,-4.670577898452392,115.8756018288881,139.8749704884131,,"Mining site 239 - Sangatta region","2025-11-26T12:04:29.468Z","2025-11-26T12:04:29.468Z"
"cmifyit9900nc2o7gp102q9jb","SITE-0240","Lati ROM_PAD F","ROM_PAD",true,-3.574165904802191,118.4170543755529,57.86010785566903,,"Mining site 240 - Lati region","2025-11-26T12:04:29.469Z","2025-11-26T12:04:29.469Z"
"cmifyit9a00nd2o7groops541","SITE-0241","Samarinda PIT G","PIT",true,-4.832113585859227,119.3334221455737,92.52101305736078,,"Mining site 241 - Samarinda region","2025-11-26T12:04:29.471Z","2025-11-26T12:04:29.471Z"
"cmifyit9b00ne2o7giydu2uh9","SITE-0242","Lati PIT H","PIT",true,-5.409568332248359,117.7670589222935,105.7119918758838,,"Mining site 242 - Lati region","2025-11-26T12:04:29.472Z","2025-11-26T12:04:29.472Z"
"cmifyit9d00nf2o7gzrlpmo9r","SITE-0243","Satui CRUSHER I","CRUSHER",true,-2.744878625757237,116.6433134607732,68.53298805075195,,"Mining site 243 - Satui region","2025-11-26T12:04:29.473Z","2025-11-26T12:04:29.473Z"
"cmifyit9e00ng2o7gbs6w9qtd","SITE-0244","Sangatta PORT J","PORT",true,-3.838659202350914,119.2160887340917,197.7504467713065,,"Mining site 244 - Sangatta region","2025-11-26T12:04:29.474Z","2025-11-26T12:04:29.474Z"
"cmifyit9f00nh2o7gixprs33j","SITE-0245","Lati CRUSHER K","CRUSHER",true,-2.840130319951061,116.1793279872887,136.1076207815958,,"Mining site 245 - Lati region","2025-11-26T12:04:29.475Z","2025-11-26T12:04:29.475Z"
"cmifyit9g00ni2o7ghmro5dg8","SITE-0246","Lati CRUSHER L","CRUSHER",true,-3.697767661967717,115.066370546553,99.9429923362201,,"Mining site 246 - Lati region","2025-11-26T12:04:29.476Z","2025-11-26T12:04:29.476Z"
"cmifyit9h00nj2o7gmxj15bxh","SITE-0247","Samarinda PORT M","PORT",true,-3.780527044839741,116.7739300620067,161.5297628713824,,"Mining site 247 - Samarinda region","2025-11-26T12:04:29.478Z","2025-11-26T12:04:29.478Z"
"cmifyit9i00nk2o7gnlzats0q","SITE-0248","Bengalon PORT N","PORT",true,-5.455340901083624,118.6484361188978,154.616170605905,,"Mining site 248 - Bengalon region","2025-11-26T12:04:29.479Z","2025-11-26T12:04:29.479Z"
"cmifyit9j00nl2o7g455gsqwk","SITE-0249","Lati CRUSHER O","CRUSHER",true,-5.309807168194573,118.55751722626,51.65288465189943,,"Mining site 249 - Lati region","2025-11-26T12:04:29.480Z","2025-11-26T12:04:29.480Z"
"cmifyit9k00nm2o7gvs3be69h","SITE-0250","Satui STOCKPILE P","STOCKPILE",true,-4.478577909698198,116.0853407772874,165.8927605185106,187209.3546787369,"Mining site 250 - Satui region","2025-11-26T12:04:29.481Z","2025-11-26T12:04:29.481Z"
"cmifyit9l00nn2o7g3luh227h","SITE-0251","Satui ROM_PAD Q","ROM_PAD",true,-5.16103797158121,116.137459050105,192.9822429244301,,"Mining site 251 - Satui region","2025-11-26T12:04:29.482Z","2025-11-26T12:04:29.482Z"
"cmifyit9m00no2o7gsnlbjff8","SITE-0252","Bengalon ROM_PAD R","ROM_PAD",true,-4.051200190291083,117.3303762854944,66.16410879389977,,"Mining site 252 - Bengalon region","2025-11-26T12:04:29.483Z","2025-11-26T12:04:29.483Z"
"cmifyit9n00np2o7g6e7bnkke","SITE-0253","Samarinda ROM_PAD S","ROM_PAD",true,-2.797908750428215,118.7323065810709,119.582936170659,,"Mining site 253 - Samarinda region","2025-11-26T12:04:29.484Z","2025-11-26T12:04:29.484Z"
"cmifyit9o00nq2o7gsy3mui9n","SITE-0254","Melak STOCKPILE T","STOCKPILE",false,-5.336162339445869,118.227932549421,184.2905748994824,207385.1147608253,"Mining site 254 - Melak region","2025-11-26T12:04:29.485Z","2025-11-26T12:04:29.485Z"
"cmifyit9p00nr2o7gco9orjdr","SITE-0255","Lati CRUSHER U","CRUSHER",true,-4.840886685411785,116.559001007285,111.0223121217722,,"Mining site 255 - Lati region","2025-11-26T12:04:29.486Z","2025-11-26T12:04:29.486Z"
"cmifyit9q00ns2o7gwukxlli4","SITE-0256","Balikpapan ROM_PAD V","ROM_PAD",true,-2.637397769503279,116.6159193161427,103.4300676704245,,"Mining site 256 - Balikpapan region","2025-11-26T12:04:29.487Z","2025-11-26T12:04:29.487Z"
"cmifyit9s00nt2o7g0pnyc0gm","SITE-0257","Melak PORT W","PORT",true,-2.94785557061744,116.82384791822,150.2595660920315,,"Mining site 257 - Melak region","2025-11-26T12:04:29.488Z","2025-11-26T12:04:29.488Z"
"cmifyit9t00nu2o7g6jo151pa","SITE-0258","Satui STOCKPILE X","STOCKPILE",true,-4.685292844982384,119.5922947325822,81.3215765681702,138625.9107777688,"Mining site 258 - Satui region","2025-11-26T12:04:29.489Z","2025-11-26T12:04:29.489Z"
"cmifyit9u00nv2o7givwkaffz","SITE-0259","Sangatta PIT Y","PIT",true,-3.762974598387154,119.3799454305791,150.9642688187776,,"Mining site 259 - Sangatta region","2025-11-26T12:04:29.491Z","2025-11-26T12:04:29.491Z"
"cmifyit9v00nw2o7gmlgarzoe","SITE-0260","Bengalon STOCKPILE Z","STOCKPILE",true,-3.485726243301657,118.2120624940696,161.0725063294177,176511.9017141729,"Mining site 260 - Bengalon region","2025-11-26T12:04:29.492Z","2025-11-26T12:04:29.492Z"
"cmifyit9w00nx2o7gt19901pc","SITE-0261","Sangatta PIT A","PIT",true,-5.365710136414075,116.2094010646733,111.2254221374569,,"Mining site 261 - Sangatta region","2025-11-26T12:04:29.493Z","2025-11-26T12:04:29.493Z"
"cmifyit9x00ny2o7gm6z8949k","SITE-0262","Satui PORT B","PORT",true,-4.068068205828278,115.6720893966207,190.8271559015092,,"Mining site 262 - Satui region","2025-11-26T12:04:29.494Z","2025-11-26T12:04:29.494Z"
"cmifyit9y00nz2o7g5q8txuve","SITE-0263","Lati ROM_PAD C","ROM_PAD",true,-3.884891292089511,118.8369718741944,135.0666064858754,,"Mining site 263 - Lati region","2025-11-26T12:04:29.495Z","2025-11-26T12:04:29.495Z"
"cmifyit9z00o02o7gyn9lcq9v","SITE-0264","Samarinda CRUSHER D","CRUSHER",true,-4.43550091696232,116.0771568979834,58.51869828657351,,"Mining site 264 - Samarinda region","2025-11-26T12:04:29.496Z","2025-11-26T12:04:29.496Z"
"cmifyita000o12o7gzbe3j885","SITE-0265","Sangatta STOCKPILE E","STOCKPILE",true,-4.214661917338558,119.2475306057344,57.72294517921006,117139.7188097709,"Mining site 265 - Sangatta region","2025-11-26T12:04:29.497Z","2025-11-26T12:04:29.497Z"
"cmifyita100o22o7gahozm176","SITE-0266","Bengalon ROM_PAD F","ROM_PAD",true,-3.780242297603265,117.4912681360464,81.28672001278736,,"Mining site 266 - Bengalon region","2025-11-26T12:04:29.498Z","2025-11-26T12:04:29.498Z"
"cmifyita300o32o7gud7ueftp","SITE-0267","Satui STOCKPILE G","STOCKPILE",true,-3.727299946617472,119.1184446401141,89.91611152327006,71127.40187348581,"Mining site 267 - Satui region","2025-11-26T12:04:29.499Z","2025-11-26T12:04:29.499Z"
"cmifyita400o42o7gesuz9bin","SITE-0268","Bengalon CRUSHER H","CRUSHER",true,-3.650675061662204,116.3716724495135,113.5131086831519,,"Mining site 268 - Bengalon region","2025-11-26T12:04:29.500Z","2025-11-26T12:04:29.500Z"
"cmifyita500o52o7ghmqtgpwx","SITE-0269","Tutupan PORT I","PORT",true,-4.37655570930147,115.5272451875748,93.75203315412507,,"Mining site 269 - Tutupan region","2025-11-26T12:04:29.501Z","2025-11-26T12:04:29.501Z"
"cmifyita600o62o7g2cq1xsi7","SITE-0270","Melak PIT J","PIT",true,-3.610864839068758,116.6796502206478,89.37014199433828,,"Mining site 270 - Melak region","2025-11-26T12:04:29.502Z","2025-11-26T12:04:29.502Z"
"cmifyita700o72o7glzxg8fdn","SITE-0271","Lati STOCKPILE K","STOCKPILE",true,-4.195703595369844,115.1986829753771,132.2106800419381,197230.8101899199,"Mining site 271 - Lati region","2025-11-26T12:04:29.503Z","2025-11-26T12:04:29.503Z"
"cmifyita800o82o7gfnvin8xi","SITE-0272","Melak ROM_PAD L","ROM_PAD",true,-3.182958582391749,118.3020978500613,126.6908454010161,,"Mining site 272 - Melak region","2025-11-26T12:04:29.505Z","2025-11-26T12:04:29.505Z"
"cmifyitaa00o92o7g2rnep9mn","SITE-0273","Lati ROM_PAD M","ROM_PAD",true,-2.676394157507469,115.5485595684724,88.93937829903902,,"Mining site 273 - Lati region","2025-11-26T12:04:29.506Z","2025-11-26T12:04:29.506Z"
"cmifyitab00oa2o7g9dcwnzg0","SITE-0274","Sangatta STOCKPILE N","STOCKPILE",true,-4.691309793267204,118.5355190163196,149.9245661276187,150732.5878394235,"Mining site 274 - Sangatta region","2025-11-26T12:04:29.507Z","2025-11-26T12:04:29.507Z"
"cmifyitac00ob2o7gwrzs389o","SITE-0275","Bengalon PIT O","PIT",true,-3.222763529783495,115.4403558083913,171.0851634887082,,"Mining site 275 - Bengalon region","2025-11-26T12:04:29.508Z","2025-11-26T12:04:29.508Z"
"cmifyitad00oc2o7g8rq2z36g","SITE-0276","Balikpapan PIT P","PIT",true,-5.090644121303077,115.2962577377454,102.9699915866501,,"Mining site 276 - Balikpapan region","2025-11-26T12:04:29.509Z","2025-11-26T12:04:29.509Z"
"cmifyitae00od2o7gmgf5ii1s","SITE-0277","Melak ROM_PAD Q","ROM_PAD",true,-5.280364396396359,115.2152082782722,130.9747143306173,,"Mining site 277 - Melak region","2025-11-26T12:04:29.510Z","2025-11-26T12:04:29.510Z"
"cmifyitaf00oe2o7g2n2pm8uy","SITE-0278","Satui PORT R","PORT",true,-3.289907960325317,118.5724262752973,169.7722543733508,,"Mining site 278 - Satui region","2025-11-26T12:04:29.511Z","2025-11-26T12:04:29.511Z"
"cmifyitag00of2o7gf5iov51p","SITE-0279","Balikpapan ROM_PAD S","ROM_PAD",true,-3.404929206200754,115.5088357437747,173.953934904371,,"Mining site 279 - Balikpapan region","2025-11-26T12:04:29.512Z","2025-11-26T12:04:29.512Z"
"cmifyitah00og2o7gpzf2mcq3","SITE-0280","Tanjung ROM_PAD T","ROM_PAD",true,-4.57715158924513,115.4190505272857,135.0543299014093,,"Mining site 280 - Tanjung region","2025-11-26T12:04:29.513Z","2025-11-26T12:04:29.513Z"
"cmifyitai00oh2o7g9kwp8fph","SITE-0281","Balikpapan ROM_PAD U","ROM_PAD",false,-4.310876860125376,117.8446161277579,54.09005609393468,,"Mining site 281 - Balikpapan region","2025-11-26T12:04:29.514Z","2025-11-26T12:04:29.514Z"
"cmifyitaj00oi2o7g1u0r7qq0","SITE-0282","Tanjung PORT V","PORT",true,-4.71462479657974,117.6447319932144,86.56813938908473,,"Mining site 282 - Tanjung region","2025-11-26T12:04:29.515Z","2025-11-26T12:04:29.515Z"
"cmifyitak00oj2o7gag75khdo","SITE-0283","Tanjung PIT W","PIT",true,-3.679650478962657,115.9311455195193,165.7450383077825,,"Mining site 283 - Tanjung region","2025-11-26T12:04:29.516Z","2025-11-26T12:04:29.516Z"
"cmifyital00ok2o7g8tjrdwr0","SITE-0284","Tanjung CRUSHER X","CRUSHER",true,-4.246693720567157,118.4747293991177,50.27002795376077,,"Mining site 284 - Tanjung region","2025-11-26T12:04:29.517Z","2025-11-26T12:04:29.517Z"
"cmifyitam00ol2o7g94vhyq2v","SITE-0285","Muara Teweh PIT Y","PIT",true,-3.464603886122452,116.3014528913288,82.84335251435178,,"Mining site 285 - Muara Teweh region","2025-11-26T12:04:29.518Z","2025-11-26T12:04:29.518Z"
"cmifyitan00om2o7gq3s1vftg","SITE-0286","Balikpapan STOCKPILE Z","STOCKPILE",true,-4.327594344357705,116.630480979682,58.07786597832074,197771.5000162784,"Mining site 286 - Balikpapan region","2025-11-26T12:04:29.519Z","2025-11-26T12:04:29.519Z"
"cmifyitao00on2o7gx6ykrxsw","SITE-0287","Tanjung PORT A","PORT",true,-5.289048451438814,115.5928559333516,152.2520413440217,,"Mining site 287 - Tanjung region","2025-11-26T12:04:29.521Z","2025-11-26T12:04:29.521Z"
"cmifyitap00oo2o7g0g13an3v","SITE-0288","Lati CRUSHER B","CRUSHER",false,-3.613916025935568,118.2816164344195,160.2817433350773,,"Mining site 288 - Lati region","2025-11-26T12:04:29.522Z","2025-11-26T12:04:29.522Z"
"cmifyitar00op2o7gy8m66pnv","SITE-0289","Satui STOCKPILE C","STOCKPILE",false,-5.103808638847063,117.9017147365516,59.16828287886175,209930.797135842,"Mining site 289 - Satui region","2025-11-26T12:04:29.523Z","2025-11-26T12:04:29.523Z"
"cmifyitas00oq2o7gq2k95rmt","SITE-0290","Tutupan CRUSHER D","CRUSHER",true,-3.722643837580674,115.8331008708109,135.9863257570159,,"Mining site 290 - Tutupan region","2025-11-26T12:04:29.524Z","2025-11-26T12:04:29.524Z"
"cmifyitat00or2o7gdzczaqrv","SITE-0291","Muara Teweh PORT E","PORT",false,-3.653436950355496,119.5217198913751,186.3035501719382,,"Mining site 291 - Muara Teweh region","2025-11-26T12:04:29.525Z","2025-11-26T12:04:29.525Z"
"cmifyitau00os2o7gieigdg4w","SITE-0292","Bengalon PORT F","PORT",true,-3.546351019979759,119.7069655671507,61.88356921955553,,"Mining site 292 - Bengalon region","2025-11-26T12:04:29.526Z","2025-11-26T12:04:29.526Z"
"cmifyitav00ot2o7g6vdjkrr7","SITE-0293","Melak ROM_PAD G","ROM_PAD",false,-2.784009666836715,118.2803814277662,191.1942242649205,,"Mining site 293 - Melak region","2025-11-26T12:04:29.527Z","2025-11-26T12:04:29.527Z"
"cmifyitaw00ou2o7g34nj3mae","SITE-0294","Satui ROM_PAD H","ROM_PAD",true,-3.698198186557176,116.4124038225939,184.1433145806005,,"Mining site 294 - Satui region","2025-11-26T12:04:29.528Z","2025-11-26T12:04:29.528Z"
"cmifyitax00ov2o7glxijli2l","SITE-0295","Melak PORT I","PORT",true,-5.033917588953509,117.4295406771092,93.48694295033383,,"Mining site 295 - Melak region","2025-11-26T12:04:29.529Z","2025-11-26T12:04:29.529Z"
"cmifyitay00ow2o7gpzncp1iq","SITE-0296","Samarinda CRUSHER J","CRUSHER",true,-4.546959930076962,117.5147395244665,164.9490808013358,,"Mining site 296 - Samarinda region","2025-11-26T12:04:29.530Z","2025-11-26T12:04:29.530Z"
"cmifyitaz00ox2o7g9oj30vfe","SITE-0297","Satui PORT K","PORT",true,-2.501399704604113,116.4104134171601,147.8858056783951,,"Mining site 297 - Satui region","2025-11-26T12:04:29.531Z","2025-11-26T12:04:29.531Z"
"cmifyitb000oy2o7g0euthij5","SITE-0298","Sangatta PIT L","PIT",true,-4.79889427804401,117.199912810156,80.5272531533514,,"Mining site 298 - Sangatta region","2025-11-26T12:04:29.532Z","2025-11-26T12:04:29.532Z"
"cmifyitb100oz2o7gehsq958c","SITE-0299","Tutupan ROM_PAD M","ROM_PAD",false,-4.546427599723357,115.9836563887111,140.7885311523243,,"Mining site 299 - Tutupan region","2025-11-26T12:04:29.533Z","2025-11-26T12:04:29.533Z"
"cmifyitb200p02o7gh10n1o2z","SITE-0300","Melak PORT N","PORT",true,-3.191384356137613,115.4404546568913,90.28646030560719,,"Mining site 300 - Melak region","2025-11-26T12:04:29.534Z","2025-11-26T12:04:29.534Z"
"cmifyitb300p12o7gotugqtm4","SITE-0301","Tutupan STOCKPILE O","STOCKPILE",true,-5.383561610306364,118.2194550464072,180.7329969561478,154944.1869019723,"Mining site 301 - Tutupan region","2025-11-26T12:04:29.536Z","2025-11-26T12:04:29.536Z"
"cmifyitb400p22o7gt2xovzyt","SITE-0302","Satui STOCKPILE P","STOCKPILE",true,-2.815335327304187,115.6590748171301,66.74694639230079,123139.4622162097,"Mining site 302 - Satui region","2025-11-26T12:04:29.537Z","2025-11-26T12:04:29.537Z"
"cmifyitb600p32o7gugna58p6","SITE-0303","Balikpapan CRUSHER Q","CRUSHER",true,-4.88289181161733,117.3170938732111,185.0068674897401,,"Mining site 303 - Balikpapan region","2025-11-26T12:04:29.538Z","2025-11-26T12:04:29.538Z"
"cmifyitb700p42o7gc8tqn61d","SITE-0304","Muara Teweh STOCKPILE R","STOCKPILE",true,-3.302093813628006,118.4935669421888,61.58486766617569,220088.9984790258,"Mining site 304 - Muara Teweh region","2025-11-26T12:04:29.539Z","2025-11-26T12:04:29.539Z"
"cmifyitb800p52o7gxj9n0doe","SITE-0305","Bengalon CRUSHER S","CRUSHER",true,-3.679499741108685,118.422854284864,131.9374005283611,,"Mining site 305 - Bengalon region","2025-11-26T12:04:29.540Z","2025-11-26T12:04:29.540Z"
"cmifyitb900p62o7gvrbt9tkv","SITE-0306","Muara Teweh PORT T","PORT",true,-4.920254091493206,119.4995365764768,162.9598221917537,,"Mining site 306 - Muara Teweh region","2025-11-26T12:04:29.541Z","2025-11-26T12:04:29.541Z"
"cmifyitba00p72o7gwg2kvsp0","SITE-0307","Balikpapan PORT U","PORT",true,-4.453143743043373,119.7079315940083,149.7034269912343,,"Mining site 307 - Balikpapan region","2025-11-26T12:04:29.542Z","2025-11-26T12:04:29.542Z"
"cmifyitbb00p82o7gyp3zjnrl","SITE-0308","Tutupan ROM_PAD V","ROM_PAD",false,-3.04005848852327,119.7028665718328,174.2872738362979,,"Mining site 308 - Tutupan region","2025-11-26T12:04:29.543Z","2025-11-26T12:04:29.543Z"
"cmifyitbc00p92o7gtymfythh","SITE-0309","Tutupan ROM_PAD W","ROM_PAD",true,-5.32388512151098,115.9515439472565,158.9936883484664,,"Mining site 309 - Tutupan region","2025-11-26T12:04:29.545Z","2025-11-26T12:04:29.545Z"
"cmifyitbd00pa2o7gexz7ohs8","SITE-0310","Samarinda STOCKPILE X","STOCKPILE",true,-3.821339418188505,117.0690869590596,193.1026218651016,222755.6016796169,"Mining site 310 - Samarinda region","2025-11-26T12:04:29.546Z","2025-11-26T12:04:29.546Z"
"cmifyitbe00pb2o7g5k4kcp7j","SITE-0311","Tutupan PORT Y","PORT",true,-3.096841195736724,117.6961277411469,198.2541177415472,,"Mining site 311 - Tutupan region","2025-11-26T12:04:29.547Z","2025-11-26T12:04:29.547Z"
"cmifyitbf00pc2o7gosz0gfyv","SITE-0312","Balikpapan STOCKPILE Z","STOCKPILE",true,-5.454262399001459,118.9686267869293,106.4806632454972,97549.20977074123,"Mining site 312 - Balikpapan region","2025-11-26T12:04:29.548Z","2025-11-26T12:04:29.548Z"
"cmifyitbg00pd2o7g582hgyj7","SITE-0313","Tanjung CRUSHER A","CRUSHER",true,-4.252986975244015,118.528521606139,184.3932393554632,,"Mining site 313 - Tanjung region","2025-11-26T12:04:29.549Z","2025-11-26T12:04:29.549Z"
"cmifyitbh00pe2o7g34rlgkuc","SITE-0314","Tanjung STOCKPILE B","STOCKPILE",true,-4.587052635023795,118.0742132447508,127.4832773214575,52431.21241652821,"Mining site 314 - Tanjung region","2025-11-26T12:04:29.550Z","2025-11-26T12:04:29.550Z"
"cmifyitbj00pf2o7gxjt0muxu","SITE-0315","Lati PIT C","PIT",true,-3.953391205867018,116.0765817317868,134.5975468310877,,"Mining site 315 - Lati region","2025-11-26T12:04:29.551Z","2025-11-26T12:04:29.551Z"
"cmifyitbk00pg2o7g86uiyexb","SITE-0316","Lati ROM_PAD D","ROM_PAD",false,-4.242718614404545,118.1053174394691,86.34619728686957,,"Mining site 316 - Lati region","2025-11-26T12:04:29.552Z","2025-11-26T12:04:29.552Z"
"cmifyitbl00ph2o7gt9bigk7z","SITE-0317","Satui ROM_PAD E","ROM_PAD",false,-3.472524971239288,118.9055120189768,128.0435261494513,,"Mining site 317 - Satui region","2025-11-26T12:04:29.553Z","2025-11-26T12:04:29.553Z"
"cmifyitbm00pi2o7gb613qz99","SITE-0318","Tanjung PIT F","PIT",true,-4.752401857748891,117.8949318026725,88.00849966388432,,"Mining site 318 - Tanjung region","2025-11-26T12:04:29.555Z","2025-11-26T12:04:29.555Z"
"cmifyitbn00pj2o7gsfg7e3g6","SITE-0319","Sangatta STOCKPILE G","STOCKPILE",true,-4.015875546968275,118.5987017751847,94.35275850421161,51738.68409350581,"Mining site 319 - Sangatta region","2025-11-26T12:04:29.556Z","2025-11-26T12:04:29.556Z"
"cmifyitbp00pk2o7g8h0rwx5x","SITE-0320","Melak ROM_PAD H","ROM_PAD",false,-3.979567263017263,117.0353093741674,142.6809244556136,,"Mining site 320 - Melak region","2025-11-26T12:04:29.557Z","2025-11-26T12:04:29.557Z"
"cmifyitbq00pl2o7gwxuk47do","SITE-0321","Satui PIT I","PIT",true,-5.138556876800129,115.8585399237289,105.1637361263608,,"Mining site 321 - Satui region","2025-11-26T12:04:29.558Z","2025-11-26T12:04:29.558Z"
"cmifyitbr00pm2o7g0n9ntpxa","SITE-0322","Sangatta CRUSHER J","CRUSHER",true,-4.773863378204631,119.6910212627626,156.9899773777053,,"Mining site 322 - Sangatta region","2025-11-26T12:04:29.559Z","2025-11-26T12:04:29.559Z"
"cmifyitbs00pn2o7gr60d649y","SITE-0323","Lati CRUSHER K","CRUSHER",true,-5.214167916690756,119.5447069784459,134.5933777565307,,"Mining site 323 - Lati region","2025-11-26T12:04:29.560Z","2025-11-26T12:04:29.560Z"
"cmifyitbt00po2o7gfbhui2tb","SITE-0324","Tanjung ROM_PAD L","ROM_PAD",true,-2.618244680503457,119.1966677211442,171.6556660241459,,"Mining site 324 - Tanjung region","2025-11-26T12:04:29.561Z","2025-11-26T12:04:29.561Z"
"cmifyitbu00pp2o7g0x0q8rox","SITE-0325","Samarinda ROM_PAD M","ROM_PAD",true,-4.775027444127135,117.1054222317066,190.2010901980724,,"Mining site 325 - Samarinda region","2025-11-26T12:04:29.562Z","2025-11-26T12:04:29.562Z"
"cmifyitbv00pq2o7gy5e9z70s","SITE-0326","Bengalon CRUSHER N","CRUSHER",false,-2.986997585633183,117.1018553263849,145.4652146277952,,"Mining site 326 - Bengalon region","2025-11-26T12:04:29.563Z","2025-11-26T12:04:29.563Z"
