"id","code","name","brand","model","yearManufacture","bucketCapacity","status","lastMaintenance","nextMaintenance","totalHours","currentLocation","isActive","purchaseDate","retirementDate","remarks","createdAt","updatedAt"
"cmifyiwup05hp2o7ggb43gzd7","EXC-0157","Kobelco SK500-10-157","Kobelco","SK500-10",2022,9.482151235435028,"BREAKDOWN","2025-11-01T12:04:33.929Z","2025-12-31T12:04:33.929Z",12025,"PIT-01",true,"2022-05-24T17:00:00.000Z",,"Production unit B","2025-11-26T12:04:34.130Z","2025-11-26T12:04:34.130Z"
"cmifyiwuq05hq2o7g7uqnx0go","EXC-0158","Liebherr R9400-158","Liebherr","R9400",2015,11.42835671568454,"BREAKDOWN","2025-10-30T12:04:33.929Z","2025-12-29T12:04:33.929Z",41536,"PIT-04",true,"2015-09-19T17:00:00.000Z",,,"2025-11-26T12:04:34.131Z","2025-11-26T12:04:34.131Z"
"cmifyiwus05hr2o7g9no5jv9c","EXC-0159","Komatsu PC1250-8-159","Komatsu","PC1250-8",2022,12.20157720956729,"IDLE","2025-11-24T12:04:33.929Z","2026-01-23T12:04:33.929Z",12090,"Workshop",true,"2022-05-14T17:00:00.000Z",,,"2025-11-26T12:04:34.132Z","2025-11-26T12:04:34.132Z"
"cmifyiwut05hs2o7gyrxfpxe3","EXC-0160","Kobelco SK380-10-160","Kobelco","SK380-10",2023,9.688630743175581,"STANDBY","2025-11-09T12:04:33.929Z","2026-01-08T12:04:33.929Z",8698,"Workshop",true,"2023-03-24T17:00:00.000Z",,,"2025-11-26T12:04:34.133Z","2025-11-26T12:04:34.133Z"
"cmifyiwuu05ht2o7g2hoyxvnj","EXC-0161","Caterpillar 374F-161","Caterpillar","374F",2018,9.744812248237578,"IDLE","2025-10-18T12:04:33.929Z","2025-12-17T12:04:33.929Z",29595,"ROM-01",true,"2018-11-10T17:00:00.000Z",,,"2025-11-26T12:04:34.134Z","2025-11-26T12:04:34.134Z"
"cmifyiwuv05hu2o7gf8a7a9bb","EXC-0162","Komatsu PC1250-8-162","Komatsu","PC1250-8",2020,10.22460517799681,"MAINTENANCE","2025-10-10T12:04:33.929Z","2025-12-09T12:04:33.929Z",21138,"PIT-01",true,"2020-03-09T17:00:00.000Z",,"Production unit B","2025-11-26T12:04:34.135Z","2025-11-26T12:04:34.135Z"
"cmifyiwuw05hv2o7gwuczb2y4","EXC-0163","Caterpillar 6030-163","Caterpillar","6030",2024,12.6002831661437,"BREAKDOWN","2025-11-01T12:04:33.929Z","2025-12-31T12:04:33.929Z",5816,"ROM-01",true,"2024-06-24T17:00:00.000Z",,,"2025-11-26T12:04:34.137Z","2025-11-26T12:04:34.137Z"
"cmifyiwuy05hw2o7g88k9dvjx","EXC-0164","Hitachi EX3600-6-164","Hitachi","EX3600-6",2019,10.10067685861006,"BREAKDOWN","2025-09-30T12:04:33.929Z","2025-11-29T12:04:33.929Z",24854,"Stockpile-01",true,"2019-09-04T17:00:00.000Z",,,"2025-11-26T12:04:34.138Z","2025-11-26T12:04:34.138Z"
"cmifyiwuz05hx2o7gwa4wqaza","EXC-0165","Komatsu PC2000-8-165","Komatsu","PC2000-8",2019,12.83783208451372,"BREAKDOWN","2025-11-22T12:04:33.929Z","2026-01-21T12:04:33.929Z",25057,"ROM-02",true,"2019-02-08T17:00:00.000Z",,,"2025-11-26T12:04:34.140Z","2025-11-26T12:04:34.140Z"
"cmifyiwv005hy2o7gqplkorid","EXC-0166","Volvo EC480E-166","Volvo","EC480E",2017,11.51112480888444,"IDLE","2025-11-24T12:04:33.929Z","2026-01-23T12:04:33.929Z",33965,"PIT-01",true,"2017-03-19T17:00:00.000Z",,"Production unit B","2025-11-26T12:04:34.141Z","2025-11-26T12:04:34.141Z"
"cmifyiwv205hz2o7gxcf909a0","EXC-0167","Caterpillar 349E-167","Caterpillar","349E",2019,10.27758057046112,"ACTIVE","2025-11-17T12:04:33.929Z","2026-01-16T12:04:33.929Z",24596,"PIT-02",true,"2019-04-23T17:00:00.000Z",,,"2025-11-26T12:04:34.142Z","2025-11-26T12:04:34.142Z"
"cmifyiwv305i02o7gj8pp6olr","EXC-0168","Volvo EC950F-168","Volvo","EC950F",2024,10.31282906853488,"IDLE","2025-11-21T12:04:33.929Z","2026-01-20T12:04:33.929Z",4326,"PIT-03",true,"2024-01-20T17:00:00.000Z",,,"2025-11-26T12:04:34.143Z","2025-11-26T12:04:34.143Z"
"cmifyiwv405i12o7g29vpcxol","EXC-0169","Kobelco SK380-10-169","Kobelco","SK380-10",2024,8.621451102506967,"MAINTENANCE","2025-09-30T12:04:33.929Z","2025-11-29T12:04:33.929Z",4195,"PIT-01",true,"2024-09-10T17:00:00.000Z",,,"2025-11-26T12:04:34.144Z","2025-11-26T12:04:34.144Z"
"cmifyiwv505i22o7gcv7pgrxj","EXC-0170","Volvo EC480E-170","Volvo","EC480E",2024,11.37112522463784,"STANDBY","2025-10-24T12:04:33.929Z","2025-12-23T12:04:33.929Z",5463,"Workshop",true,"2024-07-23T17:00:00.000Z",,,"2025-11-26T12:04:34.145Z","2025-11-26T12:04:34.145Z"
"cmifyiwv605i32o7gvn7iv04f","EXC-0171","Volvo EC750E-171","Volvo","EC750E",2021,8.678422535094573,"ACTIVE","2025-10-02T12:04:33.929Z","2025-12-01T12:04:33.929Z",17853,"ROM-02",true,"2021-12-10T17:00:00.000Z",,,"2025-11-26T12:04:34.147Z","2025-11-26T12:04:34.147Z"
"cmifyiwv705i42o7gnhvgvjn3","EXC-0172","Volvo EC950F-172","Volvo","EC950F",2020,8.553392383865223,"IDLE","2025-10-08T12:04:33.929Z","2025-12-07T12:04:33.929Z",21166,"Stockpile-01",true,"2020-06-08T17:00:00.000Z",,,"2025-11-26T12:04:34.148Z","2025-11-26T12:04:34.148Z"
"cmifyiwv905i52o7g8mc5yuf1","EXC-0173","Volvo EC480E-173","Volvo","EC480E",2024,10.22299215953618,"STANDBY","2025-11-24T12:04:33.929Z","2026-01-23T12:04:33.929Z",5096,"ROM-01",true,"2024-05-11T17:00:00.000Z",,,"2025-11-26T12:04:34.149Z","2025-11-26T12:04:34.149Z"
"cmifyiwva05i62o7g3dxk2yem","EXC-0174","Kobelco SK500-10-174","Kobelco","SK500-10",2017,9.877779690397873,"MAINTENANCE","2025-10-01T12:04:33.929Z","2025-11-30T12:04:33.929Z",32204,"PIT-02",true,"2017-03-08T17:00:00.000Z",,,"2025-11-26T12:04:34.150Z","2025-11-26T12:04:34.150Z"
"cmifyiwvb05i72o7glwf9e0wr","EXC-0175","Volvo EC750E-175","Volvo","EC750E",2023,9.950137322709619,"STANDBY","2025-11-01T12:04:33.929Z","2025-12-31T12:04:33.929Z",9106,"ROM-01",true,"2023-09-10T17:00:00.000Z",,,"2025-11-26T12:04:34.152Z","2025-11-26T12:04:34.152Z"
"cmifyiwvc05i82o7g6kl20nmd","EXC-0176","Caterpillar 6030-176","Caterpillar","6030",2023,10.07004755295831,"ACTIVE","2025-11-19T12:04:33.929Z","2026-01-18T12:04:33.929Z",8428,"PIT-01",true,"2023-01-18T17:00:00.000Z",,,"2025-11-26T12:04:34.153Z","2025-11-26T12:04:34.153Z"
"cmifyiwve05i92o7gdku0g1hr","EXC-0177","Liebherr R9400-177","Liebherr","R9400",2020,10.90992153934493,"MAINTENANCE","2025-10-08T12:04:33.929Z","2025-12-07T12:04:33.929Z",20940,"Workshop",true,"2020-11-03T17:00:00.000Z",,,"2025-11-26T12:04:34.154Z","2025-11-26T12:04:34.154Z"
"cmifyiwvf05ia2o7g2u6yqpgg","EXC-0178","Liebherr R9400-178","Liebherr","R9400",2020,12.33152719934659,"MAINTENANCE","2025-10-27T12:04:33.929Z","2025-12-26T12:04:33.929Z",21809,"Workshop",true,"2020-07-07T17:00:00.000Z",,,"2025-11-26T12:04:34.156Z","2025-11-26T12:04:34.156Z"
"cmifyiwvh05ib2o7gil29quhg","EXC-0179","Kobelco SK380-10-179","Kobelco","SK380-10",2015,10.02598032811172,"IDLE","2025-11-13T12:04:33.929Z","2026-01-12T12:04:33.929Z",41325,"Stockpile-01",true,"2015-11-14T17:00:00.000Z",,,"2025-11-26T12:04:34.157Z","2025-11-26T12:04:34.157Z"
"cmifyiwvi05ic2o7g9blrvos1","EXC-0180","Komatsu PC1250-8-180","Komatsu","PC1250-8",2016,10.03617126882652,"MAINTENANCE","2025-11-05T12:04:33.929Z","2026-01-04T12:04:33.929Z",37375,"PIT-03",true,"2016-10-24T17:00:00.000Z",,,"2025-11-26T12:04:34.158Z","2025-11-26T12:04:34.158Z"
"cmifyiwvj05id2o7gm88wgyn5","EXC-0181","Volvo EC950F-181","Volvo","EC950F",2020,8.075067672011004,"STANDBY","2025-09-29T12:04:33.929Z","2025-11-28T12:04:33.929Z",20725,"ROM-01",true,"2020-03-12T17:00:00.000Z",,,"2025-11-26T12:04:34.160Z","2025-11-26T12:04:34.160Z"
"cmifyiwvk05ie2o7ghx5kxxzj","EXC-0182","Hitachi EX2600-6-182","Hitachi","EX2600-6",2022,12.20599356945303,"BREAKDOWN","2025-11-13T12:04:33.929Z","2026-01-12T12:04:33.929Z",13691,"Stockpile-01",true,"2022-02-17T17:00:00.000Z",,,"2025-11-26T12:04:34.161Z","2025-11-26T12:04:34.161Z"
"cmifyiwvm05if2o7gftf27f0p","EXC-0183","Caterpillar 390F-183","Caterpillar","390F",2023,9.251837941664403,"ACTIVE","2025-10-14T12:04:33.929Z","2025-12-13T12:04:33.929Z",8934,"PIT-01",true,"2023-05-17T17:00:00.000Z",,,"2025-11-26T12:04:34.162Z","2025-11-26T12:04:34.162Z"
"cmifyiwvn05ig2o7gy3abaclt","EXC-0184","Komatsu PC400-8-184","Komatsu","PC400-8",2015,10.94444903759292,"STANDBY","2025-10-24T12:04:33.929Z","2025-12-23T12:04:33.929Z",41711,"PIT-04",true,"2015-04-01T17:00:00.000Z",,,"2025-11-26T12:04:34.163Z","2025-11-26T12:04:34.163Z"
"cmifyiwvo05ih2o7gidchbf3n","EXC-0185","Komatsu PC400-8-185","Komatsu","PC400-8",2015,11.10822808126508,"BREAKDOWN","2025-11-02T12:04:33.929Z","2026-01-01T12:04:33.929Z",41211,"ROM-01",true,"2015-12-09T17:00:00.000Z",,,"2025-11-26T12:04:34.164Z","2025-11-26T12:04:34.164Z"
"cmifyiwvp05ii2o7gbcj1uuix","EXC-0186","Volvo EC750E-186","Volvo","EC750E",2016,12.19009344810227,"BREAKDOWN","2025-11-22T12:04:33.929Z","2026-01-21T12:04:33.929Z",37123,"PIT-01",true,"2016-02-04T17:00:00.000Z",,,"2025-11-26T12:04:34.166Z","2025-11-26T12:04:34.166Z"
"cmifyiwvq05ij2o7gjl0pidwo","EXC-0187","Komatsu PC400-8-187","Komatsu","PC400-8",2023,12.56558556793525,"MAINTENANCE","2025-10-15T12:04:33.929Z","2025-12-14T12:04:33.929Z",9698,"ROM-02",true,"2023-06-09T17:00:00.000Z",,,"2025-11-26T12:04:34.167Z","2025-11-26T12:04:34.167Z"
"cmifyiwvs05ik2o7gis8o8qur","EXC-0188","Caterpillar 374F-188","Caterpillar","374F",2016,10.29042205750782,"MAINTENANCE","2025-10-12T12:04:33.929Z","2025-12-11T12:04:33.929Z",36463,"Stockpile-01",false,"2016-03-23T17:00:00.000Z",,"Production unit B","2025-11-26T12:04:34.168Z","2025-11-26T12:04:34.168Z"
"cmifyiwvt05il2o7geohe0931","EXC-0189","Volvo EC480E-189","Volvo","EC480E",2019,8.349175100251399,"BREAKDOWN","2025-10-10T12:04:33.929Z","2025-12-09T12:04:33.929Z",24519,"PIT-01",true,"2019-06-24T17:00:00.000Z",,,"2025-11-26T12:04:34.169Z","2025-11-26T12:04:34.169Z"
"cmifyiwvv05im2o7g8aec1ev7","EXC-0190","Kobelco SK850-10-190","Kobelco","SK850-10",2018,12.88768769857448,"MAINTENANCE","2025-11-19T12:04:33.929Z","2026-01-18T12:04:33.929Z",29731,"PIT-01",true,"2018-06-16T17:00:00.000Z",,,"2025-11-26T12:04:34.171Z","2025-11-26T12:04:34.171Z"
"cmifyiwvw05in2o7gmt1vdior","EXC-0191","Volvo EC750E-191","Volvo","EC750E",2017,9.031103968110333,"IDLE","2025-10-09T12:04:33.929Z","2025-12-08T12:04:33.929Z",33247,"Workshop",true,"2017-07-17T17:00:00.000Z",,,"2025-11-26T12:04:34.172Z","2025-11-26T12:04:34.172Z"
"cmifyiwvx05io2o7g9vxqce7c","EXC-0192","Hitachi EX3600-6-192","Hitachi","EX3600-6",2018,10.92362446190744,"ACTIVE","2025-10-27T12:04:33.929Z","2025-12-26T12:04:33.929Z",29996,"PIT-02",true,"2018-01-22T17:00:00.000Z",,,"2025-11-26T12:04:34.174Z","2025-11-26T12:04:34.174Z"
"cmifyiwvz05ip2o7gj4w6kph0","EXC-0193","Kobelco SK500-10-193","Kobelco","SK500-10",2020,11.12648571686812,"IDLE","2025-11-23T12:04:33.929Z","2026-01-22T12:04:33.929Z",20381,"Workshop",true,"2020-05-14T17:00:00.000Z",,,"2025-11-26T12:04:34.175Z","2025-11-26T12:04:34.175Z"
"cmifyiww005iq2o7gykkukunp","EXC-0194","Hitachi EX1200-6-194","Hitachi","EX1200-6",2015,11.4435720886829,"ACTIVE","2025-10-12T12:04:33.929Z","2025-12-11T12:04:33.929Z",40433,"ROM-01",true,"2015-04-11T17:00:00.000Z",,,"2025-11-26T12:04:34.176Z","2025-11-26T12:04:34.176Z"
"cmifyiww105ir2o7gas3g5do2","EXC-0195","Kobelco SK380-10-195","Kobelco","SK380-10",2018,8.906984184566017,"BREAKDOWN","2025-11-11T12:04:33.929Z","2026-01-10T12:04:33.929Z",29217,"PIT-03",true,"2018-05-06T17:00:00.000Z",,,"2025-11-26T12:04:34.178Z","2025-11-26T12:04:34.178Z"
"cmifyiww305is2o7gc6iq93bm","EXC-0196","Hitachi EX1200-6-196","Hitachi","EX1200-6",2020,9.190433402327638,"ACTIVE","2025-11-01T12:04:33.929Z","2025-12-31T12:04:33.929Z",21017,"PIT-02",true,"2020-02-01T17:00:00.000Z",,,"2025-11-26T12:04:34.179Z","2025-11-26T12:04:34.179Z"
"cmifyiww405it2o7g3m2257fe","EXC-0197","Caterpillar 349E-197","Caterpillar","349E",2023,8.330343835761667,"BREAKDOWN","2025-11-01T12:04:33.929Z","2025-12-31T12:04:33.929Z",9056,"Stockpile-01",true,"2023-05-22T17:00:00.000Z",,,"2025-11-26T12:04:34.180Z","2025-11-26T12:04:34.180Z"
"cmifyiww505iu2o7gjxm199wb","EXC-0198","Hitachi EX3600-6-198","Hitachi","EX3600-6",2015,9.355572956956063,"BREAKDOWN","2025-09-30T12:04:33.929Z","2025-11-29T12:04:33.929Z",40604,"ROM-01",true,"2015-01-19T17:00:00.000Z",,,"2025-11-26T12:04:34.182Z","2025-11-26T12:04:34.182Z"
"cmifyiww705iv2o7g2i1uq88y","EXC-0199","Komatsu PC800-8-199","Komatsu","PC800-8",2024,11.90187837420218,"MAINTENANCE","2025-11-12T12:04:33.929Z","2026-01-11T12:04:33.929Z",4697,"PIT-04",true,"2024-12-04T17:00:00.000Z",,,"2025-11-26T12:04:34.183Z","2025-11-26T12:04:34.183Z"
"cmifyiww805iw2o7gancn8h03","EXC-0200","Caterpillar 374F-200","Caterpillar","374F",2018,11.29967050955903,"IDLE","2025-10-25T12:04:33.929Z","2025-12-24T12:04:33.929Z",28732,"PIT-04",true,"2018-01-13T17:00:00.000Z",,,"2025-11-26T12:04:34.184Z","2025-11-26T12:04:34.184Z"
"cmifyiww905ix2o7gwvguzgvu","EXC-0201","Komatsu PC2000-8-201","Komatsu","PC2000-8",2018,9.59168524123852,"MAINTENANCE","2025-09-29T12:04:33.929Z","2025-11-28T12:04:33.929Z",28225,"PIT-02",true,"2018-02-22T17:00:00.000Z",,"Production unit C","2025-11-26T12:04:34.186Z","2025-11-26T12:04:34.186Z"
"cmifyiwwb05iy2o7gsynytx0f","EXC-0202","Hitachi EX1200-6-202","Hitachi","EX1200-6",2018,8.306153318860913,"BREAKDOWN","2025-10-10T12:04:33.929Z","2025-12-09T12:04:33.929Z",29600,"PIT-02",true,"2018-06-13T17:00:00.000Z",,"Production unit C","2025-11-26T12:04:34.187Z","2025-11-26T12:04:34.187Z"
"cmifyiwwc05iz2o7g1s2g2i9g","EXC-0203","Komatsu PC800-8-203","Komatsu","PC800-8",2020,9.771730655124504,"MAINTENANCE","2025-11-21T12:04:33.929Z","2026-01-20T12:04:33.929Z",21055,"Stockpile-01",true,"2020-02-21T17:00:00.000Z",,,"2025-11-26T12:04:34.189Z","2025-11-26T12:04:34.189Z"
"cmifyiwwe05j02o7gkjpc0k4f","EXC-0204","Kobelco SK500-10-204","Kobelco","SK500-10",2020,11.05819076227806,"ACTIVE","2025-10-29T12:04:33.929Z","2025-12-28T12:04:33.929Z",20682,"PIT-02",true,"2020-11-17T17:00:00.000Z",,,"2025-11-26T12:04:34.190Z","2025-11-26T12:04:34.190Z"
"cmifyiwwf05j12o7gielq92wy","EXC-0205","Caterpillar 6030-205","Caterpillar","6030",2015,10.63800454727955,"BREAKDOWN","2025-11-10T12:04:33.929Z","2026-01-09T12:04:33.929Z",41916,"PIT-01",true,"2015-11-17T17:00:00.000Z",,,"2025-11-26T12:04:34.191Z","2025-11-26T12:04:34.191Z"
"cmifyiwwg05j22o7gcz1ev3ed","EXC-0206","Komatsu PC800-8-206","Komatsu","PC800-8",2016,8.216889553925752,"MAINTENANCE","2025-10-31T12:04:33.929Z","2025-12-30T12:04:33.929Z",36390,"PIT-03",true,"2016-01-22T17:00:00.000Z",,"Production unit C","2025-11-26T12:04:34.192Z","2025-11-26T12:04:34.192Z"
"cmifyiwwh05j32o7gbv32m1eo","EXC-0207","Volvo EC950F-207","Volvo","EC950F",2018,11.47544469823322,"MAINTENANCE","2025-10-06T12:04:33.929Z","2025-12-05T12:04:33.929Z",29613,"PIT-01",true,"2018-05-17T17:00:00.000Z",,,"2025-11-26T12:04:34.194Z","2025-11-26T12:04:34.194Z"
"cmifyiwwj05j42o7gw9f8n1rq","EXC-0208","Caterpillar 390F-208","Caterpillar","390F",2021,8.58419285175982,"ACTIVE","2025-11-02T12:04:33.929Z","2026-01-01T12:04:33.929Z",17024,"Stockpile-01",true,"2021-06-15T17:00:00.000Z",,,"2025-11-26T12:04:34.195Z","2025-11-26T12:04:34.195Z"
"cmifyiwwk05j52o7gqkpskih5","EXC-0209","Hitachi EX1200-6-209","Hitachi","EX1200-6",2020,10.97026966849308,"STANDBY","2025-10-30T12:04:33.929Z","2025-12-29T12:04:33.929Z",20940,"Stockpile-01",false,"2020-12-23T17:00:00.000Z",,,"2025-11-26T12:04:34.196Z","2025-11-26T12:04:34.196Z"
"cmifyiwwl05j62o7g3qx53u2y","EXC-0210","Caterpillar 6030-210","Caterpillar","6030",2020,12.43055332914841,"BREAKDOWN","2025-10-15T12:04:33.929Z","2025-12-14T12:04:33.929Z",20639,"ROM-02",true,"2020-07-01T17:00:00.000Z",,,"2025-11-26T12:04:34.197Z","2025-11-26T12:04:34.197Z"
"cmifyiwwm05j72o7gcgu3izio","EXC-0211","Volvo EC950F-211","Volvo","EC950F",2020,11.0907455530499,"BREAKDOWN","2025-10-24T12:04:33.929Z","2025-12-23T12:04:33.929Z",21234,"Workshop",true,"2020-11-10T17:00:00.000Z",,,"2025-11-26T12:04:34.199Z","2025-11-26T12:04:34.199Z"
"cmifyiwwo05j82o7g1pk084lw","EXC-0212","Caterpillar 374F-212","Caterpillar","374F",2018,10.45678364874653,"STANDBY","2025-10-02T12:04:33.929Z","2025-12-01T12:04:33.929Z",28818,"PIT-02",true,"2018-06-26T17:00:00.000Z",,"Production unit C","2025-11-26T12:04:34.200Z","2025-11-26T12:04:34.200Z"
"cmifyiwwp05j92o7g4b0gq477","EXC-0213","Kobelco SK380-10-213","Kobelco","SK380-10",2015,11.94394542255935,"STANDBY","2025-10-17T12:04:33.929Z","2025-12-16T12:04:33.929Z",40122,"ROM-02",true,"2015-04-20T17:00:00.000Z",,"Production unit C","2025-11-26T12:04:34.201Z","2025-11-26T12:04:34.201Z"
"cmifyiwwr05ja2o7gnpxi02t4","EXC-0214","Kobelco SK850-10-214","Kobelco","SK850-10",2022,9.894798613086591,"IDLE","2025-11-25T12:04:33.929Z","2026-01-24T12:04:33.929Z",12028,"PIT-04",true,"2022-04-07T17:00:00.000Z",,"Production unit C","2025-11-26T12:04:34.203Z","2025-11-26T12:04:34.203Z"
"cmifyiwwt05jb2o7ggsoil8nw","EXC-0215","Hitachi EX2600-6-215","Hitachi","EX2600-6",2017,12.25615056137171,"ACTIVE","2025-10-25T12:04:33.929Z","2025-12-24T12:04:33.929Z",33869,"PIT-04",true,"2017-12-20T17:00:00.000Z",,,"2025-11-26T12:04:34.205Z","2025-11-26T12:04:34.205Z"
"cmifyiwwu05jc2o7g8z7eryhm","EXC-0216","Caterpillar 349E-216","Caterpillar","349E",2020,12.57637189503838,"BREAKDOWN","2025-10-18T12:04:33.929Z","2025-12-17T12:04:33.929Z",21453,"ROM-01",true,"2020-10-17T17:00:00.000Z",,,"2025-11-26T12:04:34.207Z","2025-11-26T12:04:34.207Z"
"cmifyiwww05jd2o7gqonsxvq8","EXC-0217","Hitachi EX3600-6-217","Hitachi","EX3600-6",2024,12.52519386479847,"ACTIVE","2025-10-25T12:04:33.929Z","2025-12-24T12:04:33.929Z",4146,"Workshop",true,"2024-07-07T17:00:00.000Z",,"Production unit C","2025-11-26T12:04:34.208Z","2025-11-26T12:04:34.208Z"
"cmifyiwwx05je2o7gvxfoepby","EXC-0218","Komatsu PC400-8-218","Komatsu","PC400-8",2017,10.02127477909969,"STANDBY","2025-10-24T12:04:33.929Z","2025-12-23T12:04:33.929Z",33390,"PIT-02",true,"2017-08-02T17:00:00.000Z",,,"2025-11-26T12:04:34.210Z","2025-11-26T12:04:34.210Z"
"cmifyiwwz05jf2o7g89xaz0pu","EXC-0219","Volvo EC750E-219","Volvo","EC750E",2020,10.14556856718805,"IDLE","2025-10-15T12:04:33.929Z","2025-12-14T12:04:33.929Z",20780,"Stockpile-01",true,"2020-12-07T17:00:00.000Z",,,"2025-11-26T12:04:34.211Z","2025-11-26T12:04:34.211Z"
"cmifyiwx005jg2o7gmekx6hg2","EXC-0220","Liebherr R984C-220","Liebherr","R984C",2019,8.734375168779218,"BREAKDOWN","2025-11-11T12:04:33.929Z","2026-01-10T12:04:33.929Z",24904,"Workshop",true,"2019-06-25T17:00:00.000Z",,,"2025-11-26T12:04:34.212Z","2025-11-26T12:04:34.212Z"
"cmifyiwx105jh2o7gu64nhtlp","EXC-0221","Hitachi EX1200-6-221","Hitachi","EX1200-6",2024,10.74991749232617,"BREAKDOWN","2025-11-19T12:04:33.929Z","2026-01-18T12:04:33.929Z",4831,"ROM-02",true,"2024-05-02T17:00:00.000Z",,,"2025-11-26T12:04:34.214Z","2025-11-26T12:04:34.214Z"
"cmifyiwx305ji2o7gm4539mx9","EXC-0222","Kobelco SK500-10-222","Kobelco","SK500-10",2018,9.468465645638176,"STANDBY","2025-10-06T12:04:33.929Z","2025-12-05T12:04:33.929Z",28240,"Stockpile-01",true,"2018-05-08T17:00:00.000Z",,,"2025-11-26T12:04:34.215Z","2025-11-26T12:04:34.215Z"
"cmifyiwx405jj2o7gg8akig80","EXC-0223","Caterpillar 374F-223","Caterpillar","374F",2017,11.51323096139872,"MAINTENANCE","2025-11-17T12:04:33.929Z","2026-01-16T12:04:33.929Z",33767,"PIT-03",true,"2017-04-25T17:00:00.000Z",,,"2025-11-26T12:04:34.217Z","2025-11-26T12:04:34.217Z"
"cmifyiwx505jk2o7gf3lcynwc","EXC-0224","Caterpillar 6030-224","Caterpillar","6030",2015,9.220527228309775,"ACTIVE","2025-10-17T12:04:33.929Z","2025-12-16T12:04:33.929Z",40927,"Workshop",true,"2015-09-10T17:00:00.000Z",,"Production unit C","2025-11-26T12:04:34.218Z","2025-11-26T12:04:34.218Z"
"cmifyiwx705jl2o7gfca400gt","EXC-0225","Caterpillar 390F-225","Caterpillar","390F",2018,10.50240835448754,"STANDBY","2025-11-03T12:04:33.929Z","2026-01-02T12:04:33.929Z",28859,"Workshop",true,"2018-04-16T17:00:00.000Z",,,"2025-11-26T12:04:34.219Z","2025-11-26T12:04:34.219Z"
"cmifyiwx805jm2o7gty6y56rl","EXC-0226","Volvo EC750E-226","Volvo","EC750E",2023,10.54703100229091,"IDLE","2025-09-30T12:04:33.929Z","2025-11-29T12:04:33.929Z",9211,"ROM-01",true,"2023-08-03T17:00:00.000Z",,,"2025-11-26T12:04:34.221Z","2025-11-26T12:04:34.221Z"
"cmifyiwxa05jn2o7gmj9zfqn4","EXC-0227","Hitachi EX1200-6-227","Hitachi","EX1200-6",2016,12.32074831289802,"MAINTENANCE","2025-11-14T12:04:33.929Z","2026-01-13T12:04:33.929Z",36373,"PIT-04",true,"2016-09-21T17:00:00.000Z",,,"2025-11-26T12:04:34.222Z","2025-11-26T12:04:34.222Z"
"cmifyiwxb05jo2o7ggqz7ao97","EXC-0228","Kobelco SK380-10-228","Kobelco","SK380-10",2021,11.50302595044426,"ACTIVE","2025-11-23T12:04:33.929Z","2026-01-22T12:04:33.929Z",17904,"PIT-04",true,"2021-01-01T17:00:00.000Z",,,"2025-11-26T12:04:34.223Z","2025-11-26T12:04:34.223Z"
"cmifyiwxc05jp2o7gagscn900","EXC-0229","Liebherr R9800-229","Liebherr","R9800",2017,11.54537201009743,"IDLE","2025-10-11T12:04:33.929Z","2025-12-10T12:04:33.929Z",32506,"PIT-02",true,"2017-04-22T17:00:00.000Z",,,"2025-11-26T12:04:34.225Z","2025-11-26T12:04:34.225Z"
"cmifyiwxe05jq2o7gvxrok59h","EXC-0230","Caterpillar 374F-230","Caterpillar","374F",2021,11.27584447194678,"IDLE","2025-10-27T12:04:33.929Z","2025-12-26T12:04:33.929Z",16744,"PIT-04",true,"2021-05-11T17:00:00.000Z",,,"2025-11-26T12:04:34.226Z","2025-11-26T12:04:34.226Z"
"cmifyiwxf05jr2o7g7er26e2f","EXC-0231","Komatsu PC400-8-231","Komatsu","PC400-8",2016,9.920447978911717,"STANDBY","2025-10-12T12:04:33.929Z","2025-12-11T12:04:33.929Z",37356,"PIT-04",true,"2016-03-15T17:00:00.000Z",,,"2025-11-26T12:04:34.227Z","2025-11-26T12:04:34.227Z"
"cmifyiwxg05js2o7gawldt4r9","EXC-0232","Caterpillar 349E-232","Caterpillar","349E",2017,10.78350167578206,"ACTIVE","2025-11-10T12:04:33.929Z","2026-01-09T12:04:33.929Z",32317,"ROM-01",true,"2017-05-21T17:00:00.000Z",,,"2025-11-26T12:04:34.229Z","2025-11-26T12:04:34.229Z"
"cmifyiwxh05jt2o7gcx213ojh","EXC-0233","Komatsu PC1250-8-233","Komatsu","PC1250-8",2015,9.727990874878463,"BREAKDOWN","2025-10-18T12:04:33.929Z","2025-12-17T12:04:33.929Z",40768,"Stockpile-01",false,"2015-01-04T17:00:00.000Z",,"Production unit C","2025-11-26T12:04:34.230Z","2025-11-26T12:04:34.230Z"
"cmifyiwxj05ju2o7gptvtjjj1","EXC-0234","Volvo EC480E-234","Volvo","EC480E",2021,12.51639318968147,"STANDBY","2025-10-19T12:04:33.929Z","2025-12-18T12:04:33.929Z",16349,"PIT-04",true,"2021-08-05T17:00:00.000Z",,,"2025-11-26T12:04:34.231Z","2025-11-26T12:04:34.231Z"
"cmifyiwxk05jv2o7gq00l2b04","EXC-0235","Volvo EC480E-235","Volvo","EC480E",2023,9.8455763293969,"ACTIVE","2025-10-06T12:04:33.929Z","2025-12-05T12:04:33.929Z",9506,"PIT-01",true,"2023-03-05T17:00:00.000Z",,,"2025-11-26T12:04:34.232Z","2025-11-26T12:04:34.232Z"
