"id","code","name","brand","model","yearManufacture","capacity","fuelCapacity","status","lastMaintenance","nextMaintenance","totalHours","totalDistance","currentOperatorId","currentLocation","isActive","purchaseDate","retirementDate","remarks","createdAt","updatedAt"
"cmifyiw5k04o62o7gqd3g1yt6","HD-0147","Mercedes-Benz Actros 4144-147","Mercedes-Benz","Actros 4144",2023,32,412,"DUMPING","2025-11-20T12:04:32.992Z","2025-12-20T12:04:32.992Z",7480,119055,"cmifyivmf03xi2o7ggk83rzbn","PIT-03",true,"2023-12-09T17:00:00.000Z",,,"2025-11-26T12:04:33.224Z","2025-11-26T12:04:33.224Z"
"cmifyiw5l04o82o7gdr4khmer","HD-0148","UD Trucks Quester CWE280-148","UD Trucks","Quester CWE280",2020,36,252,"LOADING","2025-11-04T12:04:32.992Z","2025-12-04T12:04:32.992Z",17574,269813,"cmifyivmh03xk2o7gbqwl8coy","En-route",true,"2020-05-21T17:00:00.000Z",,"Fleet B","2025-11-26T12:04:33.226Z","2025-11-26T12:04:33.226Z"
"cmifyiw5n04oa2o7ghfbfq6sj","HD-0149","Volvo FMX500-149","Volvo","FMX500",2022,24,351,"HAULING","2025-11-09T12:04:32.992Z","2025-12-09T12:04:32.992Z",11965,188510,"cmifyivmj03xm2o7gcpq4tf24","PIT-01",true,"2022-06-06T17:00:00.000Z",,,"2025-11-26T12:04:33.227Z","2025-11-26T12:04:33.227Z"
"cmifyiw5p04oc2o7giajfbaie","HD-0150","Scania G440-150","Scania","G440",2016,35,262,"LOADING","2025-11-20T12:04:32.992Z","2025-12-20T12:04:32.992Z",32554,494274,"cmifyivmk03xo2o7g5t920z8w","Workshop",true,"2016-06-01T17:00:00.000Z",,,"2025-11-26T12:04:33.229Z","2025-11-26T12:04:33.229Z"
"cmifyiw5q04oe2o7gx9o33abz","HD-0151","Mercedes-Benz Arocs 4143-151","Mercedes-Benz","Arocs 4143",2024,28,343,"IN_QUEUE","2025-10-27T12:04:32.992Z","2025-11-26T12:04:32.992Z",4740,76856,"cmifyivml03xq2o7gp4c705ry","ROM-02",true,"2024-04-14T17:00:00.000Z",,,"2025-11-26T12:04:33.230Z","2025-11-26T12:04:33.230Z"
"cmifyiw5s04og2o7gp4tb2efa","HD-0152","Hino Profia FM320-152","Hino","Profia FM320",2022,34,303,"IN_QUEUE","2025-10-16T12:04:32.992Z","2025-11-15T12:04:32.992Z",10885,168446,"cmifyivmm03xs2o7g1fgng1r1","ROM-02",true,"2022-12-11T17:00:00.000Z",,,"2025-11-26T12:04:33.232Z","2025-11-26T12:04:33.232Z"
"cmifyiw5t04oi2o7gvfitejw3","HD-0153","Volvo FM440-153","Volvo","FM440",2017,39,330,"STANDBY","2025-11-01T12:04:32.992Z","2025-12-01T12:04:32.992Z",29889,449465,,"ROM-02",true,"2017-05-07T17:00:00.000Z",,,"2025-11-26T12:04:33.233Z","2025-11-26T12:04:33.233Z"
"cmifyiw5v04ok2o7gvj4ztkqm","HD-0154","Mercedes-Benz Arocs 4143-154","Mercedes-Benz","Arocs 4143",2024,25,430,"IDLE","2025-10-26T12:04:32.992Z","2025-11-25T12:04:32.992Z",4860,77043,"cmifyivmp03xw2o7gmmyelaee","Crusher",true,"2024-06-14T17:00:00.000Z",,"Fleet B","2025-11-26T12:04:33.235Z","2025-11-26T12:04:33.235Z"
"cmifyiw5w04om2o7gxjpdrcbv","HD-0155","Mercedes-Benz Arocs 4143-155","Mercedes-Benz","Arocs 4143",2021,39,270,"HAULING","2025-10-23T12:04:32.992Z","2025-11-22T12:04:32.992Z",14165,220270,"cmifyivmq03xy2o7gp0m41p7u","ROM-02",true,"2021-07-05T17:00:00.000Z",,,"2025-11-26T12:04:33.236Z","2025-11-26T12:04:33.236Z"
"cmifyiw5y04oo2o7gel0v2k89","HD-0156","Hino Ranger FM285JD-156","Hino","Ranger FM285JD",2016,30,374,"IN_QUEUE","2025-10-20T12:04:32.992Z","2025-11-19T12:04:32.992Z",32923,502038,"cmifyivmr03y02o7gb1w2lejy","ROM-02",true,"2016-08-31T17:00:00.000Z",,,"2025-11-26T12:04:33.238Z","2025-11-26T12:04:33.238Z"
"cmifyiw6004oq2o7gsrvvsztw","HD-0157","Scania P410-157","Scania","P410",2024,31,339,"DUMPING","2025-11-11T12:04:32.992Z","2025-12-11T12:04:32.992Z",4658,71556,"cmifyivmt03y22o7g2i9qhy6h","PIT-02",true,"2024-06-05T17:00:00.000Z",,,"2025-11-26T12:04:33.240Z","2025-11-26T12:04:33.240Z"
"cmifyiw6104os2o7grr15tyuu","HD-0158","Hino Ranger FM285JD-158","Hino","Ranger FM285JD",2017,23,425,"STANDBY","2025-10-30T12:04:32.992Z","2025-11-29T12:04:32.992Z",29516,450955,,"En-route",true,"2017-05-19T17:00:00.000Z",,,"2025-11-26T12:04:33.241Z","2025-11-26T12:04:33.241Z"
"cmifyiw6304ou2o7g6i1089zb","HD-0159","Mitsubishi Fuso FV517RL-159","Mitsubishi Fuso","FV517RL",2022,31,302,"REFUELING","2025-11-21T12:04:32.992Z","2025-12-21T12:04:32.992Z",11683,179246,"cmifyivmw03y62o7g6vlpkh13","Crusher",false,"2022-07-25T17:00:00.000Z",,,"2025-11-26T12:04:33.243Z","2025-11-26T12:04:33.243Z"
"cmifyiw6404ow2o7g2v5z87du","HD-0160","UD Trucks Quon GWE370-160","UD Trucks","Quon GWE370",2021,27,387,"STANDBY","2025-11-11T12:04:32.992Z","2025-12-11T12:04:32.992Z",15278,234924,,"En-route",true,"2021-11-25T17:00:00.000Z",,,"2025-11-26T12:04:33.244Z","2025-11-26T12:04:33.244Z"
"cmifyiw6604oy2o7g7g0gjctw","HD-0161","Hino FM260JD-161","Hino","FM260JD",2017,24,365,"DUMPING","2025-10-25T12:04:32.992Z","2025-11-24T12:04:32.992Z",28704,438318,"cmifyivmz03ya2o7gdva5wak9","PIT-03",true,"2017-07-25T17:00:00.000Z",,"Fleet B","2025-11-26T12:04:33.246Z","2025-11-26T12:04:33.246Z"
"cmifyiw6704p02o7gca21p92u","HD-0162","Mitsubishi Fuso FV517RL-162","Mitsubishi Fuso","FV517RL",2023,31,413,"REFUELING","2025-10-28T12:04:32.992Z","2025-11-27T12:04:32.992Z",7334,119967,,"Crusher",true,"2023-07-27T17:00:00.000Z",,"Fleet B","2025-11-26T12:04:33.247Z","2025-11-26T12:04:33.247Z"
"cmifyiw6904p22o7ghfci99ji","HD-0163","UD Trucks Quon GWE370-163","UD Trucks","Quon GWE370",2015,21,359,"REFUELING","2025-10-20T12:04:32.992Z","2025-11-19T12:04:32.992Z",36656,551740,"cmifyivn203ye2o7gwzvujp85","PIT-02",true,"2015-04-08T17:00:00.000Z",,,"2025-11-26T12:04:33.249Z","2025-11-26T12:04:33.249Z"
"cmifyiw6a04p42o7g0bpxs4yn","HD-0164","Volvo FH540-164","Volvo","FH540",2020,30,384,"REFUELING","2025-11-22T12:04:32.992Z","2025-12-22T12:04:32.992Z",18114,277517,"cmifyivn303yg2o7g1vzut5r2","Stockpile-01",true,"2020-12-27T17:00:00.000Z",,,"2025-11-26T12:04:33.250Z","2025-11-26T12:04:33.250Z"
"cmifyiw6c04p62o7g0w3hvi24","HD-0165","Volvo FH540-165","Volvo","FH540",2024,20,403,"MAINTENANCE","2025-11-24T12:04:32.992Z","2025-12-24T12:04:32.992Z",3998,62656,,"En-route",true,"2024-02-19T17:00:00.000Z",,,"2025-11-26T12:04:33.252Z","2025-11-26T12:04:33.252Z"
"cmifyiw6d04p82o7gp2dxxdmk","HD-0166","Volvo FMX500-166","Volvo","FMX500",2023,21,419,"LOADING","2025-11-01T12:04:32.992Z","2025-12-01T12:04:32.992Z",7959,120469,"cmifyivn703yk2o7g7zaq5nje","En-route",false,"2023-04-04T17:00:00.000Z",,"Fleet B","2025-11-26T12:04:33.254Z","2025-11-26T12:04:33.254Z"
"cmifyiw6f04pa2o7gnnepafgx","HD-0167","Hino FM285JM-167","Hino","FM285JM",2017,27,265,"REFUELING","2025-10-14T12:04:32.992Z","2025-11-13T12:04:32.992Z",29698,448306,"cmifyivn803ym2o7gzk44j7vy","PIT-03",true,"2017-12-05T17:00:00.000Z",,,"2025-11-26T12:04:33.255Z","2025-11-26T12:04:33.255Z"
"cmifyiw6h04pc2o7gx9t3hp9q","HD-0168","Mitsubishi Fuso FV517RL-168","Mitsubishi Fuso","FV517RL",2022,21,394,"REFUELING","2025-11-12T12:04:32.992Z","2025-12-12T12:04:32.992Z",11148,171781,"cmifyivn903yo2o7gma0c80uh","Crusher",true,"2022-04-03T17:00:00.000Z",,"Fleet B","2025-11-26T12:04:33.257Z","2025-11-26T12:04:33.257Z"
"cmifyiw6i04pe2o7gwxny95vc","HD-0169","Mercedes-Benz Actros 4144-169","Mercedes-Benz","Actros 4144",2024,25,322,"LOADING","2025-10-21T12:04:32.992Z","2025-11-20T12:04:32.992Z",4496,74136,"cmifyivnb03yq2o7g47ayovo8","PIT-02",true,"2024-05-04T17:00:00.000Z",,,"2025-11-26T12:04:33.259Z","2025-11-26T12:04:33.259Z"
"cmifyiw6k04pg2o7gypo0am45","HD-0170","Mercedes-Benz Arocs 4143-170","Mercedes-Benz","Arocs 4143",2020,39,330,"REFUELING","2025-10-23T12:04:32.992Z","2025-11-22T12:04:32.992Z",17702,267798,"cmifyivnc03ys2o7g6pis1reh","Stockpile-01",true,"2020-04-05T17:00:00.000Z",,,"2025-11-26T12:04:33.260Z","2025-11-26T12:04:33.260Z"
"cmifyiw6l04pi2o7ggvvo3701","HD-0171","Mercedes-Benz Axor 3340-171","Mercedes-Benz","Axor 3340",2019,21,285,"LOADING","2025-11-22T12:04:32.992Z","2025-12-22T12:04:32.992Z",21725,326291,,"ROM-01",true,"2019-04-23T17:00:00.000Z",,"Fleet B","2025-11-26T12:04:33.262Z","2025-11-26T12:04:33.262Z"
"cmifyiw6n04pk2o7gaan4q2f0","HD-0172","Scania R500-172","Scania","R500",2016,33,272,"LOADING","2025-10-22T12:04:32.992Z","2025-11-21T12:04:32.992Z",31951,483871,"cmifyivnf03yw2o7gb51i2kda","ROM-02",true,"2016-12-21T17:00:00.000Z",,,"2025-11-26T12:04:33.263Z","2025-11-26T12:04:33.263Z"
"cmifyiw6p04pm2o7ghpu67qoy","HD-0173","Volvo FH540-173","Volvo","FH540",2023,22,340,"IDLE","2025-11-02T12:04:32.992Z","2025-12-02T12:04:32.992Z",8736,138974,,"PIT-03",true,"2023-06-22T17:00:00.000Z",,,"2025-11-26T12:04:33.265Z","2025-11-26T12:04:33.265Z"
"cmifyiw6q04po2o7g51elhsex","HD-0174","Volvo FMX500-174","Volvo","FMX500",2019,20,275,"REFUELING","2025-10-23T12:04:32.992Z","2025-11-22T12:04:32.992Z",21157,326814,"cmifyivni03z02o7g9lbmtalq","Crusher",true,"2019-11-05T17:00:00.000Z",,"Fleet B","2025-11-26T12:04:33.266Z","2025-11-26T12:04:33.266Z"
"cmifyiw6s04pq2o7g224fmhyi","HD-0175","Mercedes-Benz Actros 4144-175","Mercedes-Benz","Actros 4144",2024,25,388,"IN_QUEUE","2025-11-11T12:04:32.992Z","2025-12-11T12:04:32.992Z",4662,70904,"cmifyivnj03z22o7g0kss48ov","En-route",true,"2024-03-31T17:00:00.000Z",,,"2025-11-26T12:04:33.268Z","2025-11-26T12:04:33.268Z"
"cmifyiw6t04ps2o7gkdxs3z1i","HD-0176","Scania G440-176","Scania","G440",2024,31,438,"REFUELING","2025-11-04T12:04:32.992Z","2025-12-04T12:04:32.992Z",4941,79934,"cmifyivnl03z42o7gozdej6u1","ROM-01",false,"2024-04-19T17:00:00.000Z",,"Fleet B","2025-11-26T12:04:33.270Z","2025-11-26T12:04:33.270Z"
"cmifyiw6v04pu2o7glvo1966c","HD-0177","Mitsubishi Fuso FJ2528R-177","Mitsubishi Fuso","FJ2528R",2024,29,323,"MAINTENANCE","2025-10-29T12:04:32.992Z","2025-11-28T12:04:32.992Z",4142,72063,,"PIT-02",true,"2024-02-05T17:00:00.000Z",,"Fleet B","2025-11-26T12:04:33.271Z","2025-11-26T12:04:33.271Z"
"cmifyiw6x04pw2o7gc4zm2zta","HD-0178","Mercedes-Benz Actros 4144-178","Mercedes-Benz","Actros 4144",2017,32,319,"REFUELING","2025-11-11T12:04:32.992Z","2025-12-11T12:04:32.992Z",29117,441362,,"Crusher",true,"2017-04-20T17:00:00.000Z",,"Fleet B","2025-11-26T12:04:33.273Z","2025-11-26T12:04:33.273Z"
"cmifyiw6y04py2o7gieasjsuf","HD-0179","UD Trucks Quester CWE280-179","UD Trucks","Quester CWE280",2023,36,422,"DUMPING","2025-11-15T12:04:32.992Z","2025-12-15T12:04:32.992Z",7512,117760,"cmifyivnp03za2o7gdl4vmnmd","ROM-02",true,"2023-02-10T17:00:00.000Z",,"Fleet B","2025-11-26T12:04:33.275Z","2025-11-26T12:04:33.275Z"
"cmifyiw7004q02o7gcmj1rkyn","HD-0180","Scania G440-180","Scania","G440",2017,35,423,"IDLE","2025-10-16T12:04:32.992Z","2025-11-15T12:04:32.992Z",28611,431679,"cmifyivnq03zc2o7gasiyqpxf","Crusher",true,"2017-07-20T17:00:00.000Z",,"Fleet B","2025-11-26T12:04:33.276Z","2025-11-26T12:04:33.276Z"
"cmifyiw7104q22o7g0h5dhgpe","HD-0181","Scania P410-181","Scania","P410",2024,20,359,"IN_QUEUE","2025-11-13T12:04:32.992Z","2025-12-13T12:04:32.992Z",4879,74223,"cmifyivns03ze2o7gjqeyif1e","ROM-01",true,"2024-12-06T17:00:00.000Z",,,"2025-11-26T12:04:33.278Z","2025-11-26T12:04:33.278Z"
"cmifyiw7304q42o7gbn1ltlu4","HD-0182","Mitsubishi Fuso FM517HS-182","Mitsubishi Fuso","FM517HS",2017,28,333,"REFUELING","2025-11-16T12:04:32.992Z","2025-12-16T12:04:32.992Z",28865,434858,"cmifyivnt03zg2o7gq5f2l7o4","En-route",true,"2017-08-11T17:00:00.000Z",,,"2025-11-26T12:04:33.279Z","2025-11-26T12:04:33.279Z"
"cmifyiw7404q62o7g3vm0heq6","HD-0183","Mercedes-Benz Actros 4144-183","Mercedes-Benz","Actros 4144",2022,35,320,"LOADING","2025-10-18T12:04:32.992Z","2025-11-17T12:04:32.992Z",10501,165711,"cmifyivnu03zi2o7g5b650qcf","ROM-02",true,"2022-03-06T17:00:00.000Z",,"Fleet B","2025-11-26T12:04:33.281Z","2025-11-26T12:04:33.281Z"
"cmifyiw7604q82o7gfdtjjint","HD-0184","Hino FM285JM-184","Hino","FM285JM",2020,30,370,"DUMPING","2025-11-02T12:04:32.992Z","2025-12-02T12:04:32.992Z",19072,293658,"cmifyivnw03zk2o7gyue7vgu1","Stockpile-01",true,"2020-05-20T17:00:00.000Z",,"Fleet B","2025-11-26T12:04:33.282Z","2025-11-26T12:04:33.282Z"
"cmifyiw7704qa2o7gp8lvrm1g","HD-0185","Mitsubishi Fuso FM517HS-185","Mitsubishi Fuso","FM517HS",2024,24,324,"DUMPING","2025-11-10T12:04:32.992Z","2025-12-10T12:04:32.992Z",5304,87712,"cmifyivny03zm2o7g1jx484e3","PIT-02",true,"2024-03-22T17:00:00.000Z",,,"2025-11-26T12:04:33.284Z","2025-11-26T12:04:33.284Z"
"cmifyiw7904qc2o7ge7ayy8e6","HD-0186","Mercedes-Benz Arocs 4143-186","Mercedes-Benz","Arocs 4143",2024,29,284,"IDLE","2025-11-24T12:04:32.992Z","2025-12-24T12:04:32.992Z",4134,64271,"cmifyivnz03zo2o7glfl9i9ge","Stockpile-01",true,"2024-11-12T17:00:00.000Z",,,"2025-11-26T12:04:33.285Z","2025-11-26T12:04:33.285Z"
"cmifyiw7b04qe2o7g8pu29h39","HD-0187","Volvo FM440-187","Volvo","FM440",2022,33,324,"HAULING","2025-10-22T12:04:32.992Z","2025-11-21T12:04:32.992Z",11536,180209,,"ROM-01",true,"2022-04-15T17:00:00.000Z",,"Fleet B","2025-11-26T12:04:33.287Z","2025-11-26T12:04:33.287Z"
"cmifyiw7d04qg2o7geq4laqa3","HD-0188","Hino FM285JM-188","Hino","FM285JM",2015,34,342,"HAULING","2025-11-26T12:04:32.992Z","2025-12-26T12:04:32.992Z",36932,563305,"cmifyivo203zs2o7g933qhghn","Stockpile-01",true,"2015-05-11T17:00:00.000Z",,"Fleet B","2025-11-26T12:04:33.289Z","2025-11-26T12:04:33.289Z"
"cmifyiw7e04qi2o7g3jtejql4","HD-0189","Volvo FM440-189","Volvo","FM440",2016,30,265,"STANDBY","2025-11-05T12:04:32.992Z","2025-12-05T12:04:32.992Z",32984,494967,,"En-route",true,"2016-09-02T17:00:00.000Z",,,"2025-11-26T12:04:33.290Z","2025-11-26T12:04:33.290Z"
"cmifyiw7g04qk2o7gh6nco99v","HD-0190","Hino Profia FM320-190","Hino","Profia FM320",2018,35,263,"STANDBY","2025-11-03T12:04:32.992Z","2025-12-03T12:04:32.992Z",25590,392907,,"Stockpile-01",true,"2018-02-07T17:00:00.000Z",,,"2025-11-26T12:04:33.292Z","2025-11-26T12:04:33.292Z"
"cmifyiw7h04qm2o7gumz1jxym","HD-0191","Mercedes-Benz Arocs 4143-191","Mercedes-Benz","Arocs 4143",2015,39,369,"STANDBY","2025-11-06T12:04:32.992Z","2025-12-06T12:04:32.992Z",35162,530214,,"ROM-02",true,"2015-08-12T17:00:00.000Z",,,"2025-11-26T12:04:33.293Z","2025-11-26T12:04:33.293Z"
"cmifyiw7j04qo2o7gcf2827f5","HD-0192","Scania P410-192","Scania","P410",2021,22,253,"IDLE","2025-11-12T12:04:32.992Z","2025-12-12T12:04:32.992Z",15818,245259,"cmifyivo804002o7ge29xlxtk","Pool",false,"2021-01-02T17:00:00.000Z",,,"2025-11-26T12:04:33.295Z","2025-11-26T12:04:33.295Z"
"cmifyiw7k04qq2o7gx3mt4q8f","HD-0193","UD Trucks Quon GWE370-193","UD Trucks","Quon GWE370",2015,28,359,"DUMPING","2025-11-12T12:04:32.992Z","2025-12-12T12:04:32.992Z",35162,535159,"cmifyivo904022o7gv2sd4mgm","PIT-01",true,"2015-07-01T17:00:00.000Z",,"Fleet B","2025-11-26T12:04:33.297Z","2025-11-26T12:04:33.297Z"
"cmifyiw7m04qs2o7gfcjf2cun","HD-0194","Scania R500-194","Scania","R500",2023,32,349,"HAULING","2025-11-12T12:04:32.992Z","2025-12-12T12:04:32.992Z",7913,120875,"cmifyivoa04042o7gnqxb1wp5","Pool",true,"2023-03-13T17:00:00.000Z",,,"2025-11-26T12:04:33.298Z","2025-11-26T12:04:33.298Z"
"cmifyiw7n04qu2o7gjizfsgk4","HD-0195","Mercedes-Benz Axor 3340-195","Mercedes-Benz","Axor 3340",2019,32,369,"DUMPING","2025-11-22T12:04:32.992Z","2025-12-22T12:04:32.992Z",21325,326995,"cmifyivoc04062o7gq6il3ywi","Stockpile-01",true,"2019-04-23T17:00:00.000Z",,,"2025-11-26T12:04:33.300Z","2025-11-26T12:04:33.300Z"
"cmifyiw7p04qw2o7gltc3290j","HD-0196","Hino Profia FM320-196","Hino","Profia FM320",2015,38,355,"LOADING","2025-11-20T12:04:32.992Z","2025-12-20T12:04:32.992Z",36676,556242,"cmifyivoe04082o7gl42dwig9","PIT-03",true,"2015-11-27T17:00:00.000Z",,,"2025-11-26T12:04:33.301Z","2025-11-26T12:04:33.301Z"
"cmifyiw7q04qy2o7gthxq0hwh","HD-0197","Mercedes-Benz Actros 4144-197","Mercedes-Benz","Actros 4144",2021,33,392,"LOADING","2025-11-18T12:04:32.992Z","2025-12-18T12:04:32.992Z",14633,224606,"cmifyivof040a2o7gdhpaka19","Workshop",true,"2021-01-19T17:00:00.000Z",,,"2025-11-26T12:04:33.303Z","2025-11-26T12:04:33.303Z"
"cmifyiw7s04r02o7gbw1kf5ta","HD-0198","Mercedes-Benz Actros 4144-198","Mercedes-Benz","Actros 4144",2020,33,395,"HAULING","2025-10-23T12:04:32.992Z","2025-11-22T12:04:32.992Z",17908,274257,"cmifyivog040c2o7gsdculnlw","Crusher",true,"2020-12-12T17:00:00.000Z",,,"2025-11-26T12:04:33.305Z","2025-11-26T12:04:33.305Z"
"cmifyiw7u04r22o7gh0z3suh7","HD-0199","Volvo FMX500-199","Volvo","FMX500",2016,34,418,"HAULING","2025-11-21T12:04:32.992Z","2025-12-21T12:04:32.992Z",33023,502423,"cmifyivoh040e2o7giteoubdc","ROM-02",true,"2016-05-10T17:00:00.000Z",,"Fleet B","2025-11-26T12:04:33.306Z","2025-11-26T12:04:33.306Z"
"cmifyiw7v04r42o7g0m6g7yrz","HD-0200","Scania R500-200","Scania","R500",2021,38,298,"MAINTENANCE","2025-10-25T12:04:32.992Z","2025-11-24T12:04:32.992Z",14478,224678,,"En-route",true,"2021-04-05T17:00:00.000Z",,,"2025-11-26T12:04:33.308Z","2025-11-26T12:04:33.308Z"
"cmifyiw7x04r62o7gkhetg18g","HD-0201","Volvo FH540-201","Volvo","FH540",2021,26,284,"IN_QUEUE","2025-11-14T12:04:32.992Z","2025-12-14T12:04:32.992Z",15755,236946,"cmifyivok040i2o7gw8ahizt4","PIT-02",true,"2021-01-07T17:00:00.000Z",,"Fleet C","2025-11-26T12:04:33.309Z","2025-11-26T12:04:33.309Z"
"cmifyiw7y04r82o7g80yvzkq5","HD-0202","Volvo FH540-202","Volvo","FH540",2024,30,347,"IDLE","2025-11-13T12:04:32.992Z","2025-12-13T12:04:32.992Z",5378,87266,"cmifyivol040k2o7gkvh1863r","ROM-02",true,"2024-02-18T17:00:00.000Z",,"Fleet C","2025-11-26T12:04:33.310Z","2025-11-26T12:04:33.310Z"
"cmifyiw8004ra2o7gmn56mno2","HD-0203","UD Trucks Quester CGE420-203","UD Trucks","Quester CGE420",2016,39,287,"DUMPING","2025-11-21T12:04:32.992Z","2025-12-21T12:04:32.992Z",31612,474871,"cmifyivon040m2o7gytl5n154","Pool",true,"2016-03-16T17:00:00.000Z",,"Fleet C","2025-11-26T12:04:33.312Z","2025-11-26T12:04:33.312Z"
"cmifyiw8104rc2o7g7c8o55o5","HD-0204","Mercedes-Benz Axor 3340-204","Mercedes-Benz","Axor 3340",2024,34,257,"MAINTENANCE","2025-11-24T12:04:32.992Z","2025-12-24T12:04:32.992Z",3796,63811,,"Pool",true,"2024-09-07T17:00:00.000Z",,,"2025-11-26T12:04:33.314Z","2025-11-26T12:04:33.314Z"
"cmifyiw8304re2o7gcgdtvr5k","HD-0205","Volvo FMX500-205","Volvo","FMX500",2017,21,416,"IN_QUEUE","2025-11-01T12:04:32.992Z","2025-12-01T12:04:32.992Z",28274,427359,,"En-route",true,"2017-12-16T17:00:00.000Z",,,"2025-11-26T12:04:33.315Z","2025-11-26T12:04:33.315Z"
"cmifyiw8404rg2o7gcr8e4fc0","HD-0206","Scania P410-206","Scania","P410",2024,31,431,"HAULING","2025-11-23T12:04:32.992Z","2025-12-23T12:04:32.992Z",3609,58118,"cmifyivor040s2o7gstjkgada","PIT-01",true,"2024-07-09T17:00:00.000Z",,"Fleet C","2025-11-26T12:04:33.317Z","2025-11-26T12:04:33.317Z"
"cmifyiw8604ri2o7gz6ag14fd","HD-0207","Mercedes-Benz Axor 3340-207","Mercedes-Benz","Axor 3340",2017,33,424,"HAULING","2025-11-19T12:04:32.992Z","2025-12-19T12:04:32.992Z",29288,441869,"cmifyivos040u2o7gtbkfhmv2","En-route",true,"2017-06-24T17:00:00.000Z",,,"2025-11-26T12:04:33.318Z","2025-11-26T12:04:33.318Z"
"cmifyiw8704rk2o7g59f8uypt","HD-0208","Volvo FH540-208","Volvo","FH540",2015,26,445,"LOADING","2025-11-25T12:04:32.992Z","2025-12-25T12:04:32.992Z",35558,543020,"cmifyivou040w2o7gose4qpuy","PIT-03",true,"2015-08-14T17:00:00.000Z",,,"2025-11-26T12:04:33.320Z","2025-11-26T12:04:33.320Z"
"cmifyiw8904rm2o7gh3s7hbki","HD-0209","Mercedes-Benz Actros 4144-209","Mercedes-Benz","Actros 4144",2019,35,336,"HAULING","2025-11-14T12:04:32.992Z","2025-12-14T12:04:32.992Z",22408,340774,"cmifyivov040y2o7ghy4y53rr","En-route",true,"2019-07-19T17:00:00.000Z",,,"2025-11-26T12:04:33.321Z","2025-11-26T12:04:33.321Z"
"cmifyiw8b04ro2o7g8eqonpw1","HD-0210","Mitsubishi Fuso FJ2528R-210","Mitsubishi Fuso","FJ2528R",2015,29,280,"STANDBY","2025-10-24T12:04:32.992Z","2025-11-23T12:04:32.992Z",35118,536732,,"Stockpile-01",true,"2015-09-07T17:00:00.000Z",,,"2025-11-26T12:04:33.323Z","2025-11-26T12:04:33.323Z"
"cmifyiw8c04rq2o7g9riyzyep","HD-0211","Mercedes-Benz Axor 3340-211","Mercedes-Benz","Axor 3340",2020,36,396,"LOADING","2025-10-14T12:04:32.992Z","2025-11-13T12:04:32.992Z",19464,295584,"cmifyivoy04122o7g2xpqozfe","Workshop",true,"2020-02-02T17:00:00.000Z",,,"2025-11-26T12:04:33.325Z","2025-11-26T12:04:33.325Z"
"cmifyiw8e04rs2o7glo9ufn2p","HD-0212","Mitsubishi Fuso FM517HS-212","Mitsubishi Fuso","FM517HS",2017,27,259,"IDLE","2025-10-30T12:04:32.992Z","2025-11-29T12:04:32.992Z",28616,432423,"cmifyivp004142o7g0msa1iio","ROM-01",true,"2017-11-21T17:00:00.000Z",,"Fleet C","2025-11-26T12:04:33.326Z","2025-11-26T12:04:33.326Z"
"cmifyiw8f04ru2o7gl710bevm","HD-0213","Mercedes-Benz Arocs 4143-213","Mercedes-Benz","Arocs 4143",2015,20,360,"HAULING","2025-10-15T12:04:32.992Z","2025-11-14T12:04:32.992Z",36961,561352,,"Crusher",true,"2015-03-27T17:00:00.000Z",,,"2025-11-26T12:04:33.328Z","2025-11-26T12:04:33.328Z"
"cmifyiw8h04rw2o7gjzrpk0al","HD-0214","Scania R500-214","Scania","R500",2024,32,339,"HAULING","2025-11-24T12:04:32.992Z","2025-12-24T12:04:32.992Z",4739,73296,,"Workshop",false,"2024-10-10T17:00:00.000Z",,"Fleet C","2025-11-26T12:04:33.329Z","2025-11-26T12:04:33.329Z"
"cmifyiw8i04ry2o7grgwadxuj","HD-0215","Mitsubishi Fuso FV517RL-215","Mitsubishi Fuso","FV517RL",2017,34,290,"LOADING","2025-11-08T12:04:32.992Z","2025-12-08T12:04:32.992Z",28655,437495,"cmifyivp4041a2o7gononaujy","Crusher",true,"2017-06-24T17:00:00.000Z",,,"2025-11-26T12:04:33.331Z","2025-11-26T12:04:33.331Z"
"cmifyiw8k04s02o7gl5xn9pdv","HD-0216","Volvo FH540-216","Volvo","FH540",2016,31,414,"LOADING","2025-11-15T12:04:32.992Z","2025-12-15T12:04:32.992Z",33127,498329,"cmifyivp5041c2o7gy8sn8bam","PIT-03",false,"2016-11-07T17:00:00.000Z",,,"2025-11-26T12:04:33.332Z","2025-11-26T12:04:33.332Z"
"cmifyiw8l04s22o7g20q1k1ec","HD-0217","Hino Ranger FM285JD-217","Hino","Ranger FM285JD",2024,23,253,"STANDBY","2025-11-24T12:04:32.992Z","2025-12-24T12:04:32.992Z",5261,82543,,"Pool",true,"2024-03-03T17:00:00.000Z",,,"2025-11-26T12:04:33.334Z","2025-11-26T12:04:33.334Z"
"cmifyiw8n04s42o7g40qfgg7c","HD-0218","Scania G440-218","Scania","G440",2017,24,421,"LOADING","2025-10-20T12:04:32.992Z","2025-11-19T12:04:32.992Z",29170,439237,"cmifyivp7041g2o7gut0k3f46","PIT-02",true,"2017-03-05T17:00:00.000Z",,,"2025-11-26T12:04:33.335Z","2025-11-26T12:04:33.335Z"
